,index,Epl.,Kap.,Tit.,Ist 2014,Zweckbestimmung,2014 id,id_nlp_help,id_nlp,2014 Zweck,id
2975,1111,6,28,53204,406910.15,Vorbereitung und Durchführung der länderübergreifenden Krisenmanagementübung LÜKEX ,532040628,532040628407,fünfdreizweinullviernullsechszweiachtviernullsieben  Vorbereitung und Durchführung der länderübergreifenden Krisenmanagementübung LÜKEX ,Vorbereitung und Durchführung von länderübergreifenden Krisenmanagementübungen,532040628.0
2976,3954,15,11,71101,406624.71,"Kleine Neu-, Um- und Erweiterungsbauten ",711011511,711011511407,"siebeneinseinsnulleinseinsfünfeinseinsviernullsieben  Kleine Neu-, Um- und Erweiterungsbauten ","Kleine Neu-, Um- und Erweiterungsbauten",711010916.0
2977,1256,7,10,63205,405672.89,Zuschuss zu den Kosten der Kriminologischen Zentralstelle ,632050710,632050710406,sechsdreizweinullfünfnullsiebeneinsnullviernullsechs  Zuschuss zu den Kosten der Kriminologischen Zentralstelle ,Zuweisung zu den Kosten der Kriminologischen Zentralstelle,632050710.0
2978,1655,8,16,45301,404657.36,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen ",453010816,453010816405,"vierfünfdreinulleinsnullachteinssechsviernullfünf  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen ","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010452.0
2979,2607,11,16,81202,404345.33,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik ",812021116,812021116404,"achteinszweinullzweieinseinseinssechsviernullvier  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik ","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021112.0
2980,3000,12,10,54301,402856.35,Veröffentlichung und Dokumentation ,543011210,543011210403,fünfvierdreinulleinseinszweieinsnullviernulldrei  Veröffentlichung und Dokumentation ,,
2981,4077,16,7,51911,402320.94,Unterhaltung der Grundstücke und baulichen Anlagen ,519111607,519111607402,fünfeinsneuneinseinseinssechsnullsiebenviernullzwei  Unterhaltung der Grundstücke und baulichen Anlagen ,Unterhaltung der Grundstücke und baulichen Anlagen,519011912.0
2982,354,4,5,68533,402216.69,Koordinierungsstelle für das schriftliche Kulturerbe ,685330405,685330405402,sechsachtfünfdreidreinullviernullfünfviernullzwei  Koordinierungsstelle für das schriftliche Kulturerbe ,,
2984,2997,12,10,53162,401630.87,Entwicklung und Installation eines DV-gestützten Controlling-Systems für die Bundesfernstraßen ,531621210,531621210402,fünfdreieinssechszweieinszweieinsnullviernullzwei  Entwicklung und Installation eines DV-gestützten Controlling-Systems für die Bundesfernstraßen ,,
2985,398,4,6,51101,401365.45,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände ",511010406,511010406401,"fünfeinseinsnulleinsnullviernullsechsviernulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände ","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511010620.0
2987,3780,15,4,42841,400172.42,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,428411504,428411504400,vierzweiachtviereinseinsfünfnullvierviernullnull  Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,,
2988,97,2,1,52501,400170.41,Aus- und Fortbildung ,525010201,525010201400,fünfzweifünfnulleinsnullzweinulleinsviernullnull  Aus- und Fortbildung ,Aus- und Fortbildung,525010813.0
2989,699,6,1,68516,400000.0,"Zuschuss zur Vorbereitung, Durchführung und Abwicklung von Kirchentagen ",685160601,685160601400,"sechsachtfünfeinssechsnullsechsnulleinsviernullnull  Zuschuss zur Vorbereitung, Durchführung und Abwicklung von Kirchentagen ","Zuschuss zur Vorbereitung, Durchführung und Abwicklung von Kirchentagen",685160601.0
2990,2412,11,6,54211,398582.81,Öffentlichkeitsarbeit ,542111106,542111106399,fünfvierzweieinseinseinseinsnullsechsdreineunneun  Öffentlichkeitsarbeit ,Öffentlichkeitsarbeit,542111106.0
2991,2402,11,5,68401,397397.9,Förderung zentraler Einrichtungen und von Maßnahmen des Behindertensports und der Eingliederung von Menschen mit Behinderungen ,684011105,684011105397,sechsachtviernulleinseinseinsnullfünfdreineunsieben  Förderung zentraler Einrichtungen und von Maßnahmen des Behindertensports und der Eingliederung von Menschen mit Behinderungen ,,
2992,1399,7,17,51101,395519.85,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ",511010717,511010717396,"fünfeinseinsnulleinsnullsiebeneinssiebendreineunsechs  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511010113.0
2993,1448,7,19,53999,395518.34,Vermischte Verwaltungsausgaben ,539990719,539990719396,fünfdreineunneunneunnullsiebeneinsneundreineunsechs  Vermischte Verwaltungsausgaben ,Vermischte Verwaltungsausgaben,539990213.0
2995,1621,8,14,81201,395227.21,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT) ",812010814,812010814395,"achteinszweinulleinsnullachteinsvierdreineunfünf  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT) ","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812010452.0
2996,1228,6,34,42211,395017.86,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,422110634,422110634395,vierzweizweieinseinsnullsechsdreivierdreineunfünf  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422211219.0
2997,1873,9,14,81243,394980.01,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen ",812430914,812430914395,"achteinszweivierdreinullneuneinsvierdreineunfünf  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen ",,
2999,1497,8,2,69805,391050.07,Abgeltung von Schäden im Zusammenhang mit dem Aufenthalt und Abzug der Westgruppe der Truppen ,698050802,698050802391,sechsneunachtnullfünfnullachtnullzweidreineuneins  Abgeltung von Schäden im Zusammenhang mit dem Aufenthalt und Abzug der Westgruppe der Truppen ,Abgeltung von Schäden im Zusammenhang mit dem Aufenthalt und Abzug der Westgruppe der Truppen,698050802.0
3000,3250,12,21,42202,390635.89,Bezüge und Nebenleistungen der beamteten Hilfskräfte ,422021221,422021221391,vierzweizweinullzweieinszweizweieinsdreineuneins  Bezüge und Nebenleistungen der beamteten Hilfskräfte ,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422021212.0
3001,808,6,11,53103,389251.11,Abgeltung von Ansprüchen nach dem Urheberrecht ,531030611,531030611389,fünfdreieinsnulldreinullsechseinseinsdreiachtneun  Abgeltung von Ansprüchen nach dem Urheberrecht ,Abgeltung von Ansprüchen nach dem Urheberrecht,531030611.0
3002,3095,12,12,51901,388197.33,Unterhaltung der Grundstücke und baulichen Anlagen ,519011212,519011212388,fünfeinsneunnulleinseinszweieinszweidreiachtacht  Unterhaltung der Grundstücke und baulichen Anlagen ,Unterhaltung der Grundstücke und baulichen Anlagen,519011223.0
3003,1531,8,11,54501,388057.3,"Konferenzen, Tagungen, Messen und Ausstellungen ",545010811,545010811388,"fünfvierfünfnulleinsnullachteinseinsdreiachtacht  Konferenzen, Tagungen, Messen und Ausstellungen ","Konferenzen, Tagungen, Messen und Ausstellungen",545012311.0
3005,595,5,11,52602,387725.79,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen ",526020511,526020511388,"fünfzweisechsnullzweinullfünfeinseinsdreiachtacht  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen ","Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",526022511.0
3006,2309,10,17,52701,386313.44,Dienstreisen ,527011017,527011017386,fünfzweisiebennulleinseinsnulleinssiebendreiachtsechs  Dienstreisen ,Dienstreisen,527011713.0
3007,2457,11,11,54501,385666.5,"Konferenzen, Tagungen, Messen und Ausstellungen ",545011111,545011111386,"fünfvierfünfnulleinseinseinseinseinsdreiachtsechs  Konferenzen, Tagungen, Messen und Ausstellungen ","Konferenzen, Tagungen, Messen und Ausstellungen",545012111.0
3008,2478,11,12,51801,385115.64,Mieten und Pachten ,518011112,518011112385,fünfeinsachtnulleinseinseinseinszweidreiachtfünf  Mieten und Pachten ,Mieten und Pachten,518010312.0
3010,4807,60,2,27101,380830.0,Erstattung von Reisekosten für die Teilnahme an Sitzungen der Ratsgremien aus dem Gemeinschaftshaushalt der EU ,271016002,271016002381,zweisiebeneinsnulleinssechsnullnullzweidreiachteins  Erstattung von Reisekosten für die Teilnahme an Sitzungen der Ratsgremien aus dem Gemeinschaftshaushalt der EU ,,
3012,2752,12,3,52502,380050.47,Kosten der unentgeltlichen Unterbringung und Verpflegung ,525021203,525021203380,fünfzweifünfnullzweieinszweinulldreidreiachtnull  Kosten der unentgeltlichen Unterbringung und Verpflegung ,,
3014,1384,7,16,51701,376909.13,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",517010716,517010716377,"fünfeinssiebennulleinsnullsiebeneinssechsdreisiebensieben  Bewirtschaftung der Grundstücke, Gebäude und Räume ","Bewirtschaftung der Grundstücke, Gebäude und Räume",517010715.0
3015,4102,16,11,43157,376392.38,"Versorgungsbezüge der Bundesminister und der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen ",431571611,431571611376,"vierdreieinsfünfsiebeneinssechseinseinsdreisiebensechs  Versorgungsbezüge der Bundesminister und der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen ","Versorgungsbezüge der Bundesminister und der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",431571611.0
3016,2663,12,1,81101,376320.74,Erwerb von Fahrzeugen ,811011201,811011201376,achteinseinsnulleinseinszweinulleinsdreisiebensechs  Erwerb von Fahrzeugen ,Erwerb von Fahrzeugen,811010212.0
3018,4473,20,11,54501,373802.39,"Konferenzen, Tagungen, Messen und Ausstellungen ",545012011,545012011374,"fünfvierfünfnulleinszweinulleinseinsdreisiebenvier  Konferenzen, Tagungen, Messen und Ausstellungen ","Konferenzen, Tagungen, Messen und Ausstellungen",545010217.0
3019,4254,16,17,13201,373640.93,Erlöse aus der Veräußerung von beweglichen Sachen ,132011617,132011617374,einsdreizweinulleinseinssechseinssiebendreisiebenvier  Erlöse aus der Veräußerung von beweglichen Sachen ,Erlöse aus der Veräußerung von beweglichen Sachen,132011713.0
3021,230,4,1,71101,373115.9,"Kleine Neu-, Um- und Erweiterungsbauten ",711010401,711010401373,"siebeneinseinsnulleinsnullviernulleinsdreisiebendrei  Kleine Neu-, Um- und Erweiterungsbauten ","Kleine Neu-, Um- und Erweiterungsbauten",711010815.0
3023,275,4,3,52701,372040.34,Dienstreisen ,527010403,527010403372,fünfzweisiebennulleinsnullviernulldreidreisiebenzwei  Dienstreisen ,Dienstreisen,527010453.0
3024,3057,12,11,52701,371826.96,Dienstreisen ,527011211,527011211372,fünfzweisiebennulleinseinszweieinseinsdreisiebenzwei  Dienstreisen ,Dienstreisen,527011712.0
3026,429,4,7,42801,370918.52,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,428010407,428010407371,vierzweiachtnulleinsnullviernullsiebendreisiebeneins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,,
3027,4810,60,2,52701,370900.0,Dienstreisen ,527016002,527016002371,fünfzweisiebennulleinssechsnullnullzweidreisiebeneins  Dienstreisen ,,
3028,2106,10,10,89301,370699.41,Zuschüsse an Einrichtungen außerhalb der Bundesverwaltung - Zuschüsse für Investitionen - ,893011010,893011010371,achtneundreinulleinseinsnulleinsnulldreisiebeneins  Zuschüsse an Einrichtungen außerhalb der Bundesverwaltung - Zuschüsse für Investitionen - ,Zuschüsse an Einrichtungen außerhalb der Bundesverwaltung - Zuschüsse für Investitionen -,893011010.0
3029,1158,6,29,53207,369923.57,Hilfsmaßnahmen im Rahmen von EU-Abkommen und anderen Verträgen sowie Erkundungsmaßnahmen und Schnelleinsätze weltweit ,532070629,532070629370,fünfdreizweinullsiebennullsechszweineundreisiebennull  Hilfsmaßnahmen im Rahmen von EU-Abkommen und anderen Verträgen sowie Erkundungsmaßnahmen und Schnelleinsätze weltweit ,,
3031,2772,12,3,52602,369757.92,Sachverständige ,526021203,526021203370,fünfzweisechsnullzweieinszweinulldreidreisiebennull  Sachverständige ,,
3033,99,2,1,52602,368002.26,Sachverständige ,526020201,526020201368,fünfzweisechsnullzweinullzweinulleinsdreisechsacht  Sachverständige ,,
3034,241,4,1,53255,367827.09,Ausgaben für Aufträge und Dienstleistungen ,532550401,532550401368,fünfdreizweifünffünfnullviernulleinsdreisechsacht  Ausgaben für Aufträge und Dienstleistungen ,,
3037,2856,12,5,11101,366926.55,"Gebühren, sonstige Entgelte ",111011205,111011205367,"einseinseinsnulleinseinszweinullfünfdreisechssieben  Gebühren, sonstige Entgelte ","Gebühren, sonstige Entgelte",111011201.0
3038,2052,10,4,27203,364435.61,Einnahmen aus Erstattungen der Europäischen Union für Programme und Vorhaben zum Schutz des Waldes in der Union gegen Luftverschmutzung und Brände ,272031004,272031004364,zweisiebenzweinulldreieinsnullnullvierdreisechsvier  Einnahmen aus Erstattungen der Europäischen Union für Programme und Vorhaben zum Schutz des Waldes in der Union gegen Luftverschmutzung und Brände ,,
3039,2375,11,3,68701,362761.36,Versorgungsleistungen aufgrund inter- und supranationaler Verträge und Übereinkommen ,687011103,687011103363,sechsachtsiebennulleinseinseinsnulldreidreisechsdrei  Versorgungsleistungen aufgrund inter- und supranationaler Verträge und Übereinkommen ,Versorgungsleistungen aufgrund inter- und supranationaler Verträge und Übereinkommen,687011103.0
3040,3864,15,6,42749,362165.49,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",427491506,427491506362,"vierzweisiebenvierneuneinsfünfnullsechsdreisechszwei  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427491106.0
3041,228,4,1,53999,361806.05,Vermischte Verwaltungsausgaben ,539990401,539990401362,fünfdreineunneunneunnullviernulleinsdreisechszwei  Vermischte Verwaltungsausgaben ,Vermischte Verwaltungsausgaben,539990718.0
3043,1714,9,3,89201,360644.73,Explorationsprogramm (Explo II) ,892010903,892010903361,achtneunzweinulleinsnullneunnulldreidreisechseins  Explorationsprogramm (Explo II) ,,
3044,2411,11,6,45919,360296.41,Vermischte Personalausgaben ,459191106,459191106360,vierfünfneuneinsneuneinseinsnullsechsdreisechsnull  Vermischte Personalausgaben ,Vermischte Personalausgaben,459191106.0
3045,4487,20,12,42709,360137.3,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",427092012,427092012360,"vierzweisiebennullneunzweinulleinszweidreisechsnull  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090312.0
3046,3156,12,14,54411,359716.3,"Forschung, Untersuchungen und Ähnliches ",544111214,544111214360,"fünfvierviereinseinseinszweieinsvierdreisechsnull  Forschung, Untersuchungen und Ähnliches ","Forschung, Untersuchungen und Ähnliches",544211203.0
3047,3338,12,23,63403,359377.97,Zuweisungen an den Versorgungsfonds ,634031223,634031223359,sechsdreiviernulldreieinszweizweidreidreifünfneun  Zuweisungen an den Versorgungsfonds ,,
3048,866,6,13,53201,358438.7,Aufträge und Dienstleistungen im Bereich Informationstechnik ,532010613,532010613358,fünfdreizweinulleinsnullsechseinsdreidreifünfacht  Aufträge und Dienstleistungen im Bereich Informationstechnik ,Aufträge und Dienstleistungen im Bereich Informationstechnik,532012312.0
3049,4406,17,14,42801,357610.15,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,428011714,428011714358,vierzweiachtnulleinseinssiebeneinsvierdreifünfacht  Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011512.0
3050,2753,12,3,53101,356932.44,Entschädigungs- und Ersatzleistungen ,531011203,531011203357,fünfdreieinsnulleinseinszweinulldreidreifünfsieben  Entschädigungs- und Ersatzleistungen ,Entschädigungs- und Ersatzleistungen,531011218.0
3051,2451,11,11,44301,356687.44,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften ,443011111,443011111357,viervierdreinulleinseinseinseinseinsdreifünfsieben  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften ,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443011611.0
3052,1385,7,16,51901,355707.27,Unterhaltung der Grundstücke und baulichen Anlagen ,519010716,519010716356,fünfeinsneunnulleinsnullsiebeneinssechsdreifünfsechs  Unterhaltung der Grundstücke und baulichen Anlagen ,Unterhaltung der Grundstücke und baulichen Anlagen,519010715.0
3053,3888,15,10,98101,355272.0,Leistungen an Bundesbehörden zur Durchführung von Aufträgen ,981011510,981011510355,neunachteinsnulleinseinsfünfeinsnulldreifünffünf  Leistungen an Bundesbehörden zur Durchführung von Aufträgen ,Leistungen an Bundesbehörden zur Durchführung von Aufträgen,981011613.0
3054,885,6,14,52501,354760.9,Aus- und Fortbildung ,525010614,525010614355,fünfzweifünfnulleinsnullsechseinsvierdreifünffünf  Aus- und Fortbildung ,Aus- und Fortbildung,525010456.0
3055,194,3,12,53201,354561.65,Aufträge und Dienstleistungen im Bereich Informationstechnik ,532010312,532010312355,fünfdreizweinulleinsnulldreieinszweidreifünffünf  Aufträge und Dienstleistungen im Bereich Informationstechnik ,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011012.0
3056,710,6,1,68626,354339.57,Förderung von internationalen Sportprojekten und Tagungen ,686260601,686260601354,sechsachtsechszweisechsnullsechsnulleinsdreifünfvier  Förderung von internationalen Sportprojekten und Tagungen ,Förderung von internationalen Sportprojekten und Tagungen,686260601.0
3058,4272,16,17,51901,353162.47,Unterhaltung der Grundstücke und baulichen Anlagen ,519011617,519011617353,fünfeinsneunnulleinseinssechseinssiebendreifünfdrei  Unterhaltung der Grundstücke und baulichen Anlagen ,Unterhaltung der Grundstücke und baulichen Anlagen,519011615.0
3059,2465,11,12,13201,353137.94,Erlöse aus der Veräußerung von beweglichen Sachen ,132011112,132011112353,einsdreizweinulleinseinseinseinszweidreifünfdrei  Erlöse aus der Veräußerung von beweglichen Sachen ,Erlöse aus der Veräußerung von beweglichen Sachen,132011113.0
3060,2706,12,2,68608,352749.0,Förderung des Normenwesens ,686081202,686081202353,sechsachtsechsnullachteinszweinullzweidreifünfdrei  Förderung des Normenwesens ,Förderung des Normenwesens,686081210.0
3062,2095,10,10,18207,351538.07,Tilgung von Darlehen für die Kutterfischerei ,182071010,182071010352,einsachtzweinullsiebeneinsnulleinsnulldreifünfzwei  Tilgung von Darlehen für die Kutterfischerei ,,
3063,2534,11,13,54731,351363.74,Nicht aufteilbare sächliche Verwaltungsausgaben ,547311113,547311113351,fünfviersiebendreieinseinseinseinsdreidreifünfeins  Nicht aufteilbare sächliche Verwaltungsausgaben ,Nicht aufteilbare sächliche Verwaltungsausgaben,547311113.0
3064,411,4,6,53999,350713.53,Vermischte Verwaltungsausgaben ,539990406,539990406351,fünfdreineunneunneunnullviernullsechsdreifünfeins  Vermischte Verwaltungsausgaben ,Vermischte Verwaltungsausgaben,539990453.0
3066,2945,12,9,26101,350000.0,Kostenerstattung durch Toll Collect für die Nacherhebungsverfahren ,261011209,261011209350,zweisechseinsnulleinseinszweinullneundreifünfnull  Kostenerstattung durch Toll Collect für die Nacherhebungsverfahren ,,
3067,1116,6,28,68402,349961.76,Förderung des Ehrenamtes im Bevölkerungsschutz ,684020628,684020628350,sechsachtviernullzweinullsechszweiachtdreifünfnull  Förderung des Ehrenamtes im Bevölkerungsschutz ,Förderung des Ehrenamtes im Bevölkerungsschutz,684020628.0
3068,724,6,2,53215,349655.87,"Ressort-CIO, IT-Steuerung und IT-Controlling im BMI und im Geschäftsbereich ",532150602,532150602350,"fünfdreizweieinsfünfnullsechsnullzweidreifünfnull  Ressort-CIO, IT-Steuerung und IT-Controlling im BMI und im Geschäftsbereich ","Ressort-CIO, IT-Steuerung und IT-Controlling im BMI und im Geschäftsbereich",532150602.0
3069,4215,16,16,53201,348962.74,Aufträge und Dienstleistungen im Bereich Informationstechnik ,532011616,532011616349,fünfdreizweinulleinseinssechseinssechsdreivierneun  Aufträge und Dienstleistungen im Bereich Informationstechnik ,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011616.0
3071,680,5,13,52701,347787.64,Dienstreisen ,527010513,527010513348,fünfzweisiebennulleinsnullfünfeinsdreidreivieracht  Dienstreisen ,Dienstreisen,527010513.0
3072,4511,20,13,52501,347764.28,Aus- und Fortbildung ,525012013,525012013348,fünfzweifünfnulleinszweinulleinsdreidreivieracht  Aus- und Fortbildung ,Aus- und Fortbildung,525010634.0
3073,1539,8,11,68157,347674.93,Pensionszahlungen an ehemalige Bedienstete der Deutschen Zündwaren-Monopolgesellschaft ,681570811,681570811348,sechsachteinsfünfsiebennullachteinseinsdreivieracht  Pensionszahlungen an ehemalige Bedienstete der Deutschen Zündwaren-Monopolgesellschaft ,Pensionszahlungen an ehemalige Bedienstete der Deutschen Zündwaren-Monopolgesellschaft,681570811.0
3074,872,6,14,11201,344205.02,"Geldstrafen, Geldbußen und Gerichtskosten ",112010614,112010614344,"einseinszweinulleinsnullsechseinsvierdreiviervier  Geldstrafen, Geldbußen und Gerichtskosten ","Geldstrafen, Geldbußen und Gerichtskosten",112010614.0
3075,2376,11,3,85201,343629.82,Kriegsopferfürsorgedarlehen und gleichartige Darlehen ,852011103,852011103344,achtfünfzweinulleinseinseinsnulldreidreiviervier  Kriegsopferfürsorgedarlehen und gleichartige Darlehen ,Kriegsopferfürsorgedarlehen und gleichartige Darlehen,852011103.0
3076,2253,10,15,81202,343536.65,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik ",812021015,812021015344,"achteinszweinullzweieinsnulleinsfünfdreiviervier  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik ","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021012.0
3077,416,4,6,71101,343208.7,"Kleine Neu-, Um- und Erweiterungsbauten ",711010406,711010406343,"siebeneinseinsnulleinsnullviernullsechsdreivierdrei  Kleine Neu-, Um- und Erweiterungsbauten ","Kleine Neu-, Um- und Erweiterungsbauten",711010635.0
3078,201,4,1,11999,342431.04,Vermischte Einnahmen ,119990401,119990401342,einseinsneunneunneunnullviernulleinsdreivierzwei  Vermischte Einnahmen ,Vermischte Einnahmen,119091012.0
3079,1247,7,1,54401,342269.01,"Forschung, Untersuchungen und Ähnliches ",544010701,544010701342,"fünfvierviernulleinsnullsiebennulleinsdreivierzwei  Forschung, Untersuchungen und Ähnliches ","Forschung, Untersuchungen und Ähnliches",544011413.0
3080,643,5,12,82311,341815.08,Energie Contracting ,823110512,823110512342,achtzweidreieinseinsnullfünfeinszweidreivierzwei  Energie Contracting ,,
3081,2141,10,12,51801,340682.37,Mieten und Pachten ,518011012,518011012341,fünfeinsachtnulleinseinsnulleinszweidreiviereins  Mieten und Pachten ,Mieten und Pachten,518011223.0
3084,2817,12,3,54741,339744.34,Nicht aufteilbare sächliche Verwaltungsausgaben ,547411203,547411203340,fünfviersiebenviereinseinszweinulldreidreiviernull  Nicht aufteilbare sächliche Verwaltungsausgaben ,Nicht aufteilbare sächliche Verwaltungsausgaben,547011203.0
3085,3206,12,16,42241,339219.44,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,422411216,422411216339,vierzweizweiviereinseinszweieinssechsdreidreineun  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422011613.0
3086,2453,11,11,52601,339019.19,Gerichts- und ähnliche Kosten ,526011111,526011111339,fünfzweisechsnulleinseinseinseinseinsdreidreineun  Gerichts- und ähnliche Kosten ,Gerichts- und ähnliche Kosten,526010811.0
3087,4216,16,16,53999,337487.12,Vermischte Verwaltungsausgaben ,539991616,539991616337,fünfdreineunneunneuneinssechseinssechsdreidreisieben  Vermischte Verwaltungsausgaben ,Vermischte Verwaltungsausgaben,539991116.0
3088,3962,15,11,54731,336758.35,Nicht aufteilbare sächliche Verwaltungsausgaben ,547311511,547311511337,fünfviersiebendreieinseinsfünfeinseinsdreidreisieben  Nicht aufteilbare sächliche Verwaltungsausgaben ,Nicht aufteilbare sächliche Verwaltungsausgaben,547311517.0
3089,2688,12,2,53216,336084.87,Kostenbeteiligung an Sekretariaten ,532161202,532161202336,fünfdreizweieinssechseinszweinullzweidreidreisechs  Kostenbeteiligung an Sekretariaten ,Kostenbeteiligung an Sekretariaten,532161210.0
3090,3034,12,11,11101,335070.15,"Gebühren, sonstige Entgelte ",111011211,111011211335,"einseinseinsnulleinseinszweieinseinsdreidreifünf  Gebühren, sonstige Entgelte ","Gebühren, sonstige Entgelte",111011217.0
3093,2484,11,12,71101,333338.94,"Kleine Neu-, Um- und Erweiterungsbauten ",711011112,711011112333,"siebeneinseinsnulleinseinseinseinszweidreidreidrei  Kleine Neu-, Um- und Erweiterungsbauten ","Kleine Neu-, Um- und Erweiterungsbauten",711011116.0
3096,2322,10,18,11909,331192.34,Vermischte Einnahmen ,119091018,119091018331,einseinsneunnullneuneinsnulleinsachtdreidreieins  Vermischte Einnahmen ,Vermischte Einnahmen,119990413.0
3097,3871,15,6,54771,331050.33,Nicht aufteilbare sächliche Verwaltungsausgaben ,547711506,547711506331,fünfviersiebensiebeneinseinsfünfnullsechsdreidreieins  Nicht aufteilbare sächliche Verwaltungsausgaben ,Nicht aufteilbare sächliche Verwaltungsausgaben,547110634.0
