,index,Epl.,Kap.,Tit.,Ist 2019,Zweckbestimmung,2019 id,id_nlp_help,id_nlp,2019 Zweck,id
2271,4038,15,15,81202,1541592.86,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021515,8120215151542,"achteinszweinullzweieinsfünfeinsfünfeinsfünfvierzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812721515.0
2272,3146,12,12,42202,1540110.45,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422021212,4220212121540,vierzweizweinullzweieinszweieinszweieinsfünfviernull  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422021212.0
2274,956,6,12,52711,1529731.07,Dienstreisen,527110612,5271106121530,fünfzweisiebeneinseinsnullsechseinszweieinsfünfdreinull  Dienstreisen,Dienstreisen,527110612.0
2275,4333,16,16,81201,1524574.46,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011616,8120116161525,"achteinszweinulleinseinssechseinssechseinsfünfzweifünf  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011615.0
2277,4506,19,12,51101,1517889.62,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011912,5110119121518,"fünfeinseinsnulleinseinsneuneinszweieinsfünfeinsacht  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511510916.0
2278,117,2,12,53204,1515345.56,Ausgaben für außeramtliche Übersetzungs- und Dolmetschertätigkeit,532040212,5320402121515,fünfdreizweinullviernullzweieinszweieinsfünfeinsfünf  Ausgaben für außeramtliche Übersetzungs- und Dolmetschertätigkeit,Ausgaben für außeramtliche Übersetzungs- und Dolmetschertätigkeit,532040212.0
2279,3291,12,17,81202,1504137.78,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021217,8120212171504,"achteinszweinullzweieinszweieinssiebeneinsfünfnullvier  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021912.0
2282,3750,14,10,68401,1500000.0,Unterstützungsleistungen für unverschuldet in Not geratene ehemalige Angehörige der Bundeswehr und der NVA sowie für deren Hinterbliebene,684011410,6840114101500,sechsachtviernulleinseinsviereinsnulleinsfünfnullnull  Unterstützungsleistungen für unverschuldet in Not geratene ehemalige Angehörige der Bundeswehr und der NVA sowie für deren Hinterbliebene,Unterstützungsleistungen für unverschuldet in Not geratene ehemalige Angehörige der Bundeswehr und der NVA sowie für deren Hinterbliebene,684011410.0
2283,278,4,31,44657,1499346.51,Beihilfen aufgrund der Beihilfevorschriften,446570431,4465704311499,vierviersechsfünfsiebennullvierdreieinseinsvierneunneun  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,446570431.0
2284,3023,12,4,89201,1498700.97,"Digitale Testfelder in Häfen, an Wasserstraßen und Bahnstrecken",892011204,8920112041499,"achtneunzweinulleinseinszweinullviereinsvierneunneun  Digitale Testfelder in Häfen, an Wasserstraßen und Bahnstrecken",,
2285,144,2,13,42801,1498190.73,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010213,4280102131498,vierzweiachtnulleinsnullzweieinsdreieinsvierneunacht  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,,
2287,3068,12,10,53401,1497000.0,Ausgleichszahlungen des Bundes aus Forderungsverkauf,534011210,5340112101497,fünfdreiviernulleinseinszweieinsnulleinsvierneunsieben  Ausgleichszahlungen des Bundes aus Forderungsverkauf,Ausgleichszahlungen des Bundes aus Forderungsverkauf,534011210.0
2288,3084,12,10,88201,1491000.0,Zuweisungen für Investitionen,882011210,8820112101491,achtachtzweinulleinseinszweieinsnulleinsvierneuneins  Zuweisungen für Investitionen,Zuweisungen für Investitionen an Gemeinden und Gemeindeverbände,883021408.0
2290,2928,12,1,51721,1487539.07,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517211201,5172112011488,"fünfeinssiebenzweieinseinszweinulleinseinsvierachtacht  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517211201.0
2291,366,4,52,68325,1484438.0,Förderung der kulturellen Vielfalt unabhängiger Verlage,683250452,6832504521484,sechsachtdreizweifünfnullvierfünfzweieinsvierachtvier  Förderung der kulturellen Vielfalt unabhängiger Verlage,Förderung der kulturellen Vielfalt unabhängiger Verlage,683250452.0
2294,4121,16,1,68703,1479044.07,Projektbezogene Beiträge an internationale Organisationen,687031601,6870316011479,sechsachtsiebennulldreieinssechsnulleinseinsviersiebenneun  Projektbezogene Beiträge an internationale Organisationen,Beiträge an internationale Organisationen,687011505.0
2295,4455,17,13,53201,1476163.43,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011713,5320117131476,fünfdreizweinulleinseinssiebeneinsdreieinsviersiebensechs  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011714.0
2296,3822,14,13,53102,1470353.69,"Seelsorgerische Dienste (Gottesdienste, Rüstzeiten, Exerzitien u. Ä.) und Kultkosten sowie Lebenskundlicher Unterricht",531021413,5310214131470,"fünfdreieinsnullzweieinsviereinsdreieinsviersiebennull  Seelsorgerische Dienste (Gottesdienste, Rüstzeiten, Exerzitien u. Ä.) und Kultkosten sowie Lebenskundlicher Unterricht","Seelsorgerische Dienste (Gottesdienste, Rüstzeiten, Exerzitien u. Ä.) und Kultkosten sowie Lebenskundlicher Unterricht",531021413.0
2301,120,2,12,53999,1458882.88,Vermischte Verwaltungsausgaben,539990212,5399902121459,fünfdreineunneunneunnullzweieinszweieinsvierfünfneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539990452.0
2302,3447,12,20,71101,1448705.3,"Kleine Neu-, Um- und Erweiterungsbauten",711011220,7110112201449,"siebeneinseinsnulleinseinszweizweinulleinsviervierneun  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",711010112.0
2303,2341,10,11,45202,1445485.14,Unfallversicherung Bund und Bahn,452021011,4520210111445,vierfünfzweinullzweieinsnulleinseinseinsviervierfünf  Unfallversicherung Bund und Bahn,Unfallversicherung Bund und Bahn,452021011.0
2305,3456,12,20,81231,1441541.13,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812311220,8123112201442,"achteinszweidreieinseinszweizweinulleinsviervierzwei  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812012312.0
2307,2473,10,15,81202,1439226.36,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021015,8120210151439,"achteinszweinullzweieinsnulleinsfünfeinsvierdreineun  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812222514.0
2308,3107,12,10,68662,1438012.18,Programm zur Förderung des betrieblichen Mobilitätsmanagements,686621210,6866212101438,sechsachtsechssechszweieinszweieinsnulleinsvierdreiacht  Programm zur Förderung des betrieblichen Mobilitätsmanagements,Programm zur Förderung des betrieblichen Mobilitätsmanagements,686621210.0
2309,616,5,12,11111,1436940.01,"Gebühren, sonstige Entgelte",111110512,1111105121437,"einseinseinseinseinsnullfünfeinszweieinsvierdreisieben  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",111011115.0
2311,4046,15,16,38101,1429888.71,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381011516,3810115161430,dreiachteinsnulleinseinsfünfeinssechseinsvierdreinull  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381011614.0
2312,2849,11,16,42831,1426339.77,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428311116,4283111161426,vierzweiachtdreieinseinseinseinssechseinsvierzweisechs  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011116.0
2314,4632,23,5,53204,1425806.18,"Beobachtung, Überprüfung und Kapazitätsentwicklung im Rahmen der entwicklungspolitischen Zusammenarbeit",532042305,5320423051426,"fünfdreizweinullvierzweidreinullfünfeinsvierzweisechs  Beobachtung, Überprüfung und Kapazitätsentwicklung im Rahmen der entwicklungspolitischen Zusammenarbeit","Beobachtung, Überprüfung und Kapazitätsentwicklung im Rahmen der entwicklungspolitischen Zusammenarbeit",532042305.0
2315,1960,9,11,54501,1425063.59,"Konferenzen, Tagungen, Messen und Ausstellungen",545010911,5450109111425,"fünfvierfünfnulleinsnullneuneinseinseinsvierzweifünf  Konferenzen, Tagungen, Messen und Ausstellungen","Konferenzen, Tagungen, Messen und Ausstellungen",545010111.0
2316,3200,12,14,42811,1424673.4,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428111214,4281112141425,vierzweiachteinseinseinszweieinsviereinsvierzweifünf  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428111217.0
2317,217,4,11,63257,1424454.05,Erstattungen des Bundes für Versorgungslasten,632570411,6325704111424,sechsdreizweifünfsiebennullviereinseinseinsvierzweivier  Erstattungen des Bundes für Versorgungslasten,Erstattungen des Bundes für Versorgungslasten,632570431.0
2318,4267,16,14,53201,1424383.95,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011614,5320116141424,fünfdreizweinulleinseinssechseinsviereinsvierzweivier  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011614.0
2319,1826,8,15,42709,1419607.99,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090815,4270908151420,"vierzweisiebennullneunnullachteinsfünfeinsvierzweinull  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090713.0
2320,2530,10,17,54701,1418380.87,Nicht aufteilbare sächliche Verwaltungsausgaben,547011017,5470110171418,fünfviersiebennulleinseinsnulleinssiebeneinsviereinsacht  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547011017.0
2322,4422,17,12,42709,1405308.94,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091712,4270917121405,"vierzweisiebennullneuneinssiebeneinszweieinsviernullfünf  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427590212.0
2323,3118,12,11,43157,1403920.99,"Versorgungsbezüge der Bundesministerinnen und Bundesminister, der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",431571211,4315712111404,"vierdreieinsfünfsiebeneinszweieinseinseinsviernullvier  Versorgungsbezüge der Bundesministerinnen und Bundesminister, der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen","Versorgungsbezüge der Bundesministerinnen und Bundesminister, der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",431571211.0
2324,1325,6,28,54401,1402001.8,"Forschung, Untersuchungen und Ähnliches",544010628,5440106281402,"fünfvierviernulleinsnullsechszweiachteinsviernullzwei  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",544812501.0
2325,1866,9,1,68502,1399838.6,Nationale Akkreditierungsstelle,685020901,6850209011400,sechsachtfünfnullzweinullneunnulleinseinsviernullnull  Nationale Akkreditierungsstelle,Nationale Akkreditierungsstelle,685020901.0
2326,3260,12,15,81202,1396902.95,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021215,8120212151397,"achteinszweinullzweieinszweieinsfünfeinsdreineunsieben  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021615.0
2327,36,1,12,53204,1395018.48,Kosten aus Anlass von Staatsbesuchen und Reisen des Bundespräsidenten im Ausland,532040112,5320401121395,fünfdreizweinullviernulleinseinszweieinsdreineunfünf  Kosten aus Anlass von Staatsbesuchen und Reisen des Bundespräsidenten im Ausland,Kosten aus Anlass von Staatsbesuchen und Reisen des Bundespräsidenten im Ausland,532040112.0
2329,129,2,12,42891,1391773.95,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428910212,4289102121392,vierzweiachtneuneinsnullzweieinszweieinsdreineunzwei  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,,
2330,4007,15,15,54721,1389778.71,Nicht aufteilbare sächliche Verwaltungsausgaben,547211515,5472115151390,fünfviersiebenzweieinseinsfünfeinsfünfeinsdreineunnull  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547110513.0
2331,335,4,52,11999,1388096.0,Vermischte Einnahmen,119990452,1199904521388,einseinsneunneunneunnullvierfünfzweieinsdreiachtacht  Vermischte Einnahmen,Vermischte Einnahmen,119991107.0
2332,1814,8,15,11101,1386784.0,"Gebühren, sonstige Entgelte",111010815,1110108151387,"einseinseinsnulleinsnullachteinsfünfeinsdreiachtsieben  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",111011513.0
2333,625,5,12,13221,1384384.49,Erlöse aus der Veräußerung von beweglichen Sachen,132210512,1322105121384,einsdreizweizweieinsnullfünfeinszweieinsdreiachtvier  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,132210512.0
2334,1614,7,18,51701,1383510.89,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517010718,5170107181384,"fünfeinssiebennulleinsnullsiebeneinsachteinsdreiachtvier  Bewirtschaftung der Grundstücke, Gebäude und Räume",,
2336,1963,9,12,12401,1382409.76,"Einnahmen aus Vermietung, Verpachtung und Nutzung",124010912,1240109121382,"einszweiviernulleinsnullneuneinszweieinsdreiachtzwei  Einnahmen aus Vermietung, Verpachtung und Nutzung","Einnahmen aus Vermietung, Verpachtung und Nutzung",124010112.0
2337,3819,14,13,51801,1379840.8,Mieten und Pachten,518011413,5180114131380,fünfeinsachtnulleinseinsviereinsdreieinsdreiachtnull  Mieten und Pachten,Mieten und Pachten,518010412.0
2338,987,6,14,42739,1376883.69,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427390614,4273906141377,"vierzweisiebendreineunnullsechseinsviereinsdreisiebensieben  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427390616.0
2340,4186,16,11,54501,1369249.39,"Konferenzen, Tagungen, Messen und Ausstellungen",545011611,5450116111369,"fünfvierfünfnulleinseinssechseinseinseinsdreisechsneun  Konferenzen, Tagungen, Messen und Ausstellungen","Konferenzen, Tagungen, Messen und Ausstellungen",545011111.0
2341,3014,12,3,81221,1369035.11,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812211203,8122112031369,"achteinszweizweieinseinszweinulldreieinsdreisechsneun  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812311113.0
2343,864,6,4,88266,1368588.55,Modellvorhaben,882660604,8826606041369,achtachtzweisechssechsnullsechsnullviereinsdreisechsneun  Modellvorhaben,,
2344,813,6,3,68122,1367996.37,Eingliederungshilfen und Unterstützungsleistungen,681220603,6812206031368,sechsachteinszweizweinullsechsnulldreieinsdreisechsacht  Eingliederungshilfen und Unterstützungsleistungen,Eingliederungshilfen und Unterstützungsleistungen,681220603.0
2345,4032,15,15,53999,1364769.5,Vermischte Verwaltungsausgaben,539991515,5399915151365,fünfdreineunneunneuneinsfünfeinsfünfeinsdreisechsfünf  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539991515.0
2346,3419,12,20,68702,1364387.46,EUMETNET-Programme einschließlich Sekretariatskosten,687021220,6870212201364,sechsachtsiebennullzweieinszweizweinulleinsdreisechsvier  EUMETNET-Programme einschließlich Sekretariatskosten,EUMETNET-Programme einschließlich Sekretariatskosten,687021220.0
2347,3283,12,17,52501,1361889.48,Aus- und Fortbildung,525011217,5250112171362,fünfzweifünfnulleinseinszweieinssiebeneinsdreisechszwei  Aus- und Fortbildung,Aus- und Fortbildung,525013012.0
2348,3045,12,5,89602,1356000.0,"Deutscher Beitrag zum Aufbau des europäischen, zivilen Satellitennavigationssystems GALILEO",896021205,8960212051356,"achtneunsechsnullzweieinszweinullfünfeinsdreifünfsechs  Deutscher Beitrag zum Aufbau des europäischen, zivilen Satellitennavigationssystems GALILEO","Deutscher Beitrag zum Aufbau des europäischen, zivilen Satellitennavigationssystems GALILEO",896021205.0
2350,1970,9,12,42709,1348616.81,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090912,4270909121349,"vierzweisiebennullneunnullneuneinszweieinsdreivierneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091615.0
2352,3983,15,14,42201,1346607.89,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422011514,4220115141347,vierzweizweinulleinseinsfünfeinsviereinsdreiviersieben  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422211217.0
2353,775,6,2,63231,1346000.0,Zweckgebundene Zuweisungen an das Land Rheinland-Pfalz für das Forschungsinstitut für öffentliche Verwaltung bei der Hochschule für Verwaltungswissenschaften in Speyer,632310602,6323106021346,sechsdreizweidreieinsnullsechsnullzweieinsdreiviersechs  Zweckgebundene Zuweisungen an das Land Rheinland-Pfalz für das Forschungsinstitut für öffentliche Verwaltung bei der Hochschule für Verwaltungswissenschaften in Speyer,Zweckgebundene Zuweisungen an das Land Rheinland-Pfalz für das Forschungsinstitut für öffentliche Verwaltung bei der Hochschule für Verwaltungswissenschaften in Speyer,632310602.0
2355,3413,12,20,67101,1340938.47,Erstattung von anteiligen Bewirtschaftungskosten für das Bildungszentrum (BZ) Langen sowie für die Flugwetterwarte (FWW) Bremen an die DFS Deutsche Flugsicherung GmbH,671011220,6710112201341,sechssiebeneinsnulleinseinszweizweinulleinsdreiviereins  Erstattung von anteiligen Bewirtschaftungskosten für das Bildungszentrum (BZ) Langen sowie für die Flugwetterwarte (FWW) Bremen an die DFS Deutsche Flugsicherung GmbH,Erstattung von anteiligen Bewirtschaftungskosten für das Bildungszentrum (BZ) Langen sowie für die Flugwetterwarte (FWW) Bremen an die DFS Deutsche Flugsicherung GmbH,671011220.0
2356,2716,11,12,52501,1339979.5,Aus- und Fortbildung,525011112,5250111121340,fünfzweifünfnulleinseinseinseinszweieinsdreiviernull  Aus- und Fortbildung,Aus- und Fortbildung,525010112.0
2357,552,5,2,68525,1339671.9,Zuschüsse zu Vorhaben zur Förderung des europäischen Gedankens,685250502,6852505021340,sechsachtfünfzweifünfnullfünfnullzweieinsdreiviernull  Zuschüsse zu Vorhaben zur Förderung des europäischen Gedankens,Zuschüsse zu Vorhaben zur Förderung des europäischen Gedankens,685250502.0
2358,523,5,1,52541,1338692.52,Aus- und Fortbildung,525410501,5254105011339,fünfzweifünfviereinsnullfünfnulleinseinsdreidreineun  Aus- und Fortbildung,Aus- und Fortbildung,525410501.0
2359,2280,10,5,68607,1337987.84,Digitalisierung in der Landwirtschaft,686071005,6860710051338,sechsachtsechsnullsiebeneinsnullnullfünfeinsdreidreiacht  Digitalisierung in der Landwirtschaft,,
2361,533,5,2,53214,1332404.02,Kosten von Staatsbesuchen in der Bundesrepublik Deutschland,532140502,5321405021332,fünfdreizweieinsviernullfünfnullzweieinsdreidreizwei  Kosten von Staatsbesuchen in der Bundesrepublik Deutschland,Kosten von Staatsbesuchen in der Bundesrepublik Deutschland,532140502.0
2362,3580,14,3,38202,1332381.27,"Einnahmen aus der Durchführung der ""Tage der offenen Tür"" und sonstiger Veranstaltungen",382021403,3820214031332,"dreiachtzweinullzweieinsviernulldreieinsdreidreizwei  Einnahmen aus der Durchführung der ""Tage der offenen Tür"" und sonstiger Veranstaltungen","Einnahmen aus der Durchführung der ""Tage der offenen Tür"" und sonstiger Veranstaltungen",382021403.0
2363,95,2,12,68701,1331163.33,Leistungen an internationale Organisationen/Leistungen im Zusammenhang mit internationalen Mitgliedschaften,687010212,6870102121331,sechsachtsiebennulleinsnullzweieinszweieinsdreidreieins  Leistungen an internationale Organisationen/Leistungen im Zusammenhang mit internationalen Mitgliedschaften,Leistungen an internationale Organisationen/Leistungen im Zusammenhang mit internationalen Mitgliedschaften,687010212.0
2364,4884,60,2,45103,1330832.11,Zuschuss zu den Sozialwerken der Bundesverwaltung,451036002,4510360021331,vierfünfeinsnulldreisechsnullnullzweieinsdreidreieins  Zuschuss zu den Sozialwerken der Bundesverwaltung,,
2365,219,4,11,44101,1330330.96,Beihilfen aufgrund der Beihilfevorschriften,441010411,4410104111330,vierviereinsnulleinsnullviereinseinseinsdreidreinull  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,441010311.0
2366,137,2,12,71156,1328261.77,"Kleine Neu-, Um- und Erweiterungsbauten",711560212,7115602121328,"siebeneinseinsfünfsechsnullzweieinszweieinsdreizweiacht  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",711560212.0
2367,1946,9,11,43157,1327212.09,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretäre, sonstige Amtsträger und deren Hinterbliebenen",431570911,4315709111327,"vierdreieinsfünfsiebennullneuneinseinseinsdreizweisieben  Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretäre, sonstige Amtsträger und deren Hinterbliebenen","Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretäre, sonstige Amtsträger und deren Hinterbliebenen",431570911.0
2368,3175,12,13,51701,1321895.8,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517011213,5170112131322,"fünfeinssiebennulleinseinszweieinsdreieinsdreizweizwei  Bewirtschaftung der Grundstücke, Gebäude und Räume",,
2370,2941,12,1,63423,1315800.34,Zuweisungen an den Versorgungsfonds,634231201,6342312011316,sechsdreivierzweidreieinszweinulleinseinsdreieinssechs  Zuweisungen an den Versorgungsfonds,Zuweisungen an den Versorgungsfonds,634131221.0
2371,32,1,12,51901,1313660.3,Unterhaltung der Grundstücke und baulichen Anlagen,519010112,5190101121314,fünfeinsneunnulleinsnulleinseinszweieinsdreieinsvier  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519011218.0
2372,1721,8,11,38107,1312600.0,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,381070811,3810708111313,dreiachteinsnullsiebennullachteinseinseinsdreieinsdrei  Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,381070811.0
2373,196,3,12,51901,1311807.28,Unterhaltung der Grundstücke und baulichen Anlagen,519010312,5190103121312,fünfeinsneunnulleinsnulldreieinszweieinsdreieinszwei  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519010312.0
2374,3381,12,19,42231,1310323.56,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422311219,4223112191310,vierzweizweidreieinseinszweieinsneuneinsdreieinsnull  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422311219.0
2375,675,5,13,51802,1309202.88,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518020513,5180205131309,fünfeinsachtnullzweinullfünfeinsdreieinsdreinullneun  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518020513.0
2376,3005,12,3,78005,1308169.41,Wiederherstellung der ökologischen Durchgängigkeit an Bundeswasserstraßen,780051203,7800512031308,siebenachtnullnullfünfeinszweinulldreieinsdreinullacht  Wiederherstellung der ökologischen Durchgängigkeit an Bundeswasserstraßen,Wiederherstellung der ökologischen Durchgängigkeit und Maßnahmen zur ökologischen Weiterentwicklung an Bundeswasserstraßen,780051203.0
2377,2761,11,13,81211,1306324.52,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812111113,8121111131306,"achteinszweieinseinseinseinseinsdreieinsdreinullsechs  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812110610.0
