,index,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,2023 id,id_nlp_help,id_nlp,2023 Zweck,id
2651,1828,9,1,68502,1399116.83,Nationale Akkreditierungsstelle,685020901,6850209011399,sechsachtfünfnullzweinullneunnulleinseinsdreineunneun  Nationale Akkreditierungsstelle,Nationale Akkreditierungsstelle,685020901.0
2652,3499,12,21,53201,1398864.62,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011221,5320112211399,fünfdreizweinulleinseinszweizweieinseinsdreineunneun  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011221.0
2654,3479,12,21,12903,1396693.43,Erstattung von Ausgaben durch die EASA und durch Dritte,129031221,1290312211397,einszweineunnulldreieinszweizweieinseinsdreineunsieben  Erstattung von Ausgaben durch die EASA und durch Dritte,Erstattung von Ausgaben durch die EASA und durch Dritte,129031221.0
2655,3606,14,3,38202,1396058.67,"Einnahmen aus der Durchführung der ""Tage der offenen Tür"" und sonstiger Veranstaltungen",382021403,3820214031396,"dreiachtzweinullzweieinsviernulldreieinsdreineunsechs  Einnahmen aus der Durchführung der ""Tage der offenen Tür"" und sonstiger Veranstaltungen","Einnahmen aus der Durchführung der ""Tage der offenen Tür"" und sonstiger Veranstaltungen",382021403.0
2656,878,6,10,68604,1395054.5,Förderung der Kriminalprävention und Risikomanagement durch Forschung und Entwicklung nachhaltiger Präventionskonzepte,686040610,6860406101395,sechsachtsechsnullviernullsechseinsnulleinsdreineunfünf  Förderung der Kriminalprävention und Risikomanagement durch Forschung und Entwicklung nachhaltiger Präventionskonzepte,Förderung der Kriminalprävention und Risikomanagement durch Forschung und Entwicklung nachhaltiger Präventionskonzepte,686040610.0
2657,1743,8,13,12501,1390446.07,Einnahmen aus der Abgabe von Verpflegung,125010813,1250108131390,einszweifünfnulleinsnullachteinsdreieinsdreineunnull  Einnahmen aus der Abgabe von Verpflegung,Einnahmen aus der Abgabe von Verpflegung,125010813.0
2658,1963,9,12,12401,1389913.56,"Einnahmen aus Vermietung, Verpachtung und Nutzung",124010912,1240109121390,"einszweiviernulleinsnullneuneinszweieinsdreineunnull  Einnahmen aus Vermietung, Verpachtung und Nutzung","Einnahmen aus Vermietung, Verpachtung und Nutzung",124010912.0
2659,4275,16,12,51801,1386475.83,Mieten und Pachten,518011612,5180116121386,fünfeinsachtnulleinseinssechseinszweieinsdreiachtsechs  Mieten und Pachten,Mieten und Pachten,518011612.0
2660,2725,11,12,98103,1386320.51,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031112,9810311121386,neunachteinsnulldreieinseinseinszweieinsdreiachtsechs  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031112.0
2661,3191,12,13,51701,1385597.08,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517011213,5170112131386,"fünfeinssiebennulleinseinszweieinsdreieinsdreiachtsechs  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517011213.0
2663,5108,30,11,52601,1377849.03,Gerichts- und ähnliche Kosten,526013011,5260130111378,fünfzweisechsnulleinsdreinulleinseinseinsdreisiebenacht  Gerichts- und ähnliche Kosten,Gerichts- und ähnliche Kosten,526013011.0
2664,1528,7,15,51701,1375980.18,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517010715,5170107151376,"fünfeinssiebennulleinsnullsiebeneinsfünfeinsdreisiebensechs  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517010715.0
2665,1862,9,2,68301,1375860.17,Computerspielpreis,683010902,6830109021376,sechsachtdreinulleinsnullneunnullzweieinsdreisiebensechs  Computerspielpreis,Computerspielpreis,683010902.0
2666,3564,12,28,54721,1374917.78,Nicht aufteilbare sächliche Verwaltungsausgaben,547211228,5472112281375,fünfviersiebenzweieinseinszweizweiachteinsdreisiebenfünf  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547211228.0
2667,2841,11,16,23607,1374211.42,Erstattung der Aufwendungen für die Verwaltung des Ausgleichsfonds in der Sozialen Pflegeversicherung sowie für die Vertretung des Pflegevorsorgefonds in gerichtlichen Verfahren,236071116,2360711161374,zweidreisechsnullsiebeneinseinseinssechseinsdreisiebenvier  Erstattung der Aufwendungen für die Verwaltung des Ausgleichsfonds in der Sozialen Pflegeversicherung sowie für die Vertretung des Pflegevorsorgefonds in gerichtlichen Verfahren,Erstattung der Aufwendungen für die Verwaltung des Ausgleichsfonds in der Sozialen Pflegeversicherung sowie für die Vertretung des Pflegevorsorgefonds in gerichtlichen Verfahren,236071116.0
2668,479,4,53,53208,1373950.56,Kosten für die Bewachung von Archivgut,532080453,5320804531374,fünfdreizweinullachtnullvierfünfdreieinsdreisiebenvier  Kosten für die Bewachung von Archivgut,Kosten für die Bewachung von Archivgut,532080453.0
2669,145,2,12,71256,1372144.12,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,712560212,7125602121372,siebeneinszweifünfsechsnullzweieinszweieinsdreisiebenzwei  Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,712560212.0
2670,3946,15,11,43457,1371594.04,Zuführung an die Versorgungsrücklage,434571511,4345715111372,vierdreivierfünfsiebeneinsfünfeinseinseinsdreisiebenzwei  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,434571511.0
2671,3902,15,3,68414,1366929.9,Zuschüsse und Beiträge an zentrale Einrichtungen und Verbände des Gesundheitswesens,684141503,6841415031367,sechsachtviereinsviereinsfünfnulldreieinsdreisechssieben  Zuschüsse und Beiträge an zentrale Einrichtungen und Verbände des Gesundheitswesens,Zuschüsse und Beiträge an zentrale Einrichtungen und Verbände des Gesundheitswesens,684141503.0
2672,1570,7,18,68101,1364159.68,Härteleistungen für Betroffene von terroristischen und extremistischen Anschlägen,681010718,6810107181364,sechsachteinsnulleinsnullsiebeneinsachteinsdreisechsvier  Härteleistungen für Betroffene von terroristischen und extremistischen Anschlägen,Härteleistungen für Betroffene von terroristischen und extremistischen Anschlägen,681010718.0
2673,1100,6,22,42709,1363163.52,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090622,4270906221363,"vierzweisiebennullneunnullsechszweizweieinsdreisechsdrei  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090622.0
2674,66,2,11,43457,1360454.65,Zuführung an die Versorgungsrücklage,434570211,4345702111360,vierdreivierfünfsiebennullzweieinseinseinsdreisechsnull  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,434570211.0
2675,264,4,12,81201,1359944.3,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812010412,8120104121360,"achteinszweinulleinsnullviereinszweieinsdreisechsnull  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812010412.0
2676,3748,14,8,68201,1359239.06,Zuschüsse an die Deutsche Bahn AG zur Unterhaltung von Strecken und Gleisabschnitten,682011408,6820114081359,sechsachtzweinulleinseinsviernullachteinsdreifünfneun  Zuschüsse an die Deutsche Bahn AG zur Unterhaltung von Strecken und Gleisabschnitten,Zuschüsse an die Deutsche Bahn AG zur Unterhaltung von Strecken und Gleisabschnitten,682011408.0
2677,3264,12,15,53203,1357563.43,Sonstige Dienstleistungsaufträge an Dritte,532031215,5320312151358,fünfdreizweinulldreieinszweieinsfünfeinsdreifünfacht  Sonstige Dienstleistungsaufträge an Dritte,Sonstige Dienstleistungsaufträge an Dritte,532031215.0
2678,662,5,12,81211,1354903.23,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812110512,8121105121355,"achteinszweieinseinsnullfünfeinszweieinsdreifünffünf  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812110512.0
2680,625,5,11,54301,1353571.49,Veröffentlichungen und Fachinformationen,543010511,5430105111354,fünfvierdreinulleinsnullfünfeinseinseinsdreifünfvier  Veröffentlichungen und Fachinformationen,Veröffentlichungen und Fachinformationen,543010511.0
2681,889,6,11,54709,1352017.01,"Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden",547090611,5470906111352,"fünfviersiebennullneunnullsechseinseinseinsdreifünfzwei  Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden","Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden",547090611.0
2683,2566,10,18,42201,1350857.46,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422011018,4220110181351,vierzweizweinulleinseinsnulleinsachteinsdreifünfeins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422011018.0
2684,4564,17,14,42801,1350799.57,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011714,4280117141351,vierzweiachtnulleinseinssiebeneinsviereinsdreifünfeins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011714.0
2686,4202,16,1,89205,1349766.58,Nationaler Meeresschutz,892051601,8920516011350,achtneunzweinullfünfeinssechsnulleinseinsdreifünfnull  Nationaler Meeresschutz,Nationaler Meeresschutz,892051601.0
2687,353,4,51,42401,1349616.89,Zuführung an die Versorgungsrücklage,424010451,4240104511350,vierzweiviernulleinsnullvierfünfeinseinsdreifünfnull  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,424010451.0
2688,1972,9,12,45301,1348286.47,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010912,4530109121348,"vierfünfdreinulleinsnullneuneinszweieinsdreivieracht  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010912.0
2689,1159,6,24,53205,1347576.56,Ausgaben zur Durchführung von finanzteiligen Vorhaben von Bund und Ländern im Bereich der inneren Sicherheit sowie zur Durchführung von Aufträgen Dritter,532050624,5320506241348,fünfdreizweinullfünfnullsechszweiviereinsdreivieracht  Ausgaben zur Durchführung von finanzteiligen Vorhaben von Bund und Ländern im Bereich der inneren Sicherheit sowie zur Durchführung von Aufträgen Dritter,Ausgaben zur Durchführung von finanzteiligen Vorhaben von Bund und Ländern im Bereich der inneren Sicherheit sowie zur Durchführung von Aufträgen Dritter,532050624.0
2691,4825,23,12,53999,1342807.16,Vermischte Verwaltungsausgaben,539992312,5399923121343,fünfdreineunneunneunzweidreieinszweieinsdreivierdrei  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539992312.0
2693,3619,14,3,98202,1337039.41,"Betreuungsmaßnahmen aus Überschüssen aus der Durchführung der ""Tage der offenen Tür"" und sonstiger Veranstaltungen",982021403,9820214031337,"neunachtzweinullzweieinsviernulldreieinsdreidreisieben  Betreuungsmaßnahmen aus Überschüssen aus der Durchführung der ""Tage der offenen Tür"" und sonstiger Veranstaltungen","Betreuungsmaßnahmen aus Überschüssen aus der Durchführung der ""Tage der offenen Tür"" und sonstiger Veranstaltungen",982021403.0
2694,3232,12,14,53202,1331557.7,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532021214,5320212141332,fünfdreizweinullzweieinszweieinsviereinsdreidreizwei  Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532021214.0
2695,3004,12,4,28101,1331503.41,Rückzahlungen von Zuwendungen,281011204,2810112041332,zweiachteinsnulleinseinszweinullviereinsdreidreizwei  Rückzahlungen von Zuwendungen,Rückzahlungen von Zuwendungen,281011204.0
2696,2541,10,17,54721,1330945.02,Nicht aufteilbare sächliche Verwaltungsausgaben,547211017,5472110171331,fünfviersiebenzweieinseinsnulleinssiebeneinsdreidreieins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547211017.0
2697,4382,16,15,81202,1330878.18,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021615,8120216151331,"achteinszweinullzweieinssechseinsfünfeinsdreidreieins  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021615.0
2699,3645,14,3,53402,1324803.17,Maßnahmen im Rahmen der Freizeitbetreuung,534021403,5340214031325,fünfdreiviernullzweieinsviernulldreieinsdreizweifünf  Maßnahmen im Rahmen der Freizeitbetreuung,Maßnahmen im Rahmen der Freizeitbetreuung,534021403.0
2701,255,4,12,51901,1323248.12,Unterhaltung der Grundstücke und baulichen Anlagen,519010412,5190104121323,fünfeinsneunnulleinsnullviereinszweieinsdreizweidrei  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519010412.0
2702,655,5,12,51911,1322907.28,Unterhaltung der Grundstücke und baulichen Anlagen,519110512,5191105121323,fünfeinsneuneinseinsnullfünfeinszweieinsdreizweidrei  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519110512.0
2703,1462,7,12,45301,1322477.88,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010712,4530107121322,"vierfünfdreinulleinsnullsiebeneinszweieinsdreizweizwei  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010712.0
2704,2887,12,1,11929,1316585.08,Vermischte Einnahmen,119291201,1192912011317,einseinsneunzweineuneinszweinulleinseinsdreieinssieben  Vermischte Einnahmen,Vermischte Einnahmen,119291201.0
2706,2540,10,17,42821,1315939.84,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428211017,4282110171316,vierzweiachtzweieinseinsnulleinssiebeneinsdreieinssechs  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428211017.0
2707,4503,17,11,42401,1314675.63,Zuführung an die Versorgungsrücklage,424011711,4240117111315,vierzweiviernulleinseinssiebeneinseinseinsdreieinsfünf  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,424011711.0
2708,534,5,1,52541,1312333.29,Aus- und Fortbildung,525410501,5254105011312,fünfzweifünfviereinsnullfünfnulleinseinsdreieinszwei  Aus- und Fortbildung,Aus- und Fortbildung,525410501.0
2709,3368,12,18,81101,1310467.83,Erwerb von Fahrzeugen,811011218,8110112181310,achteinseinsnulleinseinszweieinsachteinsdreieinsnull  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,811011218.0
2710,2939,12,1,52721,1308280.91,Dienstreisen,527211201,5272112011308,fünfzweisiebenzweieinseinszweinulleinseinsdreinullacht  Dienstreisen,Dienstreisen,527211201.0
2711,2805,11,14,51701,1308104.06,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517011114,5170111141308,"fünfeinssiebennulleinseinseinseinsviereinsdreinullacht  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517011114.0
2712,1953,9,11,44301,1306536.96,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443010911,4430109111307,viervierdreinulleinsnullneuneinseinseinsdreinullsieben  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443010911.0
2713,4706,21,12,51701,1301588.71,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517012112,5170121121302,"fünfeinssiebennulleinszweieinseinszweieinsdreinullzwei  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517012112.0
2714,4790,23,11,54201,1296463.21,Öffentlichkeitsarbeit,542012311,5420123111296,fünfvierzweinulleinszweidreieinseinseinszweineunsechs  Öffentlichkeitsarbeit,Öffentlichkeitsarbeit,542012311.0
2715,1044,6,17,42719,1292276.04,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427190617,4271906171292,"vierzweisiebeneinsneunnullsechseinssiebeneinszweineunzwei  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427190617.0
2716,722,5,13,51101,1291544.46,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511010513,5110105131292,"fünfeinseinsnulleinsnullfünfeinsdreieinszweineunzwei  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511010513.0
2717,4554,17,13,53201,1291229.89,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011713,5320117131291,fünfdreizweinulleinseinssiebeneinsdreieinszweineuneins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011713.0
2719,5010,30,3,23201,1284966.0,Einnahmen aus Zuweisungen der Länder für KI in der Hochschulbildung,232013003,2320130031285,zweidreizweinulleinsdreinullnulldreieinszweiachtfünf  Einnahmen aus Zuweisungen der Länder für KI in der Hochschulbildung,Einnahmen aus Zuweisungen der Länder für KI in der Hochschulbildung,232013003.0
2720,1930,9,10,68601,1284119.09,Zukunft der Industrie,686010910,6860109101284,sechsachtsechsnulleinsnullneuneinsnulleinszweiachtvier  Zukunft der Industrie,Zukunft der Industrie,686010910.0
2721,4886,25,2,68671,1282470.0,Zuschüsse zum Betrieb,686712502,6867125021282,sechsachtsechssiebeneinszweifünfnullzweieinszweiachtzwei  Zuschüsse zum Betrieb,Zuschüsse zum Betrieb,686712502.0
2722,776,6,1,68420,1282213.57,Präventionsprogramm gegen Rechtsextremismus und Menschenfeindlichkeit im Sport,684200601,6842006011282,sechsachtvierzweinullnullsechsnulleinseinszweiachtzwei  Präventionsprogramm gegen Rechtsextremismus und Menschenfeindlichkeit im Sport,Präventionsprogramm gegen Rechtsextremismus und Menschenfeindlichkeit im Sport,684200601.0
2723,3838,14,13,68701,1281857.61,"Betrieb von deutschen Grund-/Haupt-/Realschulen, deutschen Abteilungen an internationalen Schulen und deutschen Kindergärten im Ausland",687011413,6870114131282,"sechsachtsiebennulleinseinsviereinsdreieinszweiachtzwei  Betrieb von deutschen Grund-/Haupt-/Realschulen, deutschen Abteilungen an internationalen Schulen und deutschen Kindergärten im Ausland","Betrieb von deutschen Grund-/Haupt-/Realschulen, deutschen Abteilungen an internationalen Schulen und deutschen Kindergärten im Ausland",687011413.0
2725,1418,7,10,98103,1280954.41,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981030710,9810307101281,neunachteinsnulldreinullsiebeneinsnulleinszweiachteins  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981030710.0
2726,2776,11,13,81202,1279846.16,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021113,8120211131280,"achteinszweinullzweieinseinseinsdreieinszweiachtnull  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021113.0
2727,3462,12,20,53909,1279747.28,Vermischte Verwaltungsausgaben,539091220,5390912201280,fünfdreineunnullneuneinszweizweinulleinszweiachtnull  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539091220.0
2728,757,6,1,53212,1279313.18,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532120601,5321206011279,fünfdreizweieinszweinullsechsnulleinseinszweisiebenneun  Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532120601.0
2729,120,2,12,52701,1276844.73,Dienstreisen,527010212,5270102121277,fünfzweisiebennulleinsnullzweieinszweieinszweisiebensieben  Dienstreisen,Dienstreisen,527010212.0
2730,1574,7,18,42202,1273647.65,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422020718,4220207181274,vierzweizweinullzweinullsiebeneinsachteinszweisiebenvier  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422020718.0
2731,50,1,13,42801,1271379.84,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010113,4280101131271,vierzweiachtnulleinsnulleinseinsdreieinszweisiebeneins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010113.0
2732,2373,10,12,98103,1265161.11,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031012,9810310121265,neunachteinsnulldreieinsnulleinszweieinszweisechsfünf  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031012.0
2733,3417,12,19,54401,1264873.21,"Forschung, Untersuchungen und Ähnliches",544011219,5440112191265,"fünfvierviernulleinseinszweieinsneuneinszweisechsfünf  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",544011219.0
2734,4016,15,13,42871,1260284.65,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428711513,4287115131260,vierzweiachtsiebeneinseinsfünfeinsdreieinszweisechsnull  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428711513.0
2735,2455,10,14,53201,1259528.95,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011014,5320110141260,fünfdreizweinulleinseinsnulleinsviereinszweisechsnull  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011014.0
2736,4429,17,1,98103,1257129.0,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031701,9810317011257,neunachteinsnulldreieinssiebennulleinseinszweifünfsieben  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031701.0
2737,866,6,3,68122,1254930.6,Eingliederungshilfen und Unterstützungsleistungen,681220603,6812206031255,sechsachteinszweizweinullsechsnulldreieinszweifünffünf  Eingliederungshilfen und Unterstützungsleistungen,Eingliederungshilfen und Unterstützungsleistungen,681220603.0
2738,4463,17,3,68404,1253837.2,"Umsetzung der EU-Roma-Strategie, Nationale Roma-Kontaktstelle",684041703,6840417031254,"sechsachtviernullviereinssiebennulldreieinszweifünfvier  Umsetzung der EU-Roma-Strategie, Nationale Roma-Kontaktstelle","Umsetzung der EU-Roma-Strategie, Nationale Roma-Kontaktstelle",684041703.0
2739,3756,14,8,53919,1252766.7,Vermischte Verwaltungsausgaben,539191408,5391914081253,fünfdreineuneinsneuneinsviernullachteinszweifünfdrei  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539191408.0
2740,1888,9,3,69702,1249758.72,Ausgaben im Zusammenhang mit der Beteiligung an der German LNG GmbH,697020903,6970209031250,sechsneunsiebennullzweinullneunnulldreieinszweifünfnull  Ausgaben im Zusammenhang mit der Beteiligung an der German LNG GmbH,Ausgaben im Zusammenhang mit der Beteiligung an der German LNG GmbH,697020903.0
2741,4239,16,8,68601,1248437.73,Förderung von Innovationen im Bereich des Verbraucherschutzes,686011608,6860116081248,sechsachtsechsnulleinseinssechsnullachteinszweivieracht  Förderung von Innovationen im Bereich des Verbraucherschutzes,Förderung von Innovationen im Bereich des Verbraucherschutzes,686011608.0
2744,2938,12,1,52622,1242427.8,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",526221201,5262212011242,"fünfzweisechszweizweieinszweinulleinseinszweivierzwei  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen","Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",526221201.0
2745,1379,6,34,52501,1238259.22,Aus- und Fortbildung,525010634,5250106341238,fünfzweifünfnulleinsnullsechsdreiviereinszweidreiacht  Aus- und Fortbildung,Aus- und Fortbildung,525010634.0
2746,3133,12,11,43157,1233244.09,"Versorgungsbezüge der Bundesministerinnen und Bundesminister, der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",431571211,4315712111233,"vierdreieinsfünfsiebeneinszweieinseinseinszweidreidrei  Versorgungsbezüge der Bundesministerinnen und Bundesminister, der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen","Versorgungsbezüge der Bundesministerinnen und Bundesminister, der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",431571211.0
2747,1620,8,1,28201,1231706.38,Zuschüsse von Ländern zur Unterhaltshilfe (§ 6  LAG und § 3 Abs. 2 LA-EG-Saar),282010801,2820108011232,zweiachtzweinulleinsnullachtnulleinseinszweidreizwei  Zuschüsse von Ländern zur Unterhaltshilfe (§ 6  LAG und § 3 Abs. 2 LA-EG-Saar),Zuschüsse von Ländern zur Unterhaltshilfe (§ 6  LAG und § 3 Abs. 2 LA-EG-Saar),282010801.0
