,index,Epl.,Kap.,Tit.,Ist 2020,Zweckbestimmung,2020 id,id_nlp_help,id_nlp,2020 Zweck,id
2778,2852,11,15,51101,813347.88,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011115,511011115813,"fünfeinseinsnulleinseinseinseinsfünfachteinsdrei  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011115.0
2779,3163,12,10,89192,813070.53,"Zuschüsse für den Ausbau und die Erweiterung des ""Radnetzes Deutschland""",891921210,891921210813,"achtneuneinsneunzweieinszweieinsnullachteinsdrei  Zuschüsse für den Ausbau und die Erweiterung des ""Radnetzes Deutschland""","Zuschüsse für den Ausbau und die Erweiterung des ""Radnetzes Deutschland""",891921210.0
2780,4008,15,13,51802,810070.67,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021513,518021513810,fünfeinsachtnullzweieinsfünfeinsdreiachteinsnull  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021513.0
2782,2916,12,1,11101,807243.85,"Gebühren, sonstige Entgelte",111011201,111011201807,"einseinseinsnulleinseinszweinulleinsachtnullsieben  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",111010712.0
2783,1780,8,12,23201,805596.37,Sonstige Zuweisungen von Ländern,232010812,232010812806,zweidreizweinulleinsnullachteinszweiachtnullsechs  Sonstige Zuweisungen von Ländern,Sonstige Zuweisungen von Ländern,232010812.0
2784,4099,15,15,53999,803579.0,Vermischte Verwaltungsausgaben,539991515,539991515804,fünfdreineunneunneuneinsfünfeinsfünfachtnullvier  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539991515.0
2785,462,4,54,42801,802313.51,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010454,428010454802,vierzweiachtnulleinsnullvierfünfvierachtnullzwei  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,,
2786,2487,10,14,81202,801639.75,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021014,812021014802,"achteinszweinullzweieinsnulleinsvierachtnullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",,
2790,245,4,12,81201,794289.17,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812010412,812010412794,"achteinszweinulleinsnullviereinszweisiebenneunvier  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812010412.0
2791,2399,10,12,98103,793486.74,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031012,981031012793,neunachteinsnulldreieinsnulleinszweisiebenneundrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031201.0
2792,4467,17,11,43157,791753.9,"Versorgungsbezüge der Bundesministerinnen und Bundesminister, Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger sowie deren Hinterbliebenen",431571711,431571711792,"vierdreieinsfünfsiebeneinssiebeneinseinssiebenneunzwei  Versorgungsbezüge der Bundesministerinnen und Bundesminister, Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger sowie deren Hinterbliebenen","Versorgungsbezüge der Bundesministerinnen und Bundesminister, Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger sowie deren Hinterbliebenen",431571711.0
2793,2683,11,6,54711,791075.66,Nicht aufteilbare sächliche Verwaltungsausgaben,547111106,547111106791,fünfviersiebeneinseinseinseinsnullsechssiebenneuneins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547110634.0
2794,3422,12,19,81204,790950.52,"Beschaffung von Treibkörpern (Floats) für den Erhalt und Ausbau des mobilen, internationalen Ozeanbeobachtungssystems (ARGO-Messnetz)",812041219,812041219791,"achteinszweinullviereinszweieinsneunsiebenneuneins  Beschaffung von Treibkörpern (Floats) für den Erhalt und Ausbau des mobilen, internationalen Ozeanbeobachtungssystems (ARGO-Messnetz)","Beschaffung von Treibkörpern (Floats) für den Erhalt und Ausbau des mobilen, internationalen Ozeanbeobachtungssystems (ARGO-Messnetz)",812041219.0
2796,2314,10,4,98103,786358.9,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031004,981031004786,neunachteinsnulldreieinsnullnullviersiebenachtsechs  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031014.0
2799,3836,14,12,53501,782794.73,Innere Führung und Sicherheits- und verteidigungspolitische Kommunikation,535011412,535011412783,fünfdreifünfnulleinseinsviereinszweisiebenachtdrei  Innere Führung und Sicherheits- und verteidigungspolitische Kommunikation,Innere Führung und Sicherheits- und verteidigungspolitische Kommunikation,535011412.0
2800,4503,17,12,81201,781433.72,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011712,812011712781,"achteinszweinulleinseinssiebeneinszweisiebenachteins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812010816.0
2801,1976,9,10,54403,780817.71,Maßnahmen zum Bürokratieabbau sowie zur Umsetzung der EU-Dienstleistungsrichtlinie,544030910,544030910781,fünfvierviernulldreinullneuneinsnullsiebenachteins  Maßnahmen zum Bürokratieabbau sowie zur Umsetzung der EU-Dienstleistungsrichtlinie,,
2802,4074,15,15,54721,778705.88,Nicht aufteilbare sächliche Verwaltungsausgaben,547211515,547211515779,fünfviersiebenzweieinseinsfünfeinsfünfsiebensiebenneun  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547711515.0
2803,4465,17,11,98103,777334.14,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031711,981031711777,neunachteinsnulldreieinssiebeneinseinssiebensiebensieben  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031711.0
2804,240,4,12,53999,776488.98,Vermischte Verwaltungsausgaben,539990412,539990412776,fünfdreineunneunneunnullviereinszweisiebensiebensechs  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539990412.0
2805,2818,11,13,54441,776146.52,"Forschung, Untersuchungen und Ähnliches",544411113,544411113776,"fünfviervierviereinseinseinseinsdreisiebensiebensechs  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",544111106.0
2807,392,4,52,68472,775482.98,Förderung des kulturellen Eigenlebens fremder Volksgruppen,684720452,684720452775,sechsachtviersiebenzweinullvierfünfzweisiebensiebenfünf  Förderung des kulturellen Eigenlebens fremder Volksgruppen,Förderung des kulturellen Eigenlebens fremder Volksgruppen,684720452.0
2808,836,6,4,11999,773633.28,Vermischte Einnahmen,119990604,119990604774,einseinsneunneunneunnullsechsnullviersiebensiebenvier  Vermischte Einnahmen,Vermischte Einnahmen,119990432.0
2810,3455,12,19,53202,771750.67,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532021219,532021219772,fünfdreizweinullzweieinszweieinsneunsiebensiebenzwei  Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532221201.0
2811,694,5,13,42709,770885.37,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090513,427090513771,"vierzweisiebennullneunnullfünfeinsdreisiebensiebeneins  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",,
2812,2971,12,1,42729,768949.26,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427291201,427291201769,"vierzweisiebenzweineuneinszweinulleinssiebensechsneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091018.0
2813,1959,9,3,51832,768000.0,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518320903,518320903768,fünfeinsachtdreizweinullneunnulldreisiebensechsacht  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518320903.0
2814,1860,8,15,45301,766331.76,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010815,453010815766,"vierfünfdreinulleinsnullachteinsfünfsiebensechssechs  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010815.0
2815,4117,15,16,68605,760665.11,Kosten des Betriebs nationaler Pharmakovigilanzzentren,686051516,686051516761,sechsachtsechsnullfünfeinsfünfeinssechssiebensechseins  Kosten des Betriebs nationaler Pharmakovigilanzzentren,Kosten des Betriebs nationaler Pharmakovigilanzzentren,686051516.0
2817,534,5,2,68714,760169.57,Deutsch-Italienischer Zukunftsfonds,687140502,687140502760,sechsachtsiebeneinsviernullfünfnullzweisiebensechsnull  Deutsch-Italienischer Zukunftsfonds,Deutsch-Italienischer Zukunftsfonds,687910504.0
2818,2594,10,18,51701,758789.48,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517011018,517011018759,"fünfeinssiebennulleinseinsnulleinsachtsiebenfünfneun  Bewirtschaftung der Grundstücke, Gebäude und Räume",,
2819,4157,15,17,42739,758135.64,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427391517,427391517758,"vierzweisiebendreineuneinsfünfeinssiebensiebenfünfacht  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427490513.0
2820,3327,12,17,42202,756007.36,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422021217,422021217756,vierzweizweinullzweieinszweieinssiebensiebenfünfsechs  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422021217.0
2821,3819,14,11,43157,754852.27,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre sowie deren Hinterbliebenen",431571411,431571411755,"vierdreieinsfünfsiebeneinsviereinseinssiebenfünffünf  Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre sowie deren Hinterbliebenen","Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre sowie deren Hinterbliebenen",431571411.0
2822,3252,12,14,98103,753001.58,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031214,981031214753,neunachteinsnulldreieinszweieinsviersiebenfünfdrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031218.0
2826,1189,6,22,71101,750685.78,"Kleine Neu-, Um- und Erweiterungsbauten",711010622,711010622751,"siebeneinseinsnulleinsnullsechszweizweisiebenfünfeins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",711011213.0
2827,248,4,13,54201,749997.68,Öffentlichkeitsarbeit,542010413,542010413750,fünfvierzweinulleinsnullviereinsdreisiebenfünfnull  Öffentlichkeitsarbeit,Öffentlichkeitsarbeit,542010413.0
2828,1327,6,28,68402,749791.24,Förderung des Ehrenamtes im Bevölkerungsschutz,684020628,684020628750,sechsachtviernullzweinullsechszweiachtsiebenfünfnull  Förderung des Ehrenamtes im Bevölkerungsschutz,Förderung des Ehrenamtes im Bevölkerungsschutz,684020628.0
2829,3207,12,12,51901,748826.24,Unterhaltung der Grundstücke und baulichen Anlagen,519011212,519011212749,fünfeinsneunnulleinseinszweieinszweisiebenvierneun  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519011217.0
2830,1563,7,14,11201,747425.46,"Geldstrafen, Geldbußen und Gerichtskosten",112010714,112010714747,"einseinszweinulleinsnullsiebeneinsviersiebenviersieben  Geldstrafen, Geldbußen und Gerichtskosten","Geldstrafen, Geldbußen und Gerichtskosten",112010714.0
2831,924,6,11,43157,747417.7,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",431570611,431570611747,"vierdreieinsfünfsiebennullsechseinseinssiebenviersieben  Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen","Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",431570611.0
2832,4557,17,16,54401,746268.62,"Forschung, Untersuchungen und Ähnliches",544011716,544011716746,"fünfvierviernulleinseinssiebeneinssechssiebenviersechs  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",544011604.0
2835,4728,23,11,54201,744903.62,Öffentlichkeitsarbeit,542012311,542012311745,fünfvierzweinulleinszweidreieinseinssiebenvierfünf  Öffentlichkeitsarbeit,Öffentlichkeitsarbeit,542012011.0
2837,4049,15,14,51101,744693.5,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011514,511011514745,"fünfeinseinsnulleinseinsfünfeinsviersiebenvierfünf  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011114.0
2838,3361,12,18,13101,743444.85,Einnahmen aus der Veräußerung von unbeweglichen Sachen,131011218,131011218743,einsdreieinsnulleinseinszweieinsachtsiebenvierdrei  Einnahmen aus der Veräußerung von unbeweglichen Sachen,Einnahmen aus der Veräußerung von unbeweglichen Sachen,131011218.0
2839,422,4,53,11101,740521.86,"Gebühren, sonstige Entgelte",111010453,111010453741,"einseinseinsnulleinsnullvierfünfdreisiebenviereins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",111010453.0
2841,3970,15,12,23601,739255.31,Erstattung der Aufwendungen für die Prüfung des Spitzenverbandes Bund,236011512,236011512739,zweidreisechsnulleinseinsfünfeinszweisiebendreineun  Erstattung der Aufwendungen für die Prüfung des Spitzenverbandes Bund,Erstattung der Aufwendungen für die Prüfung des Spitzenverbandes Bund,236011512.0
2842,4244,16,11,63257,737040.88,Erstattungen des Bundes für Versorgungslasten,632571611,632571611737,sechsdreizweifünfsiebeneinssechseinseinssiebendreisieben  Erstattungen des Bundes für Versorgungslasten,Erstattungen des Bundes für Versorgungslasten,632571411.0
2843,3336,12,17,52501,735154.72,Aus- und Fortbildung,525011217,525011217735,fünfzweifünfnulleinseinszweieinssiebensiebendreifünf  Aus- und Fortbildung,Aus- und Fortbildung,525011612.0
2844,3308,12,15,53201,735060.16,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011215,532011215735,fünfdreizweinulleinseinszweieinsfünfsiebendreifünf  Aufträge und Dienstleistungen im Bereich Informationstechnik,,
2845,4116,15,16,68502,734570.57,Maßnahmen im Zusammenhang mit der Zulassung von Arzneimitteln sowie der Risikobewertung von Arzneimitteln und Medizinprodukten,685021516,685021516735,sechsachtfünfnullzweieinsfünfeinssechssiebendreifünf  Maßnahmen im Zusammenhang mit der Zulassung von Arzneimitteln sowie der Risikobewertung von Arzneimitteln und Medizinprodukten,Maßnahmen im Zusammenhang mit der Zulassung von Arzneimitteln sowie der Risikobewertung von Arzneimitteln und Medizinprodukten,685021516.0
2846,920,6,11,54201,733670.59,Öffentlichkeitsarbeit,542010611,542010611734,fünfvierzweinulleinsnullsechseinseinssiebendreivier  Öffentlichkeitsarbeit,Öffentlichkeitsarbeit,542010611.0
2847,4102,15,15,71201,733456.0,Baumaßnahmen von mehr als 2 000 000 € im Einzelfall,712011515,712011515733,siebeneinszweinulleinseinsfünfeinsfünfsiebendreidrei  Baumaßnahmen von mehr als 2 000 000 € im Einzelfall,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,712011515.0
2848,116,2,12,53205,733003.03,Ausgaben für das zeitgeschichtliche Archiv des Deutschen Bundestages,532050212,532050212733,fünfdreizweinullfünfnullzweieinszweisiebendreidrei  Ausgaben für das zeitgeschichtliche Archiv des Deutschen Bundestages,Ausgaben für das zeitgeschichtliche Archiv des Deutschen Bundestages,532050212.0
2849,3496,12,20,52701,732011.62,Dienstreisen,527011220,527011220732,fünfzweisiebennulleinseinszweizweinullsiebendreizwei  Dienstreisen,Dienstreisen,527010212.0
2851,1108,6,19,51701,730467.43,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517010619,517010619730,"fünfeinssiebennulleinsnullsechseinsneunsiebendreinull  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517011517.0
2852,4729,23,11,54501,730324.4,"Konferenzen, Tagungen, Messen und Ausstellungen",545012311,545012311730,"fünfvierfünfnulleinszweidreieinseinssiebendreinull  Konferenzen, Tagungen, Messen und Ausstellungen","Konferenzen, Tagungen, Messen und Ausstellungen",545010217.0
2853,3337,12,17,52701,729146.6,Dienstreisen,527011217,527011217729,fünfzweisiebennulleinseinszweieinssiebensiebenzweineun  Dienstreisen,Dienstreisen,527011219.0
2854,168,3,11,44657,728738.99,Beihilfen aufgrund der Beihilfevorschriften,446570311,446570311729,vierviersechsfünfsiebennulldreieinseinssiebenzweineun  Beihilfen aufgrund der Beihilfevorschriften,,
2855,2996,12,1,81221,726654.28,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812211201,812211201727,"achteinszweizweieinseinszweinulleinssiebenzweisieben  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812012112.0
2856,1097,6,18,53201,726431.77,Aufträge und Dienstleistungen im Bereich Informationstechnik,532010618,532010618726,fünfdreizweinulleinsnullsechseinsachtsiebenzweisechs  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532110618.0
2857,4909,30,12,52701,725463.7,Dienstreisen,527013012,527013012725,fünfzweisiebennulleinsdreinulleinszweisiebenzweifünf  Dienstreisen,Dienstreisen,527311220.0
2858,894,6,5,68502,724950.15,Bundesstiftung Bauakademie,685020605,685020605725,sechsachtfünfnullzweinullsechsnullfünfsiebenzweifünf  Bundesstiftung Bauakademie,Bundesstiftung Bauakademie,685022503.0
2859,4554,17,16,53201,724410.3,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011716,532011716724,fünfdreizweinulleinseinssiebeneinssechssiebenzweivier  Aufträge und Dienstleistungen im Bereich Informationstechnik,,
2860,1771,8,11,52703,723405.86,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,527030811,527030811723,fünfzweisiebennulldreinullachteinseinssiebenzweidrei  Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,527030811.0
2861,452,4,53,53999,721577.22,Vermischte Verwaltungsausgaben,539990453,539990453722,fünfdreineunneunneunnullvierfünfdreisiebenzweizwei  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539990452.0
2863,3023,12,2,53214,720479.67,Ausgaben für die Überwachung und Bewertung des Netzzustandes,532141202,532141202720,fünfdreizweieinsviereinszweinullzweisiebenzweinull  Ausgaben für die Überwachung und Bewertung des Netzzustandes,Ausgaben für die Überwachung und Bewertung des Netzzustandes,532141202.0
2864,1863,8,15,52501,720455.04,Aus- und Fortbildung,525010815,525010815720,fünfzweifünfnulleinsnullachteinsfünfsiebenzweinull  Aus- und Fortbildung,Aus- und Fortbildung,525010815.0
2865,2016,9,12,42101,715632.1,Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,421010912,421010912716,vierzweieinsnulleinsnullneuneinszweisiebeneinssechs  Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,421010912.0
2866,104,2,12,51401,714675.64,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514010212,514010212715,"fünfeinsviernulleinsnullzweieinszweisiebeneinsfünf  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514011223.0
2867,4179,15,17,54721,714111.87,Nicht aufteilbare sächliche Verwaltungsausgaben,547211517,547211517714,fünfviersiebenzweieinseinsfünfeinssiebensiebeneinsvier  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547211517.0
2869,2155,9,15,53989,712476.11,Vermischte Verwaltungsausgaben,539890915,539890915712,fünfdreineunachtneunnullneuneinsfünfsiebeneinszwei  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539190712.0
2870,109,2,12,52603,709333.66,Ausgaben für parlamentarische Gremien,526030212,526030212709,fünfzweisechsnulldreinullzweieinszweisiebennullneun  Ausgaben für parlamentarische Gremien,,
2871,973,6,12,42811,708087.02,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428110612,428110612708,vierzweiachteinseinsnullsechseinszweisiebennullacht  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428110618.0
2872,3384,12,18,81111,707832.0,Erwerb von Fahrzeugen,811111218,811111218708,achteinseinseinseinseinszweieinsachtsiebennullacht  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,811011219.0
2873,1671,7,19,52501,706896.82,Aus- und Fortbildung,525010719,525010719707,fünfzweifünfnulleinsnullsiebeneinsneunsiebennullsieben  Aus- und Fortbildung,Aus- und Fortbildung,525010912.0
2874,1758,8,11,43157,706726.2,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre und deren Hinterbliebenen",431570811,431570811707,"vierdreieinsfünfsiebennullachteinseinssiebennullsieben  Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre und deren Hinterbliebenen","Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre und deren Hinterbliebenen",431570811.0
2875,1483,7,10,68508,706082.22,Zuführung an das Forum Recht,685080710,685080710706,sechsachtfünfnullachtnullsiebeneinsnullsiebennullsechs  Zuführung an das Forum Recht,Zuführung an die Stiftung Forum Recht,685080710.0
2876,165,3,11,54201,704413.08,Öffentlichkeitsarbeit,542010311,542010311704,fünfvierzweinulleinsnulldreieinseinssiebennullvier  Öffentlichkeitsarbeit,Öffentlichkeitsarbeit,542010311.0
2878,892,6,5,52603,701804.26,Baunebenkosten für Baumaßnahmen des Deutschen Bundestages,526030605,526030605702,fünfzweisechsnulldreinullsechsnullfünfsiebennullzwei  Baunebenkosten für Baumaßnahmen des Deutschen Bundestages,Baunebenkosten für Baumaßnahmen des Deutschen Bundestages,526032503.0
2879,3567,12,22,63403,701626.89,Zuweisungen an den Versorgungsfonds,634031222,634031222702,sechsdreiviernulldreieinszweizweizweisiebennullzwei  Zuweisungen an den Versorgungsfonds,Zuweisungen an den Versorgungsfonds,634031222.0
2881,4211,16,3,68601,700000.0,Zuweisung zum Salzgitterfonds,686011603,686011603700,sechsachtsechsnulleinseinssechsnulldreisiebennullnull  Zuweisung zum Salzgitterfonds,Zuweisung zum Salzgitterfonds,686011603.0
2883,4519,17,13,51801,698294.08,Mieten und Pachten,518011713,518011713698,fünfeinsachtnulleinseinssiebeneinsdreisechsneunacht  Mieten und Pachten,Mieten und Pachten,518011713.0
2884,1562,7,13,81202,696597.68,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020713,812020713697,"achteinszweinullzweinullsiebeneinsdreisechsneunsieben  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020713.0
2885,197,3,12,81202,696358.25,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020312,812020312696,"achteinszweinullzweinulldreieinszweisechsneunsechs  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020623.0
2886,1943,9,3,12901,695356.96,Nutzungsentgelt aus dem Übereinkommen mit der Ferngas Nordbayern GmbH,129010903,129010903695,einszweineunnulleinsnullneunnulldreisechsneunfünf  Nutzungsentgelt aus dem Übereinkommen mit der Ferngas Nordbayern GmbH,,
2887,1979,9,10,68201,693167.9,Ausgaben zur Absicherung des Ausfallrisikos im Zusammenhang mit Darlehen der KfW (hybride Finanzierung) im Rahmen der Fördermaßnahme Venture Debt,682010910,682010910693,sechsachtzweinulleinsnullneuneinsnullsechsneundrei  Ausgaben zur Absicherung des Ausfallrisikos im Zusammenhang mit Darlehen der KfW (hybride Finanzierung) im Rahmen der Fördermaßnahme Venture Debt,,
