,index,Epl.,Kap.,Tit.,Ist 2017,Zweckbestimmung,ministries,2017 id,id_nlp_help,id_nlp,2017 Zweckbestimmung,id
2676,707,6,1,68511,770000.0,"Zuschuss an die Stiftung ""Die Mitarbeit"" sowie an die ""Deutsche Gesellschaft e. V.""",Bundesministerium des Innern und für Heimat,060168511,Bundesministerium des Innern und für Heimat nulleins sechsachtfünfeinseins ,"Bundesministerium des Innern und für Heimat nulleins sechsachtfünfeinseins  Zuschuss an die Stiftung ""Die Mitarbeit"" sowie an die ""Deutsche Gesellschaft e. V.""","Zuschuss an die ""Stiftung Mitarbeit"" sowie an die ""Deutsche Gesellschaft e. V.""",060168511
2677,2628,11,13,42739,769992.63,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Arbeit und Soziales,111342739,Bundesministerium für Arbeit und Soziales einsdrei vierzweisiebendreineun ,"Bundesministerium für Arbeit und Soziales einsdrei vierzweisiebendreineun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",111342739
2678,2987,12,12,26101,769467.82,Erstattung von Verwaltungsausgaben aus dem Inland,Bundesministerium für Digitales und Verkehr,121226101,Bundesministerium für Digitales und Verkehr einszwei zweisechseinsnulleins ,Bundesministerium für Digitales und Verkehr einszwei zweisechseinsnulleins  Erstattung von Verwaltungsausgaben aus dem Inland,Erstattung von sonstigen Verwaltungsausgaben aus dem Inland,121426101
2679,1279,6,34,38101,767720.54,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Bundesministerium des Innern und für Heimat,063438101,Bundesministerium des Innern und für Heimat dreivier dreiachteinsnulleins ,Bundesministerium des Innern und für Heimat dreivier dreiachteinsnulleins  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,063438101
2680,722,6,1,68624,765777.86,Zuschuss an die Welt-Anti-Doping Agentur (WADA),Bundesministerium des Innern und für Heimat,060168624,Bundesministerium des Innern und für Heimat nulleins sechsachtsechszweivier ,Bundesministerium des Innern und für Heimat nulleins sechsachtsechszweivier  Zuschuss an die Welt-Anti-Doping Agentur (WADA),Zuschuss an die Welt-Anti-Doping Agentur (WADA),060168624
2682,1318,7,1,54401,764150.15,"Forschung, Untersuchungen und Ähnliches",Bundesministerium der Justiz,070154401,Bundesministerium der Justiz nulleins fünfvierviernulleins ,"Bundesministerium der Justiz nulleins fünfvierviernulleins  Forschung, Untersuchungen und Ähnliches",,
2683,832,6,11,43157,763567.86,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",Bundesministerium des Innern und für Heimat,061143157,Bundesministerium des Innern und für Heimat einseins vierdreieinsfünfsieben ,"Bundesministerium des Innern und für Heimat einseins vierdreieinsfünfsieben  Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen","Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",061143157
2684,4424,19,11,23257,763035.95,Beteiligung an den Versorgungslasten des Bundes,Bundesverfassungsgericht,191123257,Bundesverfassungsgericht einseins zweidreizweifünfsieben ,Bundesverfassungsgericht einseins zweidreizweifünfsieben  Beteiligung an den Versorgungslasten des Bundes,Beteiligung an den Versorgungslasten des Bundes,031123257
2686,2895,12,10,15301,761093.39,Zinseinnahmen aus Darlehen an Gemeinden,Bundesministerium für Digitales und Verkehr,121015301,Bundesministerium für Digitales und Verkehr einsnull einsfünfdreinulleins ,Bundesministerium für Digitales und Verkehr einsnull einsfünfdreinulleins  Zinseinnahmen aus Darlehen an Gemeinden,Zinseinnahmen aus Darlehen an Gemeinden,121015301
2687,3690,15,4,63202,760663.41,Zuschuss zu den Kosten für Erhebungen auf dem Gebiet der Krebskrankheiten und anderer nicht übertragbarer Krankheiten,Bundesministerium für Gesundheit,150463202,Bundesministerium für Gesundheit nullvier sechsdreizweinullzwei ,Bundesministerium für Gesundheit nullvier sechsdreizweinullzwei  Zuschuss zu den Kosten für Erhebungen auf dem Gebiet der Krebskrankheiten und anderer nicht übertragbarer Krankheiten,Zuschuss zu den Kosten für Erhebungen auf dem Gebiet der Krebskrankheiten und anderer nicht übertragbarer Krankheiten,150468503
2688,198,3,12,51901,758026.37,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesrat,031251901,Bundesrat einszwei fünfeinsneunnulleins ,Bundesrat einszwei fünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,031251901
2689,2595,11,13,38101,757934.8,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Bundesministerium für Arbeit und Soziales,111338101,Bundesministerium für Arbeit und Soziales einsdrei dreiachteinsnulleins ,Bundesministerium für Arbeit und Soziales einsdrei dreiachteinsnulleins  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,111338101
2690,1541,8,1,68123,756540.27,Abschließende Leistungen zur Abgeltung von Härten in Einzelfällen nach dem AKG,Bundesministerium der Finanzen,080168123,Bundesministerium der Finanzen nulleins sechsachteinszweidrei ,Bundesministerium der Finanzen nulleins sechsachteinszweidrei  Abschließende Leistungen zur Abgeltung von Härten in Einzelfällen nach dem AKG,Abschließende Leistungen zur Abgeltung von Härten in Einzelfällen nach dem AKG,080168123
2691,4286,17,1,86201,755584.76,Darlehen nach dem Familienpflegezeitgesetz und Pflegezeitgesetz,"Bundesministerium für Familie, Senioren, Frauen und Jugend",170186201,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins achtsechszweinulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins achtsechszweinulleins  Darlehen nach dem Familienpflegezeitgesetz und Pflegezeitgesetz",Darlehen nach dem Familienpflegezeitgesetz und Pflegezeitgesetz,170186201
2692,4496,20,12,51901,755582.09,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesrechnungshof,201251901,Bundesrechnungshof einszwei fünfeinsneunnulleins ,Bundesrechnungshof einszwei fünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,201251901
2693,3394,14,1,54501,755344.57,"Konferenzen, Tagungen, Messen und Ausstellungen",Bundesministerium der Verteidigung,140154501,Bundesministerium der Verteidigung nulleins fünfvierfünfnulleins ,"Bundesministerium der Verteidigung nulleins fünfvierfünfnulleins  Konferenzen, Tagungen, Messen und Ausstellungen",Nicht aufteilbare sächliche Verwaltungsausgaben,140354711
2694,2825,12,2,89107,754522.86,Investitionszuschüsse an die DB AG für Zwecke der zivilen Notfallvorsorge und des Krisenmanagements,Bundesministerium für Digitales und Verkehr,120289107,Bundesministerium für Digitales und Verkehr nullzwei achtneuneinsnullsieben ,Bundesministerium für Digitales und Verkehr nullzwei achtneuneinsnullsieben  Investitionszuschüsse an die DB AG für Zwecke der zivilen Notfallvorsorge und des Krisenmanagements,Investitionszuschüsse an die DB AG für Zwecke der zivilen Notfallvorsorge und des Krisenmanagements,120289107
2695,4587,23,11,43157,754037.04,"Versorgungsbezüge der Bundesministerinnen und Bundesminister, Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,231143157,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einseins vierdreieinsfünfsieben ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einseins vierdreieinsfünfsieben  Versorgungsbezüge der Bundesministerinnen und Bundesminister, Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen","Versorgungsbezüge der Bundesministerinnen und Bundesminister, Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",231143157
2696,3459,14,3,81203,752571.8,Erwerb von Turn- und Sportgerät,Bundesministerium der Verteidigung,140381203,Bundesministerium der Verteidigung nulldrei achteinszweinulldrei ,Bundesministerium der Verteidigung nulldrei achteinszweinulldrei  Erwerb von Turn- und Sportgerät,Erwerb von Turn- und Sportgerät,140381203
2697,789,6,3,68415,752235.95,Internationale Projektarbeit,Bundesministerium des Innern und für Heimat,060368415,Bundesministerium des Innern und für Heimat nulldrei sechsachtviereinsfünf ,Bundesministerium des Innern und für Heimat nulldrei sechsachtviereinsfünf  Internationale Projektarbeit,Internationale Projektarbeit,060368415
2698,3580,14,10,53401,749978.63,Aufwendungen im Rahmen der nationalen Umsetzung des KSE-Vertrages und des Wiener Dokuments einschließlich des Open-Skies-Vertrages sowie des Chemiewaffenübereinkommens,Bundesministerium der Verteidigung,141053401,Bundesministerium der Verteidigung einsnull fünfdreiviernulleins ,Bundesministerium der Verteidigung einsnull fünfdreiviernulleins  Aufwendungen im Rahmen der nationalen Umsetzung des KSE-Vertrages und des Wiener Dokuments einschließlich des Open-Skies-Vertrages sowie des Chemiewaffenübereinkommens,,
2699,4452,19,12,51701,747813.84,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesverfassungsgericht,191251701,Bundesverfassungsgericht einszwei fünfeinssiebennulleins ,"Bundesverfassungsgericht einszwei fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",191251701
2701,172,3,11,54201,744819.93,Öffentlichkeitsarbeit,Bundesrat,031154201,Bundesrat einseins fünfvierzweinulleins ,Bundesrat einseins fünfvierzweinulleins  Öffentlichkeitsarbeit,Öffentlichkeitsarbeit,031154201
2702,2668,11,15,51701,744233.83,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium für Arbeit und Soziales,111551701,Bundesministerium für Arbeit und Soziales einsfünf fünfeinssiebennulleins ,"Bundesministerium für Arbeit und Soziales einsfünf fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",111551701
2704,1491,7,18,53203,740532.01,Sonstige Dienstleistungsaufträge an Dritte,Bundesministerium der Justiz,071853203,Bundesministerium der Justiz einsacht fünfdreizweinulldrei ,Bundesministerium der Justiz einsacht fünfdreizweinulldrei  Sonstige Dienstleistungsaufträge an Dritte,Sonstige Dienstleistungsaufträge an Dritte,071853203
2705,2049,9,17,51802,736995.48,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Bundesministerium für Wirtschaft und Klimaschutz,091751802,Bundesministerium für Wirtschaft und Klimaschutz einssieben fünfeinsachtnullzwei ,Bundesministerium für Wirtschaft und Klimaschutz einssieben fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,091751802
2706,3594,14,11,43157,734140.78,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre sowie deren Hinterbliebenen",Bundesministerium der Verteidigung,141143157,Bundesministerium der Verteidigung einseins vierdreieinsfünfsieben ,"Bundesministerium der Verteidigung einseins vierdreieinsfünfsieben  Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre sowie deren Hinterbliebenen","Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und der Parlamentarischen Staatssekretäre sowie deren Hinterbliebenen",141143157
2707,318,4,51,42401,733466.91,Zuführung an die Versorgungsrücklage,Bundeskanzler und Bundeskanzleramt,045142401,Bundeskanzler und Bundeskanzleramt fünfeins vierzweiviernulleins ,Bundeskanzler und Bundeskanzleramt fünfeins vierzweiviernulleins  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,045142401
2708,3826,15,15,54721,733079.94,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium für Gesundheit,151554721,Bundesministerium für Gesundheit einsfünf fünfviersiebenzweieins ,Bundesministerium für Gesundheit einsfünf fünfviersiebenzweieins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,151554721
2709,4395,17,13,53201,732579.37,Aufträge und Dienstleistungen im Bereich Informationstechnik,"Bundesministerium für Familie, Senioren, Frauen und Jugend",171353201,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei fünfdreizweinulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik",Aufträge und Dienstleistungen im Bereich Informationstechnik,171353201
2712,2410,10,18,51701,729379.33,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium für Ernährung und Landwirtschaft,101851701,Bundesministerium für Ernährung und Landwirtschaft einsacht fünfeinssiebennulleins ,"Bundesministerium für Ernährung und Landwirtschaft einsacht fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",101851701
2713,2734,12,1,11131,729321.76,"Gebühren, sonstige Entgelte",Bundesministerium für Digitales und Verkehr,120111131,Bundesministerium für Digitales und Verkehr nulleins einseinseinsdreieins ,"Bundesministerium für Digitales und Verkehr nulleins einseinseinsdreieins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",120111121
2714,796,6,3,67124,727481.03,Kosten der Rückführung von Deutschen,Bundesministerium des Innern und für Heimat,060367124,Bundesministerium des Innern und für Heimat nulldrei sechssiebeneinszweivier ,Bundesministerium des Innern und für Heimat nulldrei sechssiebeneinszweivier  Kosten der Rückführung von Deutschen,Kosten der Rückführung von Deutschen,060367124
2715,4058,16,11,23257,726655.93,Beteiligung an den Versorgungslasten des Bundes,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161123257,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einseins zweidreizweifünfsieben ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einseins zweidreizweifünfsieben  Beteiligung an den Versorgungslasten des Bundes",Zuweisungen an den Versorgungsfonds,161363423
2716,2283,10,14,81221,725702.02,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Ernährung und Landwirtschaft,101481221,Bundesministerium für Ernährung und Landwirtschaft einsvier achteinszweizweieins ,"Bundesministerium für Ernährung und Landwirtschaft einsvier achteinszweizweieins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",101481221
2717,2558,11,11,54501,725235.61,"Konferenzen, Tagungen, Messen und Ausstellungen",Bundesministerium für Arbeit und Soziales,111154501,Bundesministerium für Arbeit und Soziales einseins fünfvierfünfnulleins ,"Bundesministerium für Arbeit und Soziales einseins fünfvierfünfnulleins  Konferenzen, Tagungen, Messen und Ausstellungen","Konferenzen, Tagungen, Messen und Ausstellungen",111154501
2718,3975,16,5,68101,723527.5,Erfüllung von Ausgleichsansprüchen nach § 38 Abs. 2 Atomgesetz infolge des Reaktorunfalls von Tschernobyl,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160568101,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullfünf sechsachteinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullfünf sechsachteinsnulleins  Erfüllung von Ausgleichsansprüchen nach § 38 Abs. 2 Atomgesetz infolge des Reaktorunfalls von Tschernobyl",Erfüllung von Ausgleichsansprüchen nach § 38 Abs. 1 Atomgesetz infolge des Reaktorunfalls von Tschernobyl,160568101
2720,4399,17,13,81202,722903.55,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Bundesministerium für Familie, Senioren, Frauen und Jugend",171381202,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei achteinszweinullzwei ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei achteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",171381202
2721,4124,16,13,52501,722184.82,Aus- und Fortbildung,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161352501,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei fünfzweifünfnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei fünfzweifünfnulleins  Aus- und Fortbildung",Aus- und Fortbildung,161352501
2722,1821,9,11,45202,718793.67,Unfallversicherung Bund und Bahn,Bundesministerium für Wirtschaft und Klimaschutz,091145202,Bundesministerium für Wirtschaft und Klimaschutz einseins vierfünfzweinullzwei ,Bundesministerium für Wirtschaft und Klimaschutz einseins vierfünfzweinullzwei  Unfallversicherung Bund und Bahn,Unfallversicherung Bund und Bahn,091145202
2723,625,5,12,52902,718769.86,"Für außergewöhnlichen Aufwand aus dienstlicher Veranlassung in besonderen Fällen, der den Angehörigen der Vertretungen mit Ausnahme der Leiter und ihrer ständigen Vertreter entsteht",Auswärtiges Amt,051252902,Auswärtiges Amt einszwei fünfzweineunnullzwei ,"Auswärtiges Amt einszwei fünfzweineunnullzwei  Für außergewöhnlichen Aufwand aus dienstlicher Veranlassung in besonderen Fällen, der den Angehörigen der Vertretungen mit Ausnahme der Leiter und ihrer ständigen Vertreter entsteht",,
2724,643,5,12,53919,715540.41,Vermischte Verwaltungsausgaben,Auswärtiges Amt,051253919,Auswärtiges Amt einszwei fünfdreineuneinsneun ,Auswärtiges Amt einszwei fünfdreineuneinsneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,051253919
2725,1337,7,10,68702,715503.0,Beitrag zu den laufenden Kosten des Internationalen Seegerichtshofs,Bundesministerium der Justiz,071068702,Bundesministerium der Justiz einsnull sechsachtsiebennullzwei ,Bundesministerium der Justiz einsnull sechsachtsiebennullzwei  Beitrag zu den laufenden Kosten des Internationalen Seegerichtshofs,Beitrag zu den laufenden Kosten des Internationalen Seegerichtshofs,071068702
2726,232,4,12,42101,715077.73,"Bezüge der Bundeskanzlerin, des Bundesministers für besondere Aufgaben, der Staatsministerin und der Staatsminister",Bundeskanzler und Bundeskanzleramt,041242101,Bundeskanzler und Bundeskanzleramt einszwei vierzweieinsnulleins ,"Bundeskanzler und Bundeskanzleramt einszwei vierzweieinsnulleins  Bezüge der Bundeskanzlerin, des Bundesministers für besondere Aufgaben, der Staatsministerin und der Staatsminister","Bezüge des Bundeskanzlers, des Bundesministers für besondere Aufgaben, der Staatsministerin und der Staatsminister",041242101
2730,3287,12,20,52501,713645.9,Aus- und Fortbildung,Bundesministerium für Digitales und Verkehr,122052501,Bundesministerium für Digitales und Verkehr zweinull fünfzweifünfnulleins ,Bundesministerium für Digitales und Verkehr zweinull fünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,122052501
2733,4233,16,16,52701,711427.84,Dienstreisen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161652701,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs fünfzweisiebennulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs fünfzweisiebennulleins  Dienstreisen",Mieten und Pachten,161251801
2734,3476,14,4,55112,710771.89,"Entwicklung und Erprobung auf den Gebieten des Sanitätsdienstes, des Verpflegungs- und Bekleidungswesens sowie der Unterkunft und des Bauwesens",Bundesministerium der Verteidigung,140455112,Bundesministerium der Verteidigung nullvier fünffünfeinseinszwei ,"Bundesministerium der Verteidigung nullvier fünffünfeinseinszwei  Entwicklung und Erprobung auf den Gebieten des Sanitätsdienstes, des Verpflegungs- und Bekleidungswesens sowie der Unterkunft und des Bauwesens","Entwicklung und Erprobung auf den Gebieten des Sanitätsdienstes, des Verpflegungs- und Bekleidungswesens sowie der Unterkunft und des Bauwesens",140455112
2735,2580,11,12,53999,708688.35,Vermischte Verwaltungsausgaben,Bundesministerium für Arbeit und Soziales,111253999,Bundesministerium für Arbeit und Soziales einszwei fünfdreineunneunneun ,Bundesministerium für Arbeit und Soziales einszwei fünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,111253999
2737,231,4,12,53205,706301.2,Kosten aus Anlass von Auslandsreisen der Bundeskanzlerin (einschließlich Staatsbesuchen),Bundeskanzler und Bundeskanzleramt,041253205,Bundeskanzler und Bundeskanzleramt einszwei fünfdreizweinullfünf ,Bundeskanzler und Bundeskanzleramt einszwei fünfdreizweinullfünf  Kosten aus Anlass von Auslandsreisen der Bundeskanzlerin (einschließlich Staatsbesuchen),Kosten aus Anlass von Auslandsreisen des Bundeskanzlers (einschließlich Staatsbesuchen),041253205
2738,1452,7,16,51101,701931.16,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium der Justiz,071651101,Bundesministerium der Justiz einssechs fünfeinseinsnulleins ,"Bundesministerium der Justiz einssechs fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",071651101
2739,126,2,12,81206,701241.09,"Beschaffung und Einrichtung von Fernmeldeanlagen u. Ä. für Abgeordnete, den Wehrbeauftragten des Deutschen Bundestages sowie den Ständigen Bevollmächtigten des Parlamentarischen Kontrollgremiums",Deutscher Bundestag,021281206,Deutscher Bundestag einszwei achteinszweinullsechs ,"Deutscher Bundestag einszwei achteinszweinullsechs  Beschaffung und Einrichtung von Fernmeldeanlagen u. Ä. für Abgeordnete, den Wehrbeauftragten des Deutschen Bundestages sowie den Ständigen Bevollmächtigten des Parlamentarischen Kontrollgremiums","Beschaffung und Einrichtung von Fernmeldeanlagen u. Ä. für Abgeordnete, die Wehrbeauftragte des Deutschen Bundestages sowie den Ständigen Bevollmächtigten des Parlamentarischen Kontrollgremiums",021281206
2740,3684,15,3,68412,701000.0,Zuschuss an die Deutsche Hauptstelle für Suchtfragen,Bundesministerium für Gesundheit,150368412,Bundesministerium für Gesundheit nulldrei sechsachtviereinszwei ,Bundesministerium für Gesundheit nulldrei sechsachtviereinszwei  Zuschuss an die Deutsche Hauptstelle für Suchtfragen,Zuschuss an die Deutsche Hauptstelle für Suchtfragen,150368412
2741,2666,11,15,51101,700133.45,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium für Arbeit und Soziales,111551101,Bundesministerium für Arbeit und Soziales einsfünf fünfeinseinsnulleins ,"Bundesministerium für Arbeit und Soziales einsfünf fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",111551101
2742,4176,16,15,68621,700000.0,Zuweisung zum Salzgitterfonds,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161568621,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünf sechsachtsechszweieins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünf sechsachtsechszweieins  Zuweisung zum Salzgitterfonds",Zuweisung zum Salzgitterfonds,160368601
2743,1150,6,25,53202,699510.39,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),Bundesministerium des Innern und für Heimat,062553202,Bundesministerium des Innern und für Heimat zweifünf fünfdreizweinullzwei ,Bundesministerium des Innern und für Heimat zweifünf fünfdreizweinullzwei  Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),062553202
2744,1973,9,15,53989,698337.55,Vermischte Verwaltungsausgaben,Bundesministerium für Wirtschaft und Klimaschutz,091553989,Bundesministerium für Wirtschaft und Klimaschutz einsfünf fünfdreineunachtneun ,Bundesministerium für Wirtschaft und Klimaschutz einsfünf fünfdreineunachtneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,091553989
2745,3718,15,11,63257,698065.85,Erstattungen des Bundes für Versorgungslasten,Bundesministerium für Gesundheit,151163257,Bundesministerium für Gesundheit einseins sechsdreizweifünfsieben ,Bundesministerium für Gesundheit einseins sechsdreizweifünfsieben  Erstattungen des Bundes für Versorgungslasten,Erstattungen des Bundes für Versorgungslasten,151163257
2746,1602,8,11,54501,696841.39,"Konferenzen, Tagungen, Messen und Ausstellungen",Bundesministerium der Finanzen,081154501,Bundesministerium der Finanzen einseins fünfvierfünfnulleins ,"Bundesministerium der Finanzen einseins fünfvierfünfnulleins  Konferenzen, Tagungen, Messen und Ausstellungen","Konferenzen, Tagungen, Messen und Ausstellungen",081154501
2747,325,4,51,54301,696085.14,Veröffentlichungen und Fachinformationen,Bundeskanzler und Bundeskanzleramt,045154301,Bundeskanzler und Bundeskanzleramt fünfeins fünfvierdreinulleins ,Bundeskanzler und Bundeskanzleramt fünfeins fünfvierdreinulleins  Veröffentlichungen und Fachinformationen,Veröffentlichungen und Fachinformationen,045154301
2749,1765,9,3,12901,695356.96,Nutzungsentgelt aus dem Übereinkommen mit der Ferngas Nordbayern GmbH,Bundesministerium für Wirtschaft und Klimaschutz,090312901,Bundesministerium für Wirtschaft und Klimaschutz nulldrei einszweineunnulleins ,Bundesministerium für Wirtschaft und Klimaschutz nulldrei einszweineunnulleins  Nutzungsentgelt aus dem Übereinkommen mit der Ferngas Nordbayern GmbH,,
2750,1590,8,11,44357,693756.21,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Bundesministerium der Finanzen,081144357,Bundesministerium der Finanzen einseins viervierdreifünfsieben ,Bundesministerium der Finanzen einseins viervierdreifünfsieben  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,081144357
