,index,Epl.,Kap.,Tit.,Ist 2019,Zweckbestimmung,ministries,2019 id,id_nlp_help,id_nlp,2019 Zweck,id
2969,338,4,52,27201,570365.5,Einnahmen aus Zuschüssen der Europäischen Union,Bundeskanzler und Bundeskanzleramt,272010452,Bundeskanzler und Bundeskanzleramt fünfzweizweisiebenzweinulleins ,Bundeskanzler und Bundeskanzleramt fünfzweizweisiebenzweinulleins  Einnahmen aus Zuschüssen der Europäischen Union,Einnahmen aus Zuschüssen der Europäischen Union,272010452.0
2970,356,4,52,68612,570365.5,"Zuschüsse der Europäischen Union für das EU-Förderprogramm ""Kreatives Europa 2014-2020""",Bundeskanzler und Bundeskanzleramt,686120452,Bundeskanzler und Bundeskanzleramt fünfzweisechsachtsechseinszwei ,"Bundeskanzler und Bundeskanzleramt fünfzweisechsachtsechseinszwei  Zuschüsse der Europäischen Union für das EU-Förderprogramm ""Kreatives Europa 2014-2020""","Zuschüsse der Europäischen Union für das EU-Förderprogramm ""Kreatives Europa 2021-2027""",686120452.0
2972,1789,8,13,98103,568101.34,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Bundesministerium der Finanzen,981030813,Bundesministerium der Finanzen einsdreineunachteinsnulldrei ,Bundesministerium der Finanzen einsdreineunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981030813.0
2973,1577,7,16,42202,567901.53,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bundesministerium der Justiz,422020716,Bundesministerium der Justiz einssechsvierzweizweinullzwei ,Bundesministerium der Justiz einssechsvierzweizweinullzwei  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422020716.0
2974,4328,16,16,53999,565924.34,Vermischte Verwaltungsausgaben,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",539991616,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechsfünfdreineunneunneun ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechsfünfdreineunneunneun  Vermischte Verwaltungsausgaben",Vermischte Verwaltungsausgaben,539991616.0
2975,1754,8,12,68501,565630.0,Zuschuss an das Institut für Zeitgeschichte München - Berlin für das Forschungsprojekt zur Aufarbeitung der Geschichte der Treuhandanstalt,Bundesministerium der Finanzen,685010812,Bundesministerium der Finanzen einszweisechsachtfünfnulleins ,Bundesministerium der Finanzen einszweisechsachtfünfnulleins  Zuschuss an das Institut für Zeitgeschichte München - Berlin für das Forschungsprojekt zur Aufarbeitung der Geschichte der Treuhandanstalt,Zuschuss an das Institut für Zeitgeschichte München - Berlin für das Forschungsprojekt zur Aufarbeitung der Geschichte der Treuhandanstalt,685010812.0
2977,3525,12,23,51101,564942.33,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium für Digitales und Verkehr,511011223,Bundesministerium für Digitales und Verkehr zweidreifünfeinseinsnulleins ,"Bundesministerium für Digitales und Verkehr zweidreifünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011223.0
2979,4505,19,12,45301,563053.25,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesverfassungsgericht,453011912,Bundesverfassungsgericht einszweivierfünfdreinulleins ,"Bundesverfassungsgericht einszweivierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453011912.0
2980,2759,11,13,51111,562894.2,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium für Arbeit und Soziales,511111113,Bundesministerium für Arbeit und Soziales einsdreifünfeinseinseinseins ,"Bundesministerium für Arbeit und Soziales einsdreifünfeinseinseinseins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511111113.0
2981,4135,16,2,68307,562580.19,Entwicklung von Leitlinien zur Dekarbonisierung der Industrie,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",683071602,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzweisechsachtdreinullsieben ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzweisechsachtdreinullsieben  Entwicklung von Leitlinien zur Dekarbonisierung der Industrie",,
2982,2802,11,15,42709,560084.3,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Arbeit und Soziales,427091115,Bundesministerium für Arbeit und Soziales einsfünfvierzweisiebennullneun ,"Bundesministerium für Arbeit und Soziales einsfünfvierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091115.0
2983,989,6,14,52632,559118.08,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",Bundesministerium des Innern und für Heimat,526320614,Bundesministerium des Innern und für Heimat einsvierfünfzweisechsdreizwei ,"Bundesministerium des Innern und für Heimat einsvierfünfzweisechsdreizwei  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen","Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",526320614.0
2984,4099,15,17,52501,557518.87,Aus- und Fortbildung,Bundesministerium für Gesundheit,525011517,Bundesministerium für Gesundheit einssiebenfünfzweifünfnulleins ,Bundesministerium für Gesundheit einssiebenfünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,525011517.0
2985,4220,16,13,98101,557379.99,Leistungen an Bundesbehörden zur Durchführung von Aufträgen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",981011613,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdreineunachteinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdreineunachteinsnulleins  Leistungen an Bundesbehörden zur Durchführung von Aufträgen",Leistungen an Bundesbehörden zur Durchführung von Aufträgen,981011613.0
2986,311,4,32,52701,557295.55,Dienstreisen,Bundeskanzler und Bundeskanzleramt,527010432,Bundeskanzler und Bundeskanzleramt dreizweifünfzweisiebennulleins ,Bundeskanzler und Bundeskanzleramt dreizweifünfzweisiebennulleins  Dienstreisen,Dienstreisen,527010432.0
2987,3274,12,17,42202,556816.31,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bundesministerium für Digitales und Verkehr,422021217,Bundesministerium für Digitales und Verkehr einssiebenvierzweizweinullzwei ,Bundesministerium für Digitales und Verkehr einssiebenvierzweizweinullzwei  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422021217.0
2988,1616,7,18,52501,556740.56,Aus- und Fortbildung,Bundesministerium der Justiz,525010718,Bundesministerium der Justiz einsachtfünfzweifünfnulleins ,Bundesministerium der Justiz einsachtfünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,525010718.0
2989,2337,10,11,63257,556027.32,Erstattungen des Bundes für Versorgungslasten,Bundesministerium für Ernährung und Landwirtschaft,632571011,Bundesministerium für Ernährung und Landwirtschaft einseinssechsdreizweifünfsieben ,Bundesministerium für Ernährung und Landwirtschaft einseinssechsdreizweifünfsieben  Erstattungen des Bundes für Versorgungslasten,Erstattungen des Bundes für Versorgungslasten,632571011.0
2991,2696,11,11,54501,553394.85,"Konferenzen, Tagungen, Messen und Ausstellungen",Bundesministerium für Arbeit und Soziales,545011111,Bundesministerium für Arbeit und Soziales einseinsfünfvierfünfnulleins ,"Bundesministerium für Arbeit und Soziales einseinsfünfvierfünfnulleins  Konferenzen, Tagungen, Messen und Ausstellungen","Konferenzen, Tagungen, Messen und Ausstellungen",545011111.0
2992,4373,17,3,38103,552764.64,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,"Bundesministerium für Familie, Senioren, Frauen und Jugend",381031703,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulldreidreiachteinsnulldrei ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulldreidreiachteinsnulldrei  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7",Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381031703.0
2994,3974,15,14,23601,552261.97,Kosten der Datentransparenz gem. § 303a Abs. 1 SGB V,Bundesministerium für Gesundheit,236011514,Bundesministerium für Gesundheit einsvierzweidreisechsnulleins ,Bundesministerium für Gesundheit einsvierzweidreisechsnulleins  Kosten der Datentransparenz gem. § 303a Abs. 1 SGB V,Erstattung der Kosten der Datentransparenz (gem. § 303a Absatz 1 SGB V),236011516.0
2995,1987,9,12,71101,548466.16,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium für Wirtschaft und Klimaschutz,711010912,Bundesministerium für Wirtschaft und Klimaschutz einszweisiebeneinseinsnulleins ,"Bundesministerium für Wirtschaft und Klimaschutz einszweisiebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",711010912.0
2996,2617,11,5,68403,548175.0,Zuschüsse zur Förderung der sozialen Eingliederung von Menschen mit Behinderungen,Bundesministerium für Arbeit und Soziales,684031105,Bundesministerium für Arbeit und Soziales nullfünfsechsachtviernulldrei ,Bundesministerium für Arbeit und Soziales nullfünfsechsachtviernulldrei  Zuschüsse zur Förderung der sozialen Eingliederung von Menschen mit Behinderungen,Zuschüsse zur Förderung der sozialen Eingliederung von Menschen mit Behinderungen,684031105.0
2997,3639,14,4,55112,548097.57,"Entwicklung und Erprobung auf den Gebieten des Sanitätsdienstes, des Verpflegungs- und Bekleidungswesens sowie der Unterkunft und des Bauwesens",Bundesministerium der Verteidigung,551121404,Bundesministerium der Verteidigung nullvierfünffünfeinseinszwei ,"Bundesministerium der Verteidigung nullvierfünffünfeinseinszwei  Entwicklung und Erprobung auf den Gebieten des Sanitätsdienstes, des Verpflegungs- und Bekleidungswesens sowie der Unterkunft und des Bauwesens","Entwicklung und Erprobung auf den Gebieten des Sanitätsdienstes, des Verpflegungs- und Bekleidungswesens sowie der Unterkunft und des Bauwesens",551121404.0
2998,4550,20,12,52501,547749.26,Aus- und Fortbildung,Bundesrechnungshof,525012012,Bundesrechnungshof einszweifünfzweifünfnulleins ,Bundesrechnungshof einszweifünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,525012012.0
2999,3484,12,21,81202,547354.73,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundesministerium für Digitales und Verkehr,812021221,Bundesministerium für Digitales und Verkehr zweieinsachteinszweinullzwei ,"Bundesministerium für Digitales und Verkehr zweieinsachteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021221.0
3000,4206,16,12,53999,546933.42,Vermischte Verwaltungsausgaben,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",539991612,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszweifünfdreineunneunneun ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszweifünfdreineunneunneun  Vermischte Verwaltungsausgaben",Vermischte Verwaltungsausgaben,539991612.0
3001,281,4,31,44101,546820.28,Beihilfen aufgrund der Beihilfevorschriften,Bundeskanzler und Bundeskanzleramt,441010431,Bundeskanzler und Bundeskanzleramt dreieinsvierviereinsnulleins ,Bundeskanzler und Bundeskanzleramt dreieinsvierviereinsnulleins  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,441010431.0
3003,4671,23,12,45301,543691.45,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,453012312,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einszweivierfünfdreinulleins ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einszweivierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453012312.0
3004,2542,10,18,42709,541739.95,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Ernährung und Landwirtschaft,427091018,Bundesministerium für Ernährung und Landwirtschaft einsachtvierzweisiebennullneun ,"Bundesministerium für Ernährung und Landwirtschaft einsachtvierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091018.0
3005,1548,7,14,52701,541200.78,Dienstreisen,Bundesministerium der Justiz,527010714,Bundesministerium der Justiz einsvierfünfzweisiebennulleins ,Bundesministerium der Justiz einsvierfünfzweisiebennulleins  Dienstreisen,Dienstreisen,527010714.0
3006,2872,12,1,11121,540306.11,"Gebühren, sonstige Entgelte",Bundesministerium für Digitales und Verkehr,111211201,Bundesministerium für Digitales und Verkehr nulleinseinseinseinszweieins ,"Bundesministerium für Digitales und Verkehr nulleinseinseinseinszweieins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",111211201.0
3007,2835,11,16,51111,540152.48,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium für Arbeit und Soziales,511111116,Bundesministerium für Arbeit und Soziales einssechsfünfeinseinseinseins ,"Bundesministerium für Arbeit und Soziales einssechsfünfeinseinseinseins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511111116.0
3008,3434,12,20,45301,539202.19,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium für Digitales und Verkehr,453011220,Bundesministerium für Digitales und Verkehr zweinullvierfünfdreinulleins ,"Bundesministerium für Digitales und Verkehr zweinullvierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453011220.0
3010,2710,11,12,45301,536635.94,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium für Arbeit und Soziales,453011112,Bundesministerium für Arbeit und Soziales einszweivierfünfdreinulleins ,"Bundesministerium für Arbeit und Soziales einszweivierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453011112.0
3011,3598,14,3,53471,536540.37,Überführung und Bestattung verstorbener Soldatinnen und Soldaten,Bundesministerium der Verteidigung,534711403,Bundesministerium der Verteidigung nulldreifünfdreiviersiebeneins ,Bundesministerium der Verteidigung nulldreifünfdreiviersiebeneins  Überführung und Bestattung verstorbener Soldatinnen und Soldaten,Überführung und Bestattung verstorbener Soldatinnen und Soldaten,534711403.0
3012,128,2,12,81206,535735.57,"Beschaffung und Einrichtung von Fernmeldeanlagen u. Ä. für Abgeordnete, den Wehrbeauftragten des Deutschen Bundestages sowie den Ständigen Bevollmächtigten des Parlamentarischen Kontrollgremiums",Deutscher Bundestag,812060212,Deutscher Bundestag einszweiachteinszweinullsechs ,"Deutscher Bundestag einszweiachteinszweinullsechs  Beschaffung und Einrichtung von Fernmeldeanlagen u. Ä. für Abgeordnete, den Wehrbeauftragten des Deutschen Bundestages sowie den Ständigen Bevollmächtigten des Parlamentarischen Kontrollgremiums","Beschaffung und Einrichtung von Fernmeldeanlagen u. Ä. für Abgeordnete, die Wehrbeauftragte des Deutschen Bundestages sowie den Ständigen Bevollmächtigten des Parlamentarischen Kontrollgremiums",812060212.0
3013,4458,17,13,81201,535496.45,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Bundesministerium für Familie, Senioren, Frauen und Jugend",812011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsdreiachteinszweinulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsdreiachteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011713.0
3014,3400,12,19,53909,535139.5,Vermischte Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,539091219,Bundesministerium für Digitales und Verkehr einsneunfünfdreineunnullneun ,Bundesministerium für Digitales und Verkehr einsneunfünfdreineunnullneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539091219.0
3015,1822,8,15,98103,534114.16,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Bundesministerium der Finanzen,981030815,Bundesministerium der Finanzen einsfünfneunachteinsnulldrei ,Bundesministerium der Finanzen einsfünfneunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981030815.0
3016,1842,8,16,98101,533023.18,Leistungen an Bundesbehörden zur Durchführung von Aufträgen,Bundesministerium der Finanzen,981010816,Bundesministerium der Finanzen einssechsneunachteinsnulleins ,Bundesministerium der Finanzen einssechsneunachteinsnulleins  Leistungen an Bundesbehörden zur Durchführung von Aufträgen,Leistungen an Bundesbehörden zur Durchführung von Aufträgen,981010816.0
3017,3336,12,18,42203,532398.14,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,Bundesministerium für Digitales und Verkehr,422031218,Bundesministerium für Digitales und Verkehr einsachtvierzweizweinulldrei ,Bundesministerium für Digitales und Verkehr einsachtvierzweizweinulldrei  Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,422031218.0
3018,3622,14,3,81203,530962.83,Erwerb von Turn- und Sportgerät,Bundesministerium der Verteidigung,812031403,Bundesministerium der Verteidigung nulldreiachteinszweinulldrei ,Bundesministerium der Verteidigung nulldreiachteinszweinulldrei  Erwerb von Turn- und Sportgerät,Erwerb von Turn- und Sportgerät,812031403.0
3019,3909,15,12,83101,530886.21,Erwerb von Beteiligungen an Gesellschaften,Bundesministerium für Gesundheit,831011512,Bundesministerium für Gesundheit einszweiachtdreieinsnulleins ,Bundesministerium für Gesundheit einszweiachtdreieinsnulleins  Erwerb von Beteiligungen an Gesellschaften,Nicht aufteilbare sächliche Verwaltungsausgaben,547611512.0
3020,198,3,12,53106,530631.71,Veranstaltungen,Bundesrat,531060312,Bundesrat einszweifünfdreieinsnullsechs ,Bundesrat einszweifünfdreieinsnullsechs  Veranstaltungen,Veranstaltungen,531060312.0
3021,845,6,4,68701,530549.84,Internationale Zusammenarbeit - Zentrum für Architektur und Denkmalschutz zum Erhalt der Weißen Stadt Tel Aviv,Bundesministerium des Innern und für Heimat,687010604,Bundesministerium des Innern und für Heimat nullviersechsachtsiebennulleins ,Bundesministerium des Innern und für Heimat nullviersechsachtsiebennulleins  Internationale Zusammenarbeit - Zentrum für Architektur und Denkmalschutz zum Erhalt der Weißen Stadt Tel Aviv,Internationale Zusammenarbeit - Zentrum für Architektur und Denkmalschutz zum Erhalt der Weißen Stadt Tel Aviv,687012502.0
3022,2784,11,14,51101,530376.04,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium für Arbeit und Soziales,511011114,Bundesministerium für Arbeit und Soziales einsvierfünfeinseinsnulleins ,"Bundesministerium für Arbeit und Soziales einsvierfünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011114.0
3024,4165,16,5,68101,529067.37,Erfüllung von Ausgleichsansprüchen nach § 38 Abs. 2 Atomgesetz infolge des Reaktorunfalls von Tschernobyl,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",681011605,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullfünfsechsachteinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullfünfsechsachteinsnulleins  Erfüllung von Ausgleichsansprüchen nach § 38 Abs. 2 Atomgesetz infolge des Reaktorunfalls von Tschernobyl",Erfüllung von Ausgleichsansprüchen nach § 38 Abs. 1 Atomgesetz infolge des Reaktorunfalls von Tschernobyl,681011605.0
3025,2043,9,14,81243,529062.5,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Bundesministerium für Wirtschaft und Klimaschutz,812430914,Bundesministerium für Wirtschaft und Klimaschutz einsvierachteinszweivierdrei ,"Bundesministerium für Wirtschaft und Klimaschutz einsvierachteinszweivierdrei  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",812430914.0
3026,3847,15,3,11999,527893.99,Vermischte Einnahmen,Bundesministerium für Gesundheit,119991503,Bundesministerium für Gesundheit nulldreieinseinsneunneunneun ,Bundesministerium für Gesundheit nulldreieinseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,119991503.0
3027,2479,10,16,23201,527779.2,Erstattungen von Verwaltungskosten durch die Freie und Hansestadt Hamburg,Bundesministerium für Ernährung und Landwirtschaft,232011016,Bundesministerium für Ernährung und Landwirtschaft einssechszweidreizweinulleins ,Bundesministerium für Ernährung und Landwirtschaft einssechszweidreizweinulleins  Erstattungen von Verwaltungskosten durch die Freie und Hansestadt Hamburg,Erstattungen von Verwaltungskosten durch die Freie und Hansestadt Hamburg,232011016.0
3028,20,1,11,63403,527451.05,Zuweisungen an den Versorgungsfonds,Bundespräsident und Bundespräsidialamt,634030111,Bundespräsident und Bundespräsidialamt einseinssechsdreiviernulldrei ,Bundespräsident und Bundespräsidialamt einseinssechsdreiviernulldrei  Zuweisungen an den Versorgungsfonds,Zuweisungen an den Versorgungsfonds,634030111.0
3029,465,4,54,42201,527344.75,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundeskanzler und Bundeskanzleramt,422010454,Bundeskanzler und Bundeskanzleramt fünfviervierzweizweinulleins ,Bundeskanzler und Bundeskanzleramt fünfviervierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422010456.0
3030,3877,15,5,68501,525752.81,Kosten für den Betrieb von Zentren zur Zusammenarbeit mit der Weltgesundheitsorganisation,Bundesministerium für Gesundheit,685011505,Bundesministerium für Gesundheit nullfünfsechsachtfünfnulleins ,Bundesministerium für Gesundheit nullfünfsechsachtfünfnulleins  Kosten für den Betrieb von Zentren zur Zusammenarbeit mit der Weltgesundheitsorganisation,Kosten für den Betrieb von Zentren zur Zusammenarbeit mit der Weltgesundheitsorganisation,685011505.0
3031,1086,6,19,98103,524936.2,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Bundesministerium des Innern und für Heimat,981030619,Bundesministerium des Innern und für Heimat einsneunneunachteinsnulldrei ,Bundesministerium des Innern und für Heimat einsneunneunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981030619.0
3032,3783,14,12,42101,524028.82,Bezüge der Bundesministerin und der Parlamentarischen Staatssekretäre,Bundesministerium der Verteidigung,421011412,Bundesministerium der Verteidigung einszweivierzweieinsnulleins ,Bundesministerium der Verteidigung einszweivierzweieinsnulleins  Bezüge der Bundesministerin und der Parlamentarischen Staatssekretäre,"Bezüge der Bundesministerin, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs",421011412.0
3033,3235,12,15,53802,523902.15,Beschaffung der Kartenrohlinge für die Personalisierung von Kontrollgerätkarten,Bundesministerium für Digitales und Verkehr,538021215,Bundesministerium für Digitales und Verkehr einsfünffünfdreiachtnullzwei ,Bundesministerium für Digitales und Verkehr einsfünffünfdreiachtnullzwei  Beschaffung der Kartenrohlinge für die Personalisierung von Kontrollgerätkarten,Beschaffung der Kartenrohlinge für die Personalisierung von Kontrollgerätkarten,538021215.0
3034,1342,6,29,38103,523224.37,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Bundesministerium des Innern und für Heimat,381030629,Bundesministerium des Innern und für Heimat zweineundreiachteinsnulldrei ,Bundesministerium des Innern und für Heimat zweineundreiachteinsnulldrei  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381030629.0
3035,1645,7,19,52701,522949.68,Dienstreisen,Bundesministerium der Justiz,527010719,Bundesministerium der Justiz einsneunfünfzweisiebennulleins ,Bundesministerium der Justiz einsneunfünfzweisiebennulleins  Dienstreisen,Dienstreisen,527010719.0
