,index,Epl.,Kap.,Tit.,Ist 2020,Zweckbestimmung,ministries,2020 id,id_nlp_help,id_nlp,2020 Zweckbestimmung,id
3253,582,5,4,82131,412108.73,Erwerb von Liegenschaften im Ausland,Auswärtiges Amt,050482131,Auswärtiges Amt nullvier achtzweieinsdreieins ,Auswärtiges Amt nullvier achtzweieinsdreieins  Erwerb von Liegenschaften im Ausland,,
3254,4525,17,13,81101,411372.62,Erwerb von Fahrzeugen,"Bundesministerium für Familie, Senioren, Frauen und Jugend",171381101,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei achteinseinsnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei achteinseinsnulleins  Erwerb von Fahrzeugen",Erwerb von Fahrzeugen,171381101
3255,2068,9,13,53201,411193.04,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium für Wirtschaft und Klimaschutz,091353201,Bundesministerium für Wirtschaft und Klimaschutz einsdrei fünfdreizweinulleins ,Bundesministerium für Wirtschaft und Klimaschutz einsdrei fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,091353201
3256,225,4,12,53205,411156.26,Kosten aus Anlass von Auslandsreisen der Bundeskanzlerin (einschließlich Staatsbesuchen),Bundeskanzler und Bundeskanzleramt,041253205,Bundeskanzler und Bundeskanzleramt einszwei fünfdreizweinullfünf ,Bundeskanzler und Bundeskanzleramt einszwei fünfdreizweinullfünf  Kosten aus Anlass von Auslandsreisen der Bundeskanzlerin (einschließlich Staatsbesuchen),Kosten aus Anlass von Auslandsreisen des Bundeskanzlers (einschließlich Staatsbesuchen),041253205
3257,2623,11,2,63604,411032.73,Kosten der Nachversicherung gem. §§ 23 und 23a des Gesetzes zur Regelung der Verbindlichkeiten nationalsozialistischer Einrichtungen und der Rechtsverhältnisse an deren Vermögen,Bundesministerium für Arbeit und Soziales,110263604,Bundesministerium für Arbeit und Soziales nullzwei sechsdreisechsnullvier ,Bundesministerium für Arbeit und Soziales nullzwei sechsdreisechsnullvier  Kosten der Nachversicherung gem. §§ 23 und 23a des Gesetzes zur Regelung der Verbindlichkeiten nationalsozialistischer Einrichtungen und der Rechtsverhältnisse an deren Vermögen,Kosten der Nachversicherung gem. §§ 23 und 23a des Gesetzes zur Regelung der Verbindlichkeiten nationalsozialistischer Einrichtungen und der Rechtsverhältnisse an deren Vermögen,110263604
3258,3290,12,15,53802,409949.16,Beschaffung der Kartenrohlinge für die Personalisierung von Kontrollgerätkarten,Bundesministerium für Digitales und Verkehr,121553802,Bundesministerium für Digitales und Verkehr einsfünf fünfdreiachtnullzwei ,Bundesministerium für Digitales und Verkehr einsfünf fünfdreiachtnullzwei  Beschaffung der Kartenrohlinge für die Personalisierung von Kontrollgerätkarten,Beschaffung der Kartenrohlinge für die Personalisierung von Kontrollgerätkarten,121553802
3259,2340,10,5,68662,409778.76,"Künstliche Intelligenz im Bereich Ernährung, Landwirtschaft und gesundheitlicher Verbraucherschutz",Bundesministerium für Ernährung und Landwirtschaft,100568662,Bundesministerium für Ernährung und Landwirtschaft nullfünf sechsachtsechssechszwei ,"Bundesministerium für Ernährung und Landwirtschaft nullfünf sechsachtsechssechszwei  Künstliche Intelligenz im Bereich Ernährung, Landwirtschaft und gesundheitlicher Verbraucherschutz","Künstliche Intelligenz im Bereich Ernährung, Landwirtschaft und gesundheitlicher Verbraucherschutz",100568662
3261,4597,19,12,81201,409387.79,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesverfassungsgericht,191281201,Bundesverfassungsgericht einszwei achteinszweinulleins ,"Bundesverfassungsgericht einszwei achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",191281201
3263,3400,12,18,51901,408019.7,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Digitales und Verkehr,121851901,Bundesministerium für Digitales und Verkehr einsacht fünfeinsneunnulleins ,Bundesministerium für Digitales und Verkehr einsacht fünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,121851901
3264,3495,12,20,52501,405793.66,Aus- und Fortbildung,Bundesministerium für Digitales und Verkehr,122052501,Bundesministerium für Digitales und Verkehr zweinull fünfzweifünfnulleins ,Bundesministerium für Digitales und Verkehr zweinull fünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,122052501
3265,1320,6,28,53205,405733.13,Bewirtschaftung und Unterhaltung sowie Rückabwicklung von öffentlichen Schutzräumen,Bundesministerium des Innern und für Heimat,062853205,Bundesministerium des Innern und für Heimat zweiacht fünfdreizweinullfünf ,Bundesministerium des Innern und für Heimat zweiacht fünfdreizweinullfünf  Bewirtschaftung und Unterhaltung sowie Rückabwicklung von öffentlichen Schutzräumen,Bewirtschaftung und Unterhaltung sowie Rückabwicklung von öffentlichen Schutzräumen,062853205
3266,3766,14,8,26601,405702.02,Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen,Bundesministerium der Verteidigung,140826601,Bundesministerium der Verteidigung nullacht zweisechssechsnulleins ,Bundesministerium der Verteidigung nullacht zweisechssechsnulleins  Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen,Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen,140826601
3268,4522,17,13,52701,402723.01,Dienstreisen,"Bundesministerium für Familie, Senioren, Frauen und Jugend",171352701,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei fünfzweisiebennulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei fünfzweisiebennulleins  Dienstreisen",Dienstreisen,171352701
3269,2841,11,14,81202,402084.4,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundesministerium für Arbeit und Soziales,111481202,Bundesministerium für Arbeit und Soziales einsvier achteinszweinullzwei ,"Bundesministerium für Arbeit und Soziales einsvier achteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",111481202
3270,4346,16,15,42709,400707.74,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161542709,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünf vierzweisiebennullneun ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünf vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",161542709
3271,3331,12,17,45301,400501.04,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium für Digitales und Verkehr,121745301,Bundesministerium für Digitales und Verkehr einssieben vierfünfdreinulleins ,"Bundesministerium für Digitales und Verkehr einssieben vierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",121745301
3272,4212,16,3,68602,400000.0,Zuweisung zum Morslebenfonds,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160368602,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldrei sechsachtsechsnullzwei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldrei sechsachtsechsnullzwei  Zuweisung zum Morslebenfonds",Zuweisung zum Morslebenfonds,160368602
3273,3453,12,19,52701,399023.67,Dienstreisen,Bundesministerium für Digitales und Verkehr,121952701,Bundesministerium für Digitales und Verkehr einsneun fünfzweisiebennulleins ,Bundesministerium für Digitales und Verkehr einsneun fünfzweisiebennulleins  Dienstreisen,Dienstreisen,121952701
3274,3539,12,21,81202,396023.05,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundesministerium für Digitales und Verkehr,122181202,Bundesministerium für Digitales und Verkehr zweieins achteinszweinullzwei ,"Bundesministerium für Digitales und Verkehr zweieins achteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",122181202
3276,1572,7,14,45301,394643.04,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium der Justiz,071445301,Bundesministerium der Justiz einsvier vierfünfdreinulleins ,"Bundesministerium der Justiz einsvier vierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",071445301
3277,4182,16,1,38103,394572.01,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160138103,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulleins dreiachteinsnulldrei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulleins dreiachteinsnulldrei  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7",Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,160438103
3278,3551,12,22,51802,394228.44,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Bundesministerium für Digitales und Verkehr,122251802,Bundesministerium für Digitales und Verkehr zweizwei fünfeinsachtnullzwei ,Bundesministerium für Digitales und Verkehr zweizwei fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,122251802
3279,2357,10,10,18203,394086.3,Tilgung von Darlehen für besondere agrarstrukturelle Maßnahmen,Bundesministerium für Ernährung und Landwirtschaft,101018203,Bundesministerium für Ernährung und Landwirtschaft einsnull einsachtzweinulldrei ,Bundesministerium für Ernährung und Landwirtschaft einsnull einsachtzweinulldrei  Tilgung von Darlehen für besondere agrarstrukturelle Maßnahmen,Tilgung von Darlehen für besondere agrarstrukturelle Maßnahmen,101018203
3281,744,6,1,68626,392604.24,Förderung von internationalen Sportprojekten und Tagungen,Bundesministerium des Innern und für Heimat,060168626,Bundesministerium des Innern und für Heimat nulleins sechsachtsechszweisechs ,Bundesministerium des Innern und für Heimat nulleins sechsachtsechszweisechs  Förderung von internationalen Sportprojekten und Tagungen,Förderung von internationalen Sportprojekten und Tagungen,060168626
3282,1576,7,14,52701,392273.07,Dienstreisen,Bundesministerium der Justiz,071452701,Bundesministerium der Justiz einsvier fünfzweisiebennulleins ,Bundesministerium der Justiz einsvier fünfzweisiebennulleins  Dienstreisen,Dienstreisen,071452701
3283,1989,9,11,23257,390855.07,Beteiligung an den Versorgungslasten des Bundes,Bundesministerium für Wirtschaft und Klimaschutz,091123257,Bundesministerium für Wirtschaft und Klimaschutz einseins zweidreizweifünfsieben ,Bundesministerium für Wirtschaft und Klimaschutz einseins zweidreizweifünfsieben  Beteiligung an den Versorgungslasten des Bundes,Beteiligung an den Versorgungslasten des Bundes,091123257
3284,3822,14,11,44357,390772.57,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Bundesministerium der Verteidigung,141144357,Bundesministerium der Verteidigung einseins viervierdreifünfsieben ,Bundesministerium der Verteidigung einseins viervierdreifünfsieben  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,141144357
3285,1146,6,21,42203,390266.03,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,Bundesministerium des Innern und für Heimat,062142203,Bundesministerium des Innern und für Heimat zweieins vierzweizweinulldrei ,Bundesministerium des Innern und für Heimat zweieins vierzweizweinulldrei  Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,111642203
3286,2801,11,13,81201,389562.21,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Arbeit und Soziales,111381201,Bundesministerium für Arbeit und Soziales einsdrei achteinszweinulleins ,"Bundesministerium für Arbeit und Soziales einsdrei achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",111381201
3287,1908,9,1,68315,389385.04,Technologietransfer-Programm Leichtbau,Bundesministerium für Wirtschaft und Klimaschutz,090168315,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtdreieinsfünf ,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtdreieinsfünf  Technologietransfer-Programm Leichtbau,,
3288,1104,6,19,42709,389219.85,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium des Innern und für Heimat,061942709,Bundesministerium des Innern und für Heimat einsneun vierzweisiebennullneun ,"Bundesministerium des Innern und für Heimat einsneun vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",061942709
3289,4234,16,5,68703,388943.6,BMU-Unterstützungsmaßnahmen im Rahmen der Globalen Partnerschaft,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160568703,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullfünf sechsachtsiebennulldrei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullfünf sechsachtsiebennulldrei  BMU-Unterstützungsmaßnahmen im Rahmen der Globalen Partnerschaft",BMUV-Unterstützungsmaßnahmen im Rahmen der Globalen Partnerschaft,160568703
3290,542,5,2,53229,388888.44,"Außerordentliche Ausgaben für außenpolitische Zwecke, die sich aus den Besonderheiten des Ressorts ergeben",Auswärtiges Amt,050253229,Auswärtiges Amt nullzwei fünfdreizweizweineun ,"Auswärtiges Amt nullzwei fünfdreizweizweineun  Außerordentliche Ausgaben für außenpolitische Zwecke, die sich aus den Besonderheiten des Ressorts ergeben","Außerordentliche Ausgaben für außenpolitische Zwecke, die sich aus den Besonderheiten des Ressorts ergeben",050253229
3291,497,4,55,81201,388759.22,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundeskanzler und Bundeskanzleramt,045581201,Bundeskanzler und Bundeskanzleramt fünffünf achteinszweinulleins ,"Bundeskanzler und Bundeskanzleramt fünffünf achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",045281201
3292,2195,9,16,52731,388340.05,Dienstreisen,Bundesministerium für Wirtschaft und Klimaschutz,091652731,Bundesministerium für Wirtschaft und Klimaschutz einssechs fünfzweisiebendreieins ,Bundesministerium für Wirtschaft und Klimaschutz einssechs fünfzweisiebendreieins  Dienstreisen,Dienstreisen,091652751
3293,2810,11,13,54321,388112.93,Veröffentlichungen und Fachinformationen,Bundesministerium für Arbeit und Soziales,111354321,Bundesministerium für Arbeit und Soziales einsdrei fünfvierdreizweieins ,Bundesministerium für Arbeit und Soziales einsdrei fünfvierdreizweieins  Veröffentlichungen und Fachinformationen,Veröffentlichungen und Fachinformationen,111354321
3294,298,4,32,42709,384021.57,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundeskanzler und Bundeskanzleramt,043242709,Bundeskanzler und Bundeskanzleramt dreizwei vierzweisiebennullneun ,"Bundeskanzler und Bundeskanzleramt dreizwei vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",043242709
3295,285,4,32,38103,384000.0,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Bundeskanzler und Bundeskanzleramt,043238103,Bundeskanzler und Bundeskanzleramt dreizwei dreiachteinsnulldrei ,Bundeskanzler und Bundeskanzleramt dreizwei dreiachteinsnulldrei  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,043238103
3296,823,6,3,68418,381077.06,"Zuschüsse für laufende Zwecke an öffentliche, soziale und ähnliche Einrichtungen aus dem Europäischen Rückkehrfonds",Bundesministerium des Innern und für Heimat,060368418,Bundesministerium des Innern und für Heimat nulldrei sechsachtviereinsacht ,"Bundesministerium des Innern und für Heimat nulldrei sechsachtviereinsacht  Zuschüsse für laufende Zwecke an öffentliche, soziale und ähnliche Einrichtungen aus dem Europäischen Rückkehrfonds",,
3297,219,4,11,52602,380999.63,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",Bundeskanzler und Bundeskanzleramt,041152602,Bundeskanzler und Bundeskanzleramt einseins fünfzweisechsnullzwei ,"Bundeskanzler und Bundeskanzleramt einseins fünfzweisechsnullzwei  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen","Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",041152602
3299,4010,15,13,42719,380250.7,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Gesundheit,151342719,Bundesministerium für Gesundheit einsdrei vierzweisiebeneinsneun ,"Bundesministerium für Gesundheit einsdrei vierzweisiebeneinsneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",151342719
3300,4567,19,11,44101,380139.36,Beihilfen aufgrund der Beihilfevorschriften,Bundesverfassungsgericht,191144101,Bundesverfassungsgericht einseins vierviereinsnulleins ,Bundesverfassungsgericht einseins vierviereinsnulleins  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,191144101
3301,405,4,52,51101,380111.25,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundeskanzler und Bundeskanzleramt,045251101,Bundeskanzler und Bundeskanzleramt fünfzwei fünfeinseinsnulleins ,"Bundeskanzler und Bundeskanzleramt fünfzwei fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",045451101
3302,1370,6,29,53209,379704.12,EU-Modul 17,Bundesministerium des Innern und für Heimat,062953209,Bundesministerium des Innern und für Heimat zweineun fünfdreizweinullneun ,Bundesministerium des Innern und für Heimat zweineun fünfdreizweinullneun  EU-Modul 17,EU-Modul 17,062953209
3303,4316,16,14,38101,379482.42,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161438101,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvier dreiachteinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvier dreiachteinsnulleins  Leistungen von Bundesbehörden zur Durchführung von Aufträgen",Leistungen von Bundesbehörden zur Durchführung von Aufträgen,161438101
3305,2698,11,7,42709,378635.79,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Arbeit und Soziales,110742709,Bundesministerium für Arbeit und Soziales nullsieben vierzweisiebennullneun ,"Bundesministerium für Arbeit und Soziales nullsieben vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",110742709
3306,67,2,11,45202,378536.93,Unfallversicherung Bund und Bahn,Deutscher Bundestag,021145202,Deutscher Bundestag einseins vierfünfzweinullzwei ,Deutscher Bundestag einseins vierfünfzweinullzwei  Unfallversicherung Bund und Bahn,Unfallversicherung Bund und Bahn,021145202
3307,3962,15,11,52601,376956.38,Gerichts- und ähnliche Kosten,Bundesministerium für Gesundheit,151152601,Bundesministerium für Gesundheit einseins fünfzweisechsnulleins ,Bundesministerium für Gesundheit einseins fünfzweisechsnulleins  Gerichts- und ähnliche Kosten,Gerichts- und ähnliche Kosten,151152601
3309,704,5,13,53201,375454.99,Aufträge und Dienstleistungen im Bereich Informationstechnik,Auswärtiges Amt,051353201,Auswärtiges Amt einsdrei fünfdreizweinulleins ,Auswärtiges Amt einsdrei fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,051353201
3310,2707,11,7,68405,375059.92,Maßnahmen zur Förderung der Produktsicherheit und von Sicherheit und Gesundheit bei der Arbeit,Bundesministerium für Arbeit und Soziales,110768405,Bundesministerium für Arbeit und Soziales nullsieben sechsachtviernullfünf ,Bundesministerium für Arbeit und Soziales nullsieben sechsachtviernullfünf  Maßnahmen zur Förderung der Produktsicherheit und von Sicherheit und Gesundheit bei der Arbeit,Maßnahmen zur Förderung der Produktsicherheit und von Sicherheit und Gesundheit bei der Arbeit,110768405
3311,477,4,55,13201,374235.0,Erlöse aus der Veräußerung von beweglichen Sachen,Bundeskanzler und Bundeskanzleramt,045513201,Bundeskanzler und Bundeskanzleramt fünffünf einsdreizweinulleins ,Bundeskanzler und Bundeskanzleramt fünffünf einsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,045213201
3312,1880,8,16,45301,373734.76,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium der Finanzen,081645301,Bundesministerium der Finanzen einssechs vierfünfdreinulleins ,"Bundesministerium der Finanzen einssechs vierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",081645301
3313,4476,17,11,45202,373573.74,Unfallversicherung Bund und Bahn,"Bundesministerium für Familie, Senioren, Frauen und Jugend",171145202,"Bundesministerium für Familie, Senioren, Frauen und Jugend einseins vierfünfzweinullzwei ","Bundesministerium für Familie, Senioren, Frauen und Jugend einseins vierfünfzweinullzwei  Unfallversicherung Bund und Bahn",Unfallversicherung Bund und Bahn,171145202
3314,1112,6,19,53999,372534.47,Vermischte Verwaltungsausgaben,Bundesministerium des Innern und für Heimat,061953999,Bundesministerium des Innern und für Heimat einsneun fünfdreineunneunneun ,Bundesministerium des Innern und für Heimat einsneun fünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,061953999
3315,3545,12,21,53929,371858.81,Vermischte Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,122153929,Bundesministerium für Digitales und Verkehr zweieins fünfdreineunzweineun ,Bundesministerium für Digitales und Verkehr zweieins fünfdreineunzweineun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,122153929
3316,1331,6,28,42729,371484.98,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium des Innern und für Heimat,062842729,Bundesministerium des Innern und für Heimat zweiacht vierzweisiebenzweineun ,"Bundesministerium des Innern und für Heimat zweiacht vierzweisiebenzweineun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",061642739
3317,1532,7,12,52701,371026.0,Dienstreisen,Bundesministerium der Justiz,071252701,Bundesministerium der Justiz einszwei fünfzweisiebennulleins ,Bundesministerium der Justiz einszwei fünfzweisiebennulleins  Dienstreisen,Dienstreisen,071252701
3318,721,6,1,68413,370000.0,Zuschuss an den Bund Heimat und Umwelt in Deutschland (BHU),Bundesministerium des Innern und für Heimat,060168413,Bundesministerium des Innern und für Heimat nulleins sechsachtviereinsdrei ,Bundesministerium des Innern und für Heimat nulleins sechsachtviereinsdrei  Zuschuss an den Bund Heimat und Umwelt in Deutschland (BHU),Zuschuss an den Bund Heimat und Umwelt in Deutschland (BHU),060168413
3319,1817,8,13,38103,369891.71,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Bundesministerium der Finanzen,081338103,Bundesministerium der Finanzen einsdrei dreiachteinsnulldrei ,Bundesministerium der Finanzen einsdrei dreiachteinsnulldrei  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,081338103
