,index,Epl.,Kap.,Tit.,Ist 2012,Zweckbestimmung,ministries,2012 id,id_nlp_help,id_nlp,2012 Zweckbestimmung,id
3294,2548,10,8,81201,279315.26,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungs-, Forschungs- und Versuchszwecke",Bundesministerium für Ernährung und Landwirtschaft,100881201,Bundesministerium für Ernährung und Landwirtschaft nullacht achteinszweinulleins ,"Bundesministerium für Ernährung und Landwirtschaft nullacht achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungs-, Forschungs- und Versuchszwecke","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",101881201
3296,346,4,5,53212,278078.34,Kosten des Deutschen Nationalkomitees für Denkmalschutz,Bundeskanzler und Bundeskanzleramt,040553212,Bundeskanzler und Bundeskanzleramt nullfünf fünfdreizweieinszwei ,Bundeskanzler und Bundeskanzleramt nullfünf fünfdreizweieinszwei  Kosten des Deutschen Nationalkomitees für Denkmalschutz,Kosten des Deutschen Nationalkomitees für Denkmalschutz,045253214
3299,254,4,1,81201,276590.5,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke",Bundeskanzler und Bundeskanzleramt,040181201,Bundeskanzler und Bundeskanzleramt nulleins achteinszweinulleins ,"Bundeskanzler und Bundeskanzleramt nulleins achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke",,
3300,1380,6,35,27201,276280.35,Zuschüsse der Europäischen Union zu Maßnahmen der politischen Bildungsarbeit,Bundesministerium des Innern und für Heimat,063527201,Bundesministerium des Innern und für Heimat dreifünf zweisiebenzweinulleins ,Bundesministerium des Innern und für Heimat dreifünf zweisiebenzweinulleins  Zuschüsse der Europäischen Union zu Maßnahmen der politischen Bildungsarbeit,,
3301,3336,12,8,53999,275924.12,Vermischte Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,120853999,Bundesministerium für Digitales und Verkehr nullacht fünfdreineunneunneun ,Bundesministerium für Digitales und Verkehr nullacht fünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,122853909
3302,1533,7,4,51101,275519.25,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundesministerium der Justiz,070451101,Bundesministerium der Justiz nullvier fünfeinseinsnulleins ,"Bundesministerium der Justiz nullvier fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",,
3303,506,4,67,23257,275365.93,Beteiligung an den Versorgungslasten des Bundes,Bundeskanzler und Bundeskanzleramt,046723257,Bundeskanzler und Bundeskanzleramt sechssieben zweidreizweifünfsieben ,Bundeskanzler und Bundeskanzleramt sechssieben zweidreizweifünfsieben  Beteiligung an den Versorgungslasten des Bundes,Beteiligung an den Versorgungslasten des Bundes,041123257
3304,4238,15,1,81201,275214.44,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Bundesministerium für Gesundheit,150181201,Bundesministerium für Gesundheit nulleins achteinszweinulleins ,"Bundesministerium für Gesundheit nulleins achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",,
3305,2535,10,8,51101,275047.85,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundesministerium für Ernährung und Landwirtschaft,100851101,Bundesministerium für Ernährung und Landwirtschaft nullacht fünfeinseinsnulleins ,"Bundesministerium für Ernährung und Landwirtschaft nullacht fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",101851101
3306,2863,11,2,68461,273970.86,Förderung zentraler Einrichtungen und von Maßnahmen des Behindertensports und der Eingliederung behinderter Menschen,Bundesministerium für Arbeit und Soziales,110268461,Bundesministerium für Arbeit und Soziales nullzwei sechsachtviersechseins ,Bundesministerium für Arbeit und Soziales nullzwei sechsachtviersechseins  Förderung zentraler Einrichtungen und von Maßnahmen des Behindertensports und der Eingliederung behinderter Menschen,,
3307,3891,12,67,23257,273734.21,Beteiligung an den Versorgungslasten des Bundes,Bundesministerium für Digitales und Verkehr,126723257,Bundesministerium für Digitales und Verkehr sechssieben zweidreizweifünfsieben ,Bundesministerium für Digitales und Verkehr sechssieben zweidreizweifünfsieben  Beteiligung an den Versorgungslasten des Bundes,,
3308,2420,10,1,52602,273168.0,Sachverständige,Bundesministerium für Ernährung und Landwirtschaft,100152602,Bundesministerium für Ernährung und Landwirtschaft nulleins fünfzweisechsnullzwei ,Bundesministerium für Ernährung und Landwirtschaft nulleins fünfzweisechsnullzwei  Sachverständige,,
3310,3652,12,16,42241,272893.43,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Digitales und Verkehr,121642241,Bundesministerium für Digitales und Verkehr einssechs vierzweizweiviereins ,Bundesministerium für Digitales und Verkehr einssechs vierzweizweiviereins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,121342201
3311,173,2,67,43157,272493.15,Versorgungsbezüge sonstiger Amtsträger und deren Hinterbliebenen,Deutscher Bundestag,026743157,Deutscher Bundestag sechssieben vierdreieinsfünfsieben ,Deutscher Bundestag sechssieben vierdreieinsfünfsieben  Versorgungsbezüge sonstiger Amtsträger und deren Hinterbliebenen,,
3312,4527,16,1,54709,271915.0,"Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160154709,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulleins fünfviersiebennullneun ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulleins fünfviersiebennullneun  Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden",,
3313,5145,30,1,54201,271200.77,Öffentlichkeitsarbeit,Bundesministerium für Bildung und Forschung,300154201,Bundesministerium für Bildung und Forschung nulleins fünfvierzweinulleins ,Bundesministerium für Bildung und Forschung nulleins fünfvierzweinulleins  Öffentlichkeitsarbeit,,
3314,3005,11,7,42221,271009.7,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Arbeit und Soziales,110742221,Bundesministerium für Arbeit und Soziales nullsieben vierzweizweizweieins ,Bundesministerium für Arbeit und Soziales nullsieben vierzweizweizweieins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,111642211
3315,774,6,2,63201,270435.99,Kosten der Bundestagswahlen sowie Kosten der Direktwahl zum Europäischen Parlament,Bundesministerium des Innern und für Heimat,060263201,Bundesministerium des Innern und für Heimat nullzwei sechsdreizweinulleins ,Bundesministerium des Innern und für Heimat nullzwei sechsdreizweinulleins  Kosten der Bundestagswahlen sowie Kosten der Direktwahl zum Europäischen Parlament,Kosten der Bundestagswahlen sowie Kosten der Direktwahl zum Europäischen Parlament,060163241
3316,753,6,1,81201,270214.1,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke",Bundesministerium des Innern und für Heimat,060181201,Bundesministerium des Innern und für Heimat nulleins achteinszweinulleins ,"Bundesministerium des Innern und für Heimat nulleins achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",062881211
3317,2906,11,4,54711,270131.82,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium für Arbeit und Soziales,110454711,Bundesministerium für Arbeit und Soziales nullvier fünfviersiebeneinseins ,Bundesministerium für Arbeit und Soziales nullvier fünfviersiebeneinseins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,111354731
3318,868,6,8,71101,269945.29,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium des Innern und für Heimat,060871101,Bundesministerium des Innern und für Heimat nullacht siebeneinseinsnulleins ,"Bundesministerium des Innern und für Heimat nullacht siebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",062871101
3319,3484,12,11,53999,269131.25,Vermischte Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,121153999,Bundesministerium für Digitales und Verkehr einseins fünfdreineunneunneun ,Bundesministerium für Digitales und Verkehr einseins fünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Einnahmen,121711999
3320,746,6,1,53999,268801.69,Vermischte Verwaltungsausgaben,Bundesministerium des Innern und für Heimat,060153999,Bundesministerium des Innern und für Heimat nulleins fünfdreineunneunneun ,Bundesministerium des Innern und für Heimat nulleins fünfdreineunneunneun  Vermischte Verwaltungsausgaben,,
3321,2569,10,9,51901,268585.59,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Ernährung und Landwirtschaft,100951901,Bundesministerium für Ernährung und Landwirtschaft nullneun fünfeinsneunnulleins ,Bundesministerium für Ernährung und Landwirtschaft nullneun fünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,101851901
3322,3595,12,14,54791,268528.39,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,121454791,Bundesministerium für Digitales und Verkehr einsvier fünfviersiebenneuneins ,Bundesministerium für Digitales und Verkehr einsvier fünfviersiebenneuneins  Nicht aufteilbare sächliche Verwaltungsausgaben,,
3323,5008,20,3,51101,268185.27,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundesrechnungshof,200351101,Bundesrechnungshof nulldrei fünfeinseinsnulleins ,"Bundesrechnungshof nulldrei fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",,
3326,3337,12,8,54301,266691.77,Veröffentlichung und Dokumentation,Bundesministerium für Digitales und Verkehr,120854301,Bundesministerium für Digitales und Verkehr nullacht fünfvierdreinulleins ,Bundesministerium für Digitales und Verkehr nullacht fünfvierdreinulleins  Veröffentlichung und Dokumentation,,
3327,3597,12,14,52555,266205.92,Aus- und Fortbildung,Bundesministerium für Digitales und Verkehr,121452555,Bundesministerium für Digitales und Verkehr einsvier fünfzweifünffünffünf ,Bundesministerium für Digitales und Verkehr einsvier fünfzweifünffünffünf  Aus- und Fortbildung,Aus- und Fortbildung,121952501
3328,3524,12,12,53601,265667.76,Kosten für Veröffentlichungen der Verlustanzeigen im Verkehrsblatt,Bundesministerium für Digitales und Verkehr,121253601,Bundesministerium für Digitales und Verkehr einszwei fünfdreisechsnulleins ,Bundesministerium für Digitales und Verkehr einszwei fünfdreisechsnulleins  Kosten für Veröffentlichungen der Verlustanzeigen im Verkehrsblatt,Studien und Untersuchungen für den Kombinierten Verkehr,121053141
3331,2528,10,8,11909,265329.44,Vermischte Einnahmen,Bundesministerium für Ernährung und Landwirtschaft,100811909,Bundesministerium für Ernährung und Landwirtschaft nullacht einseinsneunnullneun ,Bundesministerium für Ernährung und Landwirtschaft nullacht einseinsneunnullneun  Vermischte Einnahmen,Vermischte Einnahmen,101011909
3332,468,4,8,51401,264953.37,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundeskanzler und Bundeskanzleramt,040851401,Bundeskanzler und Bundeskanzleramt nullacht fünfeinsviernulleins ,"Bundeskanzler und Bundeskanzleramt nullacht fünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",041251401
3333,858,6,8,52501,264789.78,Aus- und Fortbildung,Bundesministerium des Innern und für Heimat,060852501,Bundesministerium des Innern und für Heimat nullacht fünfzweifünfnulleins ,Bundesministerium des Innern und für Heimat nullacht fünfzweifünfnulleins  Aus- und Fortbildung,,
3334,4519,16,1,52501,264786.21,Aus- und Fortbildung,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160152501,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulleins fünfzweifünfnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulleins fünfzweifünfnulleins  Aus- und Fortbildung",Aus- und Fortbildung,161452501
3335,4374,15,6,52501,264163.23,Aus- und Fortbildung,Bundesministerium für Gesundheit,150652501,Bundesministerium für Gesundheit nullsechs fünfzweifünfnulleins ,Bundesministerium für Gesundheit nullsechs fünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,151752501
3336,3707,12,21,52602,264129.38,Sachverständige,Bundesministerium für Digitales und Verkehr,122152602,Bundesministerium für Digitales und Verkehr zweieins fünfzweisechsnullzwei ,Bundesministerium für Digitales und Verkehr zweieins fünfzweisechsnullzwei  Sachverständige,Aus- und Fortbildung,121952521
3337,997,6,15,52603,263990.06,Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen,Bundesministerium des Innern und für Heimat,061552603,Bundesministerium des Innern und für Heimat einsfünf fünfzweisechsnulldrei ,Bundesministerium des Innern und für Heimat einsfünf fünfzweisechsnulldrei  Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",061152602
3338,1475,7,1,54501,261648.11,"Konferenzen, Tagungen, Messen und Ausstellungen",Bundesministerium der Justiz,070154501,Bundesministerium der Justiz nulleins fünfvierfünfnulleins ,"Bundesministerium der Justiz nulleins fünfvierfünfnulleins  Konferenzen, Tagungen, Messen und Ausstellungen",,
3339,3148,12,2,53216,261348.76,Kostenbeteiligung an Sekretariaten,Bundesministerium für Digitales und Verkehr,120253216,Bundesministerium für Digitales und Verkehr nullzwei fünfdreizweieinssechs ,Bundesministerium für Digitales und Verkehr nullzwei fünfdreizweieinssechs  Kostenbeteiligung an Sekretariaten,Kostenbeteiligung an Sekretariaten,121053216
3340,4414,15,10,12401,261119.2,"Einnahmen aus Vermietung, Verpachtung und Nutzung",Bundesministerium für Gesundheit,151012401,Bundesministerium für Gesundheit einsnull einszweiviernulleins ,"Bundesministerium für Gesundheit einsnull einszweiviernulleins  Einnahmen aus Vermietung, Verpachtung und Nutzung","Einnahmen aus Vermietung, Verpachtung und Nutzung",151712401
3341,4426,15,10,52501,260981.72,Aus- und Fortbildung,Bundesministerium für Gesundheit,151052501,Bundesministerium für Gesundheit einsnull fünfzweifünfnulleins ,Bundesministerium für Gesundheit einsnull fünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,151552501
3343,2983,11,7,23621,260503.84,Erstattung der Aufwendungen für die Prüfung des Spitzenverbandes Bund,Bundesministerium für Arbeit und Soziales,110723621,Bundesministerium für Arbeit und Soziales nullsieben zweidreisechszweieins ,Bundesministerium für Arbeit und Soziales nullsieben zweidreisechszweieins  Erstattung der Aufwendungen für die Prüfung des Spitzenverbandes Bund,,
3344,1322,6,29,63403,260117.83,Zuweisungen an den Versorgungsfonds,Bundesministerium des Innern und für Heimat,062963403,Bundesministerium des Innern und für Heimat zweineun sechsdreiviernulldrei ,Bundesministerium des Innern und für Heimat zweineun sechsdreiviernulldrei  Zuweisungen an den Versorgungsfonds,,
3345,4427,15,10,52601,259928.4,Gerichts- und ähnliche Kosten,Bundesministerium für Gesundheit,151052601,Bundesministerium für Gesundheit einsnull fünfzweisechsnulleins ,Bundesministerium für Gesundheit einsnull fünfzweisechsnulleins  Gerichts- und ähnliche Kosten,Gerichts- und ähnliche Kosten,151152601
3346,574,5,2,52601,259744.72,Gerichts- und ähnliche Kosten,Auswärtiges Amt,050252601,Auswärtiges Amt nullzwei fünfzweisechsnulleins ,Auswärtiges Amt nullzwei fünfzweisechsnulleins  Gerichts- und ähnliche Kosten,,
3347,1857,8,5,53999,258973.8,Vermischte Verwaltungsausgaben,Bundesministerium der Finanzen,080553999,Bundesministerium der Finanzen nullfünf fünfdreineunneunneun ,Bundesministerium der Finanzen nullfünf fünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,081553999
3348,5124,30,1,42401,258637.7,Zuführung an die Versorgungsrücklage,Bundesministerium für Bildung und Forschung,300142401,Bundesministerium für Bildung und Forschung nulleins vierzweiviernulleins ,Bundesministerium für Bildung und Forschung nulleins vierzweiviernulleins  Zuführung an die Versorgungsrücklage,,
3349,4268,15,2,68403,258443.38,Zuschüsse zur Förderung von Modellen zur Verbesserung der Versorgung chronisch Kranker,Bundesministerium für Gesundheit,150268403,Bundesministerium für Gesundheit nullzwei sechsachtviernulldrei ,Bundesministerium für Gesundheit nullzwei sechsachtviernulldrei  Zuschüsse zur Förderung von Modellen zur Verbesserung der Versorgung chronisch Kranker,,
3350,2662,10,14,53205,258085.69,Kosten der Verlegung von Dienststellen,Bundesministerium für Ernährung und Landwirtschaft,101453205,Bundesministerium für Ernährung und Landwirtschaft einsvier fünfdreizweinullfünf ,Bundesministerium für Ernährung und Landwirtschaft einsvier fünfdreizweinullfünf  Kosten der Verlegung von Dienststellen,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),101253202
3351,343,4,5,68701,257923.52,Beiträge an internationale Organisationen mit Sitz im Ausland,Bundeskanzler und Bundeskanzleramt,040568701,Bundeskanzler und Bundeskanzleramt nullfünf sechsachtsiebennulleins ,Bundeskanzler und Bundeskanzleramt nullfünf sechsachtsiebennulleins  Beiträge an internationale Organisationen mit Sitz im Ausland,,
3352,1164,6,25,52602,257550.86,Sachverständige,Bundesministerium des Innern und für Heimat,062552602,Bundesministerium des Innern und für Heimat zweifünf fünfzweisechsnullzwei ,Bundesministerium des Innern und für Heimat zweifünf fünfzweisechsnullzwei  Sachverständige,,
3353,3224,12,3,54501,257328.57,"Konferenzen, Tagungen, Messen und Ausstellungen",Bundesministerium für Digitales und Verkehr,120354501,Bundesministerium für Digitales und Verkehr nulldrei fünfvierfünfnulleins ,"Bundesministerium für Digitales und Verkehr nulldrei fünfvierfünfnulleins  Konferenzen, Tagungen, Messen und Ausstellungen",,
3354,2929,11,5,42709,256891.56,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Arbeit und Soziales,110542709,Bundesministerium für Arbeit und Soziales nullfünf vierzweisiebennullneun ,"Bundesministerium für Arbeit und Soziales nullfünf vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",111442709
3355,3883,12,28,42201,256849.7,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Digitales und Verkehr,122842201,Bundesministerium für Digitales und Verkehr zweiacht vierzweizweinulleins ,Bundesministerium für Digitales und Verkehr zweiacht vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,121942201
3356,2859,11,2,54751,256517.74,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium für Arbeit und Soziales,110254751,Bundesministerium für Arbeit und Soziales nullzwei fünfviersiebenfünfeins ,Bundesministerium für Arbeit und Soziales nullzwei fünfviersiebenfünfeins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,111254711
3357,246,4,1,52901,256484.4,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Bundeskanzler und Bundeskanzleramt,040152901,Bundeskanzler und Bundeskanzleramt nulleins fünfzweineunnulleins ,Bundeskanzler und Bundeskanzleramt nulleins fünfzweineunnulleins  Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,043152901
3359,4839,17,4,52501,255421.73,Aus- und Fortbildung,"Bundesministerium für Familie, Senioren, Frauen und Jugend",170452501,"Bundesministerium für Familie, Senioren, Frauen und Jugend nullvier fünfzweifünfnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend nullvier fünfzweifünfnulleins  Aus- und Fortbildung",Aus- und Fortbildung,171252501
3360,3109,12,1,51401,255073.69,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium für Digitales und Verkehr,120151401,Bundesministerium für Digitales und Verkehr nulleins fünfeinsviernulleins ,"Bundesministerium für Digitales und Verkehr nulleins fünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",121951421
3361,5031,23,1,42401,255070.1,Zuführung an die Versorgungsrücklage,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,230142401,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleins vierzweiviernulleins ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleins vierzweiviernulleins  Zuführung an die Versorgungsrücklage,,
3362,2432,10,1,71201,255024.21,"Baumaßnahmen von mehr als 
1 000 000 € im Einzelfall",Bundesministerium für Ernährung und Landwirtschaft,100171201,Bundesministerium für Ernährung und Landwirtschaft nulleins siebeneinszweinulleins ,"Bundesministerium für Ernährung und Landwirtschaft nulleins siebeneinszweinulleins  Baumaßnahmen von mehr als 
1 000 000 € im Einzelfall",,
3363,4425,15,10,51901,254907.84,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Gesundheit,151051901,Bundesministerium für Gesundheit einsnull fünfeinsneunnulleins ,Bundesministerium für Gesundheit einsnull fünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,151551901
3364,2796,11,1,52602,254864.54,Sachverständige,Bundesministerium für Arbeit und Soziales,110152602,Bundesministerium für Arbeit und Soziales nulleins fünfzweisechsnullzwei ,Bundesministerium für Arbeit und Soziales nulleins fünfzweisechsnullzwei  Sachverständige,,
3365,4598,16,5,52603,254722.52,Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160552603,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullfünf fünfzweisechsnulldrei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullfünf fünfzweisechsnulldrei  Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",,
3366,4000,14,3,51161,254522.97,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundesministerium der Verteidigung,140351161,Bundesministerium der Verteidigung nulldrei fünfeinseinssechseins ,"Bundesministerium der Verteidigung nulldrei fünfeinseinssechseins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",,
3367,924,6,11,11101,253262.4,"Gebühren, sonstige Entgelte",Bundesministerium des Innern und für Heimat,061111101,Bundesministerium des Innern und für Heimat einseins einseinseinsnulleins ,"Bundesministerium des Innern und für Heimat einseins einseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",062411101
3368,1088,6,18,54311,253007.01,Veröffentlichung und Dokumentation,Bundesministerium des Innern und für Heimat,061854311,Bundesministerium des Innern und für Heimat einsacht fünfvierdreieinseins ,Bundesministerium des Innern und für Heimat einsacht fünfvierdreieinseins  Veröffentlichung und Dokumentation,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",061445301
3369,4315,15,4,42241,252864.81,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Gesundheit,150442241,Bundesministerium für Gesundheit nullvier vierzweizweiviereins ,Bundesministerium für Gesundheit nullvier vierzweizweiviereins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,151742241
3370,3353,12,8,42221,252796.0,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Digitales und Verkehr,120842221,Bundesministerium für Digitales und Verkehr nullacht vierzweizweizweieins ,Bundesministerium für Digitales und Verkehr nullacht vierzweizweizweieins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,122142221
3373,324,4,5,51101,252049.09,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundeskanzler und Bundeskanzleramt,040551101,Bundeskanzler und Bundeskanzleramt nullfünf fünfeinseinsnulleins ,"Bundeskanzler und Bundeskanzleramt nullfünf fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",,
3374,472,4,8,51901,252028.11,Unterhaltung der Grundstücke und baulichen Anlagen,Bundeskanzler und Bundeskanzleramt,040851901,Bundeskanzler und Bundeskanzleramt nullacht fünfeinsneunnulleins ,Bundeskanzler und Bundeskanzleramt nullacht fünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,045251901
3375,4735,17,1,42401,251705.2,Zuführung an die Versorgungsrücklage,"Bundesministerium für Familie, Senioren, Frauen und Jugend",170142401,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins vierzweiviernulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins vierzweiviernulleins  Zuführung an die Versorgungsrücklage",Zuführung an die Versorgungsrücklage,171142401
3377,824,6,7,42709,251110.84,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium des Innern und für Heimat,060742709,Bundesministerium des Innern und für Heimat nullsieben vierzweisiebennullneun ,"Bundesministerium des Innern und für Heimat nullsieben vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",063442709
