,index,Epl.,Kap.,Tit.,Ist 2014,Zweckbestimmung,ministries,2014 id,id_nlp_help,id_nlp,2014 Zweckbestimmung,id
1903,3843,15,6,51401,1868865.94,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl. ",Bundesministerium für Gesundheit,150651401,Bundesministerium für Gesundheit nullsechs fünfeinsviernulleins ,"Bundesministerium für Gesundheit nullsechs fünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl. ","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",151751401
1904,3923,15,11,11999,1868789.51,Vermischte Einnahmen ,Bundesministerium für Gesundheit,151111999,Bundesministerium für Gesundheit einseins einseinsneunneunneun ,Bundesministerium für Gesundheit einseins einseinsneunneunneun  Vermischte Einnahmen ,Vermischte Einnahmen,151111957
1905,2083,10,6,68706,1868754.83,Internationale nachhaltige Waldbewirtschaftung ,Bundesministerium für Ernährung und Landwirtschaft,100668706,Bundesministerium für Ernährung und Landwirtschaft nullsechs sechsachtsiebennullsechs ,Bundesministerium für Ernährung und Landwirtschaft nullsechs sechsachtsiebennullsechs  Internationale nachhaltige Waldbewirtschaftung ,Internationale nachhaltige Waldbewirtschaftung,100668706
1906,326,4,5,68414,1864000.0,Zuschuss an den Zentralrat sowie das Dokumentationszentrum Deutscher Sinti und Roma ,Bundeskanzler und Bundeskanzleramt,040568414,Bundeskanzler und Bundeskanzleramt nullfünf sechsachtviereinsvier ,Bundeskanzler und Bundeskanzleramt nullfünf sechsachtviereinsvier  Zuschuss an den Zentralrat sowie das Dokumentationszentrum Deutscher Sinti und Roma ,Zuschuss an den Zentralrat sowie das Dokumentationszentrum Deutscher Sinti und Roma,045268414
1908,3293,12,21,51155,1860514.36,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung ",Bundesministerium für Digitales und Verkehr,122151155,Bundesministerium für Digitales und Verkehr zweieins fünfeinseinsfünffünf ,"Bundesministerium für Digitales und Verkehr zweieins fünfeinseinsfünffünf  Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung ","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",122251101
1909,139,2,3,42201,1857091.45,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,Deutscher Bundestag,020342201,Deutscher Bundestag nulldrei vierzweizweinulleins ,Deutscher Bundestag nulldrei vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,021642201
1913,2064,10,5,68604,1849797.38,Zuschüsse zur Förderung von Maßnahmen zur Verbesserung der Versorgung mit pflanzlichen Eiweißen heimischer Produktion ,Bundesministerium für Ernährung und Landwirtschaft,100568604,Bundesministerium für Ernährung und Landwirtschaft nullfünf sechsachtsechsnullvier ,Bundesministerium für Ernährung und Landwirtschaft nullfünf sechsachtsechsnullvier  Zuschüsse zur Förderung von Maßnahmen zur Verbesserung der Versorgung mit pflanzlichen Eiweißen heimischer Produktion ,Zuschüsse zur Förderung von Maßnahmen zur Verbesserung der Versorgung mit pflanzlichen Eiweißen heimischer Produktion,100568644
1914,190,3,12,51701,1848354.61,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",Bundesrat,031251701,Bundesrat einszwei fünfeinssiebennulleins ,"Bundesrat einszwei fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume ","Bewirtschaftung der Grundstücke, Gebäude und Räume",031251701
1918,1623,8,14,42211,1830927.38,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,Bundesministerium der Finanzen,081442211,Bundesministerium der Finanzen einsvier vierzweizweieinseins ,Bundesministerium der Finanzen einsvier vierzweizweieinseins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,,
1920,1683,9,1,68623,1817474.21,Potentiale der digitalen Wirtschaft ,Bundesministerium für Wirtschaft und Klimaschutz,090168623,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtsechszweidrei ,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtsechszweidrei  Potentiale der digitalen Wirtschaft ,Potenziale der digitalen Wirtschaft,090168623
1921,2645,12,1,44302,1816714.38,"Inanspruchnahme überbetrieblicher betriebsärztlicher und sicherheitstechnischer Dienste, von Betriebsärztinnen und Betriebsärzten sowie Fachkräften für Arbeitssicherheit ",Bundesministerium für Digitales und Verkehr,120144302,Bundesministerium für Digitales und Verkehr nulleins viervierdreinullzwei ,"Bundesministerium für Digitales und Verkehr nulleins viervierdreinullzwei  Inanspruchnahme überbetrieblicher betriebsärztlicher und sicherheitstechnischer Dienste, von Betriebsärztinnen und Betriebsärzten sowie Fachkräften für Arbeitssicherheit ",,
1922,300,4,5,44101,1809208.61,Beihilfen aufgrund der Beihilfevorschriften ,Bundeskanzler und Bundeskanzleramt,040544101,Bundeskanzler und Bundeskanzleramt nullfünf vierviereinsnulleins ,Bundeskanzler und Bundeskanzleramt nullfünf vierviereinsnulleins  Beihilfen aufgrund der Beihilfevorschriften ,Beihilfen aufgrund der Beihilfevorschriften,043144101
1923,189,3,12,51101,1807077.07,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ",Bundesrat,031251101,Bundesrat einszwei fünfeinseinsnulleins ,"Bundesrat einszwei fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",031251101
1924,1647,8,15,81202,1803824.01,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik ",Bundesministerium der Finanzen,081581202,Bundesministerium der Finanzen einsfünf achteinszweinullzwei ,"Bundesministerium der Finanzen einsfünf achteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik ","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",081581202
1925,1340,7,14,51802,1798304.64,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,Bundesministerium der Justiz,071451802,Bundesministerium der Justiz einsvier fünfeinsachtnullzwei ,Bundesministerium der Justiz einsvier fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,,
1926,2692,12,2,54501,1797316.95,"Konferenzen, Tagungen, Messen und Ausstellungen ",Bundesministerium für Digitales und Verkehr,120254501,Bundesministerium für Digitales und Verkehr nullzwei fünfvierfünfnulleins ,"Bundesministerium für Digitales und Verkehr nullzwei fünfvierfünfnulleins  Konferenzen, Tagungen, Messen und Ausstellungen ","Forschung, Untersuchungen und Ähnliches",122054401
1928,1639,8,15,51701,1791370.26,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",Bundesministerium der Finanzen,081551701,Bundesministerium der Finanzen einsfünf fünfeinssiebennulleins ,"Bundesministerium der Finanzen einsfünf fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume ","Bewirtschaftung der Grundstücke, Gebäude und Räume",071551701
1929,100,2,1,52603,1788284.29,Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen ,Deutscher Bundestag,020152603,Deutscher Bundestag nulleins fünfzweisechsnulldrei ,Deutscher Bundestag nulleins fünfzweisechsnulldrei  Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen ,,
1930,843,6,12,53202,1774143.11,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT) ,Bundesministerium des Innern und für Heimat,061253202,Bundesministerium des Innern und für Heimat einszwei fünfdreizweinullzwei ,Bundesministerium des Innern und für Heimat einszwei fünfdreizweinullzwei  Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT) ,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),061253202
1931,3855,15,6,63403,1773782.31,Zuweisungen an den Versorgungsfonds ,Bundesministerium für Gesundheit,150663403,Bundesministerium für Gesundheit nullsechs sechsdreiviernulldrei ,Bundesministerium für Gesundheit nullsechs sechsdreiviernulldrei  Zuweisungen an den Versorgungsfonds ,Ergänzender Bundeszuschuss an den Gesundheitsfonds,150163608
1932,3003,12,10,68201,1764920.0,Beitrag an nichtbundeseigene Eisenbahnen zu den Kosten für Unterhaltung und Betrieb höhengleicher Kreuzungen von Bundesstraßen und Eisenbahnstrecken ,Bundesministerium für Digitales und Verkehr,121068201,Bundesministerium für Digitales und Verkehr einsnull sechsachtzweinulleins ,Bundesministerium für Digitales und Verkehr einsnull sechsachtzweinulleins  Beitrag an nichtbundeseigene Eisenbahnen zu den Kosten für Unterhaltung und Betrieb höhengleicher Kreuzungen von Bundesstraßen und Eisenbahnstrecken ,Beitrag an nichtbundeseigene Eisenbahnen zu den Kosten für Unterhaltung und Betrieb höhengleicher Kreuzungen von Bundesstraßen und Eisenbahnstrecken,120168201
1933,2327,10,18,42201,1764648.13,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,Bundesministerium für Ernährung und Landwirtschaft,101842201,Bundesministerium für Ernährung und Landwirtschaft einsacht vierzweizweinulleins ,Bundesministerium für Ernährung und Landwirtschaft einsacht vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,101842201
1935,121,2,1,81206,1760632.14,Beschaffung und Einrichtung von Fernmeldeanlagen u. ä. für Abgeordnete ,Deutscher Bundestag,020181206,Deutscher Bundestag nulleins achteinszweinullsechs ,Deutscher Bundestag nulleins achteinszweinullsechs  Beschaffung und Einrichtung von Fernmeldeanlagen u. ä. für Abgeordnete ,,
1936,2831,12,4,42201,1758850.91,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,Bundesministerium für Digitales und Verkehr,120442201,Bundesministerium für Digitales und Verkehr nullvier vierzweizweinulleins ,Bundesministerium für Digitales und Verkehr nullvier vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,121342201
1937,2815,12,3,42841,1758259.15,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,Bundesministerium für Digitales und Verkehr,120342841,Bundesministerium für Digitales und Verkehr nulldrei vierzweiachtviereins ,Bundesministerium für Digitales und Verkehr nulldrei vierzweiachtviereins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,,
1939,3734,15,2,53111,1754462.08,Pflegekampagne ,Bundesministerium für Gesundheit,150253111,Bundesministerium für Gesundheit nullzwei fünfdreieinseinseins ,Bundesministerium für Gesundheit nullzwei fünfdreieinseinseins  Pflegekampagne ,,
1940,1260,7,10,68502,1750000.0,Zuschuss zur Erhöhung des Stiftungsvermögens der Bundesstiftung Magnus Hirschfeld ,Bundesministerium der Justiz,071068502,Bundesministerium der Justiz einsnull sechsachtfünfnullzwei ,Bundesministerium der Justiz einsnull sechsachtfünfnullzwei  Zuschuss zur Erhöhung des Stiftungsvermögens der Bundesstiftung Magnus Hirschfeld ,,
1942,1276,7,11,52601,1735568.27,Gerichts- und ähnliche Kosten ,Bundesministerium der Justiz,071152601,Bundesministerium der Justiz einseins fünfzweisechsnulleins ,Bundesministerium der Justiz einseins fünfzweisechsnulleins  Gerichts- und ähnliche Kosten ,Gerichts- und ähnliche Kosten,071152601
1943,4740,30,12,52701,1733118.4,Dienstreisen ,Bundesministerium für Bildung und Forschung,301252701,Bundesministerium für Bildung und Forschung einszwei fünfzweisiebennulleins ,Bundesministerium für Bildung und Forschung einszwei fünfzweisiebennulleins  Dienstreisen ,Dienstreisen,301252701
1945,3991,16,2,68505,1726330.93,Förderung von Maßnahmen zur Anpassung an den Klimawandel ,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160268505,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzwei sechsachtfünfnullfünf ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzwei sechsachtfünfnullfünf  Förderung von Maßnahmen zur Anpassung an den Klimawandel ",Förderung von Maßnahmen zur Anpassung an den Klimawandel,160168501
1946,1261,7,10,68503,1724844.79,"Überregionale Einrichtungen im Interesse von Gesetzgebung, Rechtsprechung und Verwaltung ",Bundesministerium der Justiz,071068503,Bundesministerium der Justiz einsnull sechsachtfünfnulldrei ,"Bundesministerium der Justiz einsnull sechsachtfünfnulldrei  Überregionale Einrichtungen im Interesse von Gesetzgebung, Rechtsprechung und Verwaltung ","Überregionale Einrichtungen im Interesse von Gesetzgebung, Rechtsprechung und Verwaltung",071068503
1948,3023,12,10,74342,1712544.01,Baukostenzuschüsse des Europäischen Fonds für regionale Entwicklung der Verkehrsinfrastrukturvorhaben im Bereich der Bundesstraßen ,Bundesministerium für Digitales und Verkehr,121074342,Bundesministerium für Digitales und Verkehr einsnull siebenvierdreivierzwei ,Bundesministerium für Digitales und Verkehr einsnull siebenvierdreivierzwei  Baukostenzuschüsse des Europäischen Fonds für regionale Entwicklung der Verkehrsinfrastrukturvorhaben im Bereich der Bundesstraßen ,,
1949,3920,15,10,53255,1709812.79,Ausgaben für Aufträge und Dienstleistungen ,Bundesministerium für Gesundheit,151053255,Bundesministerium für Gesundheit einsnull fünfdreizweifünffünf ,Bundesministerium für Gesundheit einsnull fünfdreizweifünffünf  Ausgaben für Aufträge und Dienstleistungen ,Aufträge und Dienstleistungen im Bereich Informationstechnik,151653201
1950,319,4,5,63403,1708547.12,Zuweisungen an den Versorgungsfonds ,Bundeskanzler und Bundeskanzleramt,040563403,Bundeskanzler und Bundeskanzleramt nullfünf sechsdreiviernulldrei ,Bundeskanzler und Bundeskanzleramt nullfünf sechsdreiviernulldrei  Zuweisungen an den Versorgungsfonds ,Zuweisungen an den Versorgungsfonds,041563403
1951,3620,14,22,68501,1705233.8,Beitrag zu den Kosten für den gemeinsamen Betrieb des George C. Marshall Center ,Bundesministerium der Verteidigung,142268501,Bundesministerium der Verteidigung zweizwei sechsachtfünfnulleins ,Bundesministerium der Verteidigung zweizwei sechsachtfünfnulleins  Beitrag zu den Kosten für den gemeinsamen Betrieb des George C. Marshall Center ,Beitrag zu den Kosten für den gemeinsamen Betrieb des George C. Marshall Center,140168501
1952,2125,10,11,43457,1698723.6,Zuführung an die Versorgungsrücklage ,Bundesministerium für Ernährung und Landwirtschaft,101143457,Bundesministerium für Ernährung und Landwirtschaft einseins vierdreivierfünfsieben ,Bundesministerium für Ernährung und Landwirtschaft einseins vierdreivierfünfsieben  Zuführung an die Versorgungsrücklage ,Zuführung an die Versorgungsrücklage,101143457
1953,3185,12,16,42709,1697216.23,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",Bundesministerium für Digitales und Verkehr,121642709,Bundesministerium für Digitales und Verkehr einssechs vierzweisiebennullneun ,"Bundesministerium für Digitales und Verkehr einssechs vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",121842709
1954,2699,12,2,68303,1695718.02,Beihilfen zur Ausbildungsförderung in der Binnenschifffahrt ,Bundesministerium für Digitales und Verkehr,120268303,Bundesministerium für Digitales und Verkehr nullzwei sechsachtdreinulldrei ,Bundesministerium für Digitales und Verkehr nullzwei sechsachtdreinulldrei  Beihilfen zur Ausbildungsförderung in der Binnenschifffahrt ,Beihilfen zur Aus- und Weiterbildungsförderung für die Binnenschifffahrt,121068312
1955,1303,7,12,51101,1693896.15,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ",Bundesministerium der Justiz,071251101,Bundesministerium der Justiz einszwei fünfeinseinsnulleins ,"Bundesministerium der Justiz einszwei fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",071251101
1957,1157,6,29,53206,1689854.4,Durchführung von Aufträgen für Bundesbehörden und Dritte ,Bundesministerium des Innern und für Heimat,062953206,Bundesministerium des Innern und für Heimat zweineun fünfdreizweinullsechs ,Bundesministerium des Innern und für Heimat zweineun fünfdreizweinullsechs  Durchführung von Aufträgen für Bundesbehörden und Dritte ,Durchführung von Aufträgen für Bundesbehörden und Dritte,062953206
1958,617,5,12,13221,1689331.14,Erlöse aus der Veräußerung von beweglichen Sachen ,Auswärtiges Amt,051213221,Auswärtiges Amt einszwei einsdreizweizweieins ,Auswärtiges Amt einszwei einsdreizweizweieins  Erlöse aus der Veräußerung von beweglichen Sachen ,Erlöse aus der Veräußerung von beweglichen Sachen,051213221
1959,2508,11,13,51101,1684687.61,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ",Bundesministerium für Arbeit und Soziales,111351101,Bundesministerium für Arbeit und Soziales einsdrei fünfeinseinsnulleins ,"Bundesministerium für Arbeit und Soziales einsdrei fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",111351101
1960,3125,12,14,68502,1681566.26,Zuschüsse für Forschungsprogramme ,Bundesministerium für Digitales und Verkehr,121468502,Bundesministerium für Digitales und Verkehr einsvier sechsachtfünfnullzwei ,Bundesministerium für Digitales und Verkehr einsvier sechsachtfünfnullzwei  Zuschüsse für Forschungsprogramme ,Zuschüsse für Forschungsprogramme,122068502
1961,556,5,4,68714,1679651.04,Sonstige Maßnahmen ,Auswärtiges Amt,050468714,Auswärtiges Amt nullvier sechsachtsiebeneinsvier ,Auswärtiges Amt nullvier sechsachtsiebeneinsvier  Sonstige Maßnahmen ,Sonstige Maßnahmen,050468714
1962,2100,10,10,68304,1672722.0,Maßnahmen zur Anpassung der Kapazitäten in der Seefischerei ,Bundesministerium für Ernährung und Landwirtschaft,101068304,Bundesministerium für Ernährung und Landwirtschaft einsnull sechsachtdreinullvier ,Bundesministerium für Ernährung und Landwirtschaft einsnull sechsachtdreinullvier  Maßnahmen zur Anpassung der Kapazitäten in der Seefischerei ,,
1963,2891,12,8,11901,1668332.75,Einnahmen aus Veröffentlichungen ,Bundesministerium für Digitales und Verkehr,120811901,Bundesministerium für Digitales und Verkehr nullacht einseinsneunnulleins ,Bundesministerium für Digitales und Verkehr nullacht einseinsneunnulleins  Einnahmen aus Veröffentlichungen ,Einnahmen aus Veröffentlichungen,122011901
1964,4395,17,13,53201,1667188.91,Aufträge und Dienstleistungen im Bereich Informationstechnik ,"Bundesministerium für Familie, Senioren, Frauen und Jugend",171353201,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei fünfdreizweinulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik ",Aufträge und Dienstleistungen im Bereich Informationstechnik,171353201
1967,2820,12,3,54751,1654673.76,Nicht aufteilbare sächliche Verwaltungsausgaben ,Bundesministerium für Digitales und Verkehr,120354751,Bundesministerium für Digitales und Verkehr nulldrei fünfviersiebenfünfeins ,Bundesministerium für Digitales und Verkehr nulldrei fünfviersiebenfünfeins  Nicht aufteilbare sächliche Verwaltungsausgaben ,Nicht aufteilbare sächliche Verwaltungsausgaben,122054701
1970,3484,14,4,67102,1649346.28,Erstattungen an die Kirchen und Ordensgemeinschaften ,Bundesministerium der Verteidigung,140467102,Bundesministerium der Verteidigung nullvier sechssiebeneinsnullzwei ,Bundesministerium der Verteidigung nullvier sechssiebeneinsnullzwei  Erstattungen an die Kirchen und Ordensgemeinschaften ,Erstattungen an die Krankenkassen und an andere öffentlich-rechtliche Leistungsträger nach dem Soldatenversorgungsgesetz,140363654
1971,469,4,8,51155,1647777.77,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung ",Bundeskanzler und Bundeskanzleramt,040851155,Bundeskanzler und Bundeskanzleramt nullacht fünfeinseinsfünffünf ,"Bundeskanzler und Bundeskanzleramt nullacht fünfeinseinsfünffünf  Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung ",,
1972,2795,12,3,52711,1647467.63,Dienstreisen ,Bundesministerium für Digitales und Verkehr,120352711,Bundesministerium für Digitales und Verkehr nulldrei fünfzweisiebeneinseins ,Bundesministerium für Digitales und Verkehr nulldrei fünfzweisiebeneinseins  Dienstreisen ,Dienstreisen,122352701
1973,1300,7,12,42709,1646198.46,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",Bundesministerium der Justiz,071242709,Bundesministerium der Justiz einszwei vierzweisiebennullneun ,"Bundesministerium der Justiz einszwei vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",071242709
1975,4369,17,12,53201,1644268.22,Aufträge und Dienstleistungen im Bereich Informationstechnik ,"Bundesministerium für Familie, Senioren, Frauen und Jugend",171253201,"Bundesministerium für Familie, Senioren, Frauen und Jugend einszwei fünfdreizweinulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einszwei fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik ",Aufträge und Dienstleistungen im Bereich Informationstechnik,171253201
1978,4133,16,13,11999,1639702.58,Vermischte Einnahmen ,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161311999,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei einseinsneunneunneun ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei einseinsneunneunneun  Vermischte Einnahmen ",Vermischte Einnahmen,161311999
1979,4491,20,12,51701,1638871.85,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",Bundesrechnungshof,201251701,Bundesrechnungshof einszwei fünfeinssiebennulleins ,"Bundesrechnungshof einszwei fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume ","Bewirtschaftung der Grundstücke, Gebäude und Räume",201251701
1980,853,6,12,52511,1637186.88,Aus- und Fortbildung ,Bundesministerium des Innern und für Heimat,061252511,Bundesministerium des Innern und für Heimat einszwei fünfzweifünfeinseins ,Bundesministerium des Innern und für Heimat einszwei fünfzweifünfeinseins  Aus- und Fortbildung ,Aus- und Fortbildung,061252511
1981,285,4,3,81255,1635837.24,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software ",Bundeskanzler und Bundeskanzleramt,040381255,Bundeskanzler und Bundeskanzleramt nulldrei achteinszweifünffünf ,"Bundeskanzler und Bundeskanzleramt nulldrei achteinszweifünffünf  Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software ",,
1982,287,4,5,11999,1634852.1,Vermischte Einnahmen ,Bundeskanzler und Bundeskanzleramt,040511999,Bundeskanzler und Bundeskanzleramt nullfünf einseinsneunneunneun ,Bundeskanzler und Bundeskanzleramt nullfünf einseinsneunneunneun  Vermischte Einnahmen ,Vermischte Einnahmen,041511999
1983,1525,8,11,45202,1632917.23,Unfallkasse des Bundes ,Bundesministerium der Finanzen,081145202,Bundesministerium der Finanzen einseins vierfünfzweinullzwei ,Bundesministerium der Finanzen einseins vierfünfzweinullzwei  Unfallkasse des Bundes ,,
1984,3796,15,5,42709,1631541.65,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",Bundesministerium für Gesundheit,150542709,Bundesministerium für Gesundheit nullfünf vierzweisiebennullneun ,"Bundesministerium für Gesundheit nullfünf vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",151542759
1986,1594,8,13,53202,1628741.94,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT) ,Bundesministerium der Finanzen,081353202,Bundesministerium der Finanzen einsdrei fünfdreizweinullzwei ,Bundesministerium der Finanzen einsdrei fünfdreizweinullzwei  Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT) ,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),081353202
1987,4129,16,12,81202,1621504.36,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161281202,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszwei achteinszweinullzwei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszwei achteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik ","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",161281202
1988,3065,12,11,42729,1621480.53,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",Bundesministerium für Digitales und Verkehr,121142729,Bundesministerium für Digitales und Verkehr einseins vierzweisiebenzweineun ,"Bundesministerium für Digitales und Verkehr einseins vierzweisiebenzweineun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",121842729
