,index,Epl.,Kap.,Tit.,Ist 2015,Zweckbestimmung,ministries,2015 id,id_nlp_help,id_nlp,2015 Zweckbestimmung,id
3059,712,6,1,68626,386344.72,Förderung von internationalen Sportprojekten und Tagungen,Bundesministerium des Innern und für Heimat,060168626,Bundesministerium des Innern und für Heimat nulleins sechsachtsechszweisechs ,Bundesministerium des Innern und für Heimat nulleins sechsachtsechszweisechs  Förderung von internationalen Sportprojekten und Tagungen,Förderung von internationalen Sportprojekten und Tagungen,060168626
3060,1316,7,11,54501,385421.02,"Konferenzen, Tagungen, Messen und Ausstellungen",Bundesministerium der Justiz,071154501,Bundesministerium der Justiz einseins fünfvierfünfnulleins ,"Bundesministerium der Justiz einseins fünfvierfünfnulleins  Konferenzen, Tagungen, Messen und Ausstellungen","Konferenzen, Tagungen, Messen und Ausstellungen",071154501
3062,4316,16,17,51901,384947.49,Unterhaltung der Grundstücke und baulichen Anlagen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161751901,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssieben fünfeinsneunnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssieben fünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen",Unterhaltung der Grundstücke und baulichen Anlagen,161551901
3063,3614,14,12,88241,383947.81,Zuweisungen für Investitionen an die Länder,Bundesministerium der Verteidigung,141288241,Bundesministerium der Verteidigung einszwei achtachtzweiviereins ,Bundesministerium der Verteidigung einszwei achtachtzweiviereins  Zuweisungen für Investitionen an die Länder,Zuweisungen für Investitionen an die Länder,140888241
3066,97,2,1,52602,382407.37,Sachverständige,Deutscher Bundestag,020152602,Deutscher Bundestag nulleins fünfzweisechsnullzwei ,Deutscher Bundestag nulleins fünfzweisechsnullzwei  Sachverständige,,
3067,2477,11,11,54501,381749.21,"Konferenzen, Tagungen, Messen und Ausstellungen",Bundesministerium für Arbeit und Soziales,111154501,Bundesministerium für Arbeit und Soziales einseins fünfvierfünfnulleins ,"Bundesministerium für Arbeit und Soziales einseins fünfvierfünfnulleins  Konferenzen, Tagungen, Messen und Ausstellungen","Konferenzen, Tagungen, Messen und Ausstellungen",111154501
3068,4443,17,14,42801,381558.52,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,"Bundesministerium für Familie, Senioren, Frauen und Jugend",171442801,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsvier vierzweiachtnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsvier vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer",Entgelte der Arbeitnehmerinnen und Arbeitnehmer,171442801
3069,2454,11,10,68403,381530.32,Zuschüsse zu den Kosten der Deutschen Seemannsmission e. V. und Stella Maris,Bundesministerium für Arbeit und Soziales,111068403,Bundesministerium für Arbeit und Soziales einsnull sechsachtviernulldrei ,Bundesministerium für Arbeit und Soziales einsnull sechsachtviernulldrei  Zuschüsse zu den Kosten der Deutschen Seemannsmission e. V. und Stella Maris,,
3070,2471,11,11,44301,381186.15,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Bundesministerium für Arbeit und Soziales,111144301,Bundesministerium für Arbeit und Soziales einseins viervierdreinulleins ,Bundesministerium für Arbeit und Soziales einseins viervierdreinulleins  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,111144301
3072,1297,7,10,51901,378826.76,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium der Justiz,071051901,Bundesministerium der Justiz einsnull fünfeinsneunnulleins ,Bundesministerium der Justiz einsnull fünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,071451901
3073,1426,7,17,51101,378644.14,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium der Justiz,071751101,Bundesministerium der Justiz einssieben fünfeinseinsnulleins ,"Bundesministerium der Justiz einssieben fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",071751101
3074,294,4,5,53212,377992.94,Kosten des Deutschen Nationalkomitees für Denkmalschutz,Bundeskanzler und Bundeskanzleramt,040553212,Bundeskanzler und Bundeskanzleramt nullfünf fünfdreizweieinszwei ,Bundeskanzler und Bundeskanzleramt nullfünf fünfdreizweieinszwei  Kosten des Deutschen Nationalkomitees für Denkmalschutz,Kosten des Deutschen Nationalkomitees für Denkmalschutz,045253214
3075,464,4,8,54301,376639.96,Veröffentlichung und Dokumentation,Bundeskanzler und Bundeskanzleramt,040854301,Bundeskanzler und Bundeskanzleramt nullacht fünfvierdreinulleins ,Bundeskanzler und Bundeskanzleramt nullacht fünfvierdreinulleins  Veröffentlichung und Dokumentation,,
3076,1917,9,15,81263,373717.22,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Bundesministerium für Wirtschaft und Klimaschutz,091581263,Bundesministerium für Wirtschaft und Klimaschutz einsfünf achteinszweisechsdrei ,"Bundesministerium für Wirtschaft und Klimaschutz einsfünf achteinszweisechsdrei  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",091581263
3077,2377,11,3,15201,372758.63,Zinsen und Tilgung von Darlehen im Rahmen der Kriegsopferfürsorge und von entsprechenden Darlehen,Bundesministerium für Arbeit und Soziales,110315201,Bundesministerium für Arbeit und Soziales nulldrei einsfünfzweinulleins ,Bundesministerium für Arbeit und Soziales nulldrei einsfünfzweinulleins  Zinsen und Tilgung von Darlehen im Rahmen der Kriegsopferfürsorge und von entsprechenden Darlehen,Zinsen und Tilgung von Darlehen im Rahmen der Kriegsopferfürsorge und von entsprechenden Darlehen,110315201
3078,3576,14,9,55303,372336.71,Erhaltung der Bekleidung,Bundesministerium der Verteidigung,140955303,Bundesministerium der Verteidigung nullneun fünffünfdreinulldrei ,Bundesministerium der Verteidigung nullneun fünffünfdreinulldrei  Erhaltung der Bekleidung,Erhaltung der Bekleidung,140655303
3079,1326,7,12,53207,371791.39,Kosten der Pflege internationaler Beziehungen auf dem Gebiet des Rechts,Bundesministerium der Justiz,071253207,Bundesministerium der Justiz einszwei fünfdreizweinullsieben ,Bundesministerium der Justiz einszwei fünfdreizweinullsieben  Kosten der Pflege internationaler Beziehungen auf dem Gebiet des Rechts,Kosten der Pflege internationaler Beziehungen auf dem Gebiet des Rechts,071253207
3082,18,1,11,63403,370371.87,Zuweisungen an den Versorgungsfonds,Bundespräsident und Bundespräsidialamt,011163403,Bundespräsident und Bundespräsidialamt einseins sechsdreiviernulldrei ,Bundespräsident und Bundespräsidialamt einseins sechsdreiviernulldrei  Zuweisungen an den Versorgungsfonds,Zuweisungen an den Versorgungsfonds,011163403
3083,2862,12,4,42709,368793.28,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Digitales und Verkehr,120442709,Bundesministerium für Digitales und Verkehr nullvier vierzweisiebennullneun ,"Bundesministerium für Digitales und Verkehr nullvier vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",,
3084,4323,16,17,81201,368195.43,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161781201,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssieben achteinszweinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssieben achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",161581201
3085,3944,15,10,52701,368120.57,Dienstreisen,Bundesministerium für Gesundheit,151052701,Bundesministerium für Gesundheit einsnull fünfzweisiebennulleins ,Bundesministerium für Gesundheit einsnull fünfzweisiebennulleins  Dienstreisen,Dienstreisen,151552701
3086,2500,11,12,81101,367543.66,Erwerb von Fahrzeugen,Bundesministerium für Arbeit und Soziales,111281101,Bundesministerium für Arbeit und Soziales einszwei achteinseinsnulleins ,Bundesministerium für Arbeit und Soziales einszwei achteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,111281101
3087,2530,11,13,53999,366955.66,Vermischte Verwaltungsausgaben,Bundesministerium für Arbeit und Soziales,111353999,Bundesministerium für Arbeit und Soziales einsdrei fünfdreineunneunneun ,Bundesministerium für Arbeit und Soziales einsdrei fünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,111353999
3088,4635,23,12,45301,366945.82,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,231245301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einszwei vierfünfdreinulleins ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einszwei vierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",231245301
3089,4072,16,6,68606,365164.0,Förderung des Normwesens,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160668606,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs sechsachtsechsnullsechs ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs sechsachtsechsnullsechs  Förderung des Normwesens",Zuweisung zum Assefonds,160368603
3091,234,4,1,52622,364740.82,Sachverständige,Bundeskanzler und Bundeskanzleramt,040152622,Bundeskanzler und Bundeskanzleramt nulleins fünfzweisechszweizwei ,Bundeskanzler und Bundeskanzleramt nulleins fünfzweisechszweizwei  Sachverständige,,
3092,884,6,14,11201,364686.19,"Geldstrafen, Geldbußen und Gerichtskosten",Bundesministerium des Innern und für Heimat,061411201,Bundesministerium des Innern und für Heimat einsvier einseinszweinulleins ,"Bundesministerium des Innern und für Heimat einsvier einseinszweinulleins  Geldstrafen, Geldbußen und Gerichtskosten","Geldstrafen, Geldbußen und Gerichtskosten",061411201
3093,2681,12,1,81201,364522.23,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke",Bundesministerium für Digitales und Verkehr,120181201,Bundesministerium für Digitales und Verkehr nulleins achteinszweinulleins ,"Bundesministerium für Digitales und Verkehr nulleins achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",122181221
3094,3721,15,1,53999,363410.76,Vermischte Verwaltungsausgaben,Bundesministerium für Gesundheit,150153999,Bundesministerium für Gesundheit nulleins fünfdreineunneunneun ,Bundesministerium für Gesundheit nulleins fünfdreineunneunneun  Vermischte Verwaltungsausgaben,,
3095,2273,10,15,81202,362718.42,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundesministerium für Ernährung und Landwirtschaft,101581202,Bundesministerium für Ernährung und Landwirtschaft einsfünf achteinszweinullzwei ,"Bundesministerium für Ernährung und Landwirtschaft einsfünf achteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",101581202
3096,4523,20,12,28602,362169.02,Erstattungen aus internationalen Prüfungsmandaten und dgl.,Bundesrechnungshof,201228602,Bundesrechnungshof einszwei zweiachtsechsnullzwei ,Bundesrechnungshof einszwei zweiachtsechsnullzwei  Erstattungen aus internationalen Prüfungsmandaten und dgl.,Erstattungen aus internationalen Prüfungsmandaten und dgl.,201228602
3097,3924,15,10,98101,361795.62,Leistungen an Bundesbehörden zur Durchführung von Aufträgen,Bundesministerium für Gesundheit,151098101,Bundesministerium für Gesundheit einsnull neunachteinsnulleins ,Bundesministerium für Gesundheit einsnull neunachteinsnulleins  Leistungen an Bundesbehörden zur Durchführung von Aufträgen,,
3098,1382,7,14,52701,361014.0,Dienstreisen,Bundesministerium der Justiz,071452701,Bundesministerium der Justiz einsvier fünfzweisiebennulleins ,Bundesministerium der Justiz einsvier fünfzweisiebennulleins  Dienstreisen,Dienstreisen,071452701
3099,4773,30,12,52501,360939.53,Aus- und Fortbildung,Bundesministerium für Bildung und Forschung,301252501,Bundesministerium für Bildung und Forschung einszwei fünfzweifünfnulleins ,Bundesministerium für Bildung und Forschung einszwei fünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,301252501
3100,1948,9,15,53201,360740.12,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium für Wirtschaft und Klimaschutz,091553201,Bundesministerium für Wirtschaft und Klimaschutz einsfünf fünfdreizweinulleins ,Bundesministerium für Wirtschaft und Klimaschutz einsfünf fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,091553201
3101,4609,23,11,53204,359839.21,Betreuung von Delegationen und internationalen Besuchern,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,231153204,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einseins fünfdreizweinullvier ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einseins fünfdreizweinullvier  Betreuung von Delegationen und internationalen Besuchern,Betreuung von Delegationen und internationalen Besuchern,231153204
3102,2322,10,17,51801,359570.66,Mieten und Pachten,Bundesministerium für Ernährung und Landwirtschaft,101751801,Bundesministerium für Ernährung und Landwirtschaft einssieben fünfeinsachtnulleins ,Bundesministerium für Ernährung und Landwirtschaft einssieben fünfeinsachtnulleins  Mieten und Pachten,Mieten und Pachten,101751801
3103,4317,16,17,52501,359404.06,Aus- und Fortbildung,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161752501,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssieben fünfzweifünfnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssieben fünfzweifünfnulleins  Aus- und Fortbildung",Aus- und Fortbildung,161652501
3105,3619,14,16,55402,359085.87,Beschaffung und Erneuerung der Verpflegungsvorräte,Bundesministerium der Verteidigung,141655402,Bundesministerium der Verteidigung einssechs fünffünfviernullzwei ,Bundesministerium der Verteidigung einssechs fünffünfviernullzwei  Beschaffung und Erneuerung der Verpflegungsvorräte,,
3107,206,4,1,42401,357771.66,Zuführung an die Versorgungsrücklage,Bundeskanzler und Bundeskanzleramt,040142401,Bundeskanzler und Bundeskanzleramt nulleins vierzweiviernulleins ,Bundeskanzler und Bundeskanzleramt nulleins vierzweiviernulleins  Zuführung an die Versorgungsrücklage,,
3109,4543,20,12,81202,356259.26,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundesrechnungshof,201281202,Bundesrechnungshof einszwei achteinszweinullzwei ,"Bundesrechnungshof einszwei achteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",201281202
3110,2125,10,10,89301,355143.11,Zuschüsse an Einrichtungen außerhalb der Bundesverwaltung - Zuschüsse für Investitionen -,Bundesministerium für Ernährung und Landwirtschaft,101089301,Bundesministerium für Ernährung und Landwirtschaft einsnull achtneundreinulleins ,Bundesministerium für Ernährung und Landwirtschaft einsnull achtneundreinulleins  Zuschüsse an Einrichtungen außerhalb der Bundesverwaltung - Zuschüsse für Investitionen -,Zuschüsse an Einrichtungen außerhalb der Bundesverwaltung - Zuschüsse für Investitionen -,101089301
3111,4162,16,12,53999,355065.71,Vermischte Verwaltungsausgaben,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161253999,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszwei fünfdreineunneunneun ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszwei fünfdreineunneunneun  Vermischte Verwaltungsausgaben",Vermischte Verwaltungsausgaben,161253999
3112,876,6,13,53201,353994.7,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium des Innern und für Heimat,061353201,Bundesministerium des Innern und für Heimat einsdrei fünfdreizweinulleins ,Bundesministerium des Innern und für Heimat einsdrei fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,061853201
3113,2513,11,13,38101,352332.34,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Bundesministerium für Arbeit und Soziales,111338101,Bundesministerium für Arbeit und Soziales einsdrei dreiachteinsnulleins ,Bundesministerium für Arbeit und Soziales einsdrei dreiachteinsnulleins  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,111338101
3114,3086,12,11,52701,351357.41,Dienstreisen,Bundesministerium für Digitales und Verkehr,121152701,Bundesministerium für Digitales und Verkehr einseins fünfzweisiebennulleins ,Bundesministerium für Digitales und Verkehr einseins fünfzweisiebennulleins  Dienstreisen,Gerichts- und ähnliche Kosten,121152601
3115,199,4,1,11999,350300.43,Vermischte Einnahmen,Bundeskanzler und Bundeskanzleramt,040111999,Bundeskanzler und Bundeskanzleramt nulleins einseinsneunneunneun ,Bundeskanzler und Bundeskanzleramt nulleins einseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,041311999
3119,2647,12,1,13201,348289.01,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium für Digitales und Verkehr,120113201,Bundesministerium für Digitales und Verkehr nulleins einsdreizweinulleins ,Bundesministerium für Digitales und Verkehr nulleins einsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,121713201
3120,3478,14,3,55881,347577.25,Militärische Anlagen,Bundesministerium der Verteidigung,140355881,Bundesministerium der Verteidigung nulldrei fünffünfachtachteins ,Bundesministerium der Verteidigung nulldrei fünffünfachtachteins  Militärische Anlagen,Militärische Anlagen,140355821
3121,1236,6,33,81101,347353.59,Erwerb von Fahrzeugen,Bundesministerium des Innern und für Heimat,063381101,Bundesministerium des Innern und für Heimat dreidrei achteinseinsnulleins ,Bundesministerium des Innern und für Heimat dreidrei achteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,063381101
3122,1934,9,15,42799,347049.23,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Wirtschaft und Klimaschutz,091542799,Bundesministerium für Wirtschaft und Klimaschutz einsfünf vierzweisiebenneunneun ,"Bundesministerium für Wirtschaft und Klimaschutz einsfünf vierzweisiebenneunneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",091642729
3123,3993,15,11,71101,345823.78,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium für Gesundheit,151171101,Bundesministerium für Gesundheit einseins siebeneinseinsnulleins ,"Bundesministerium für Gesundheit einseins siebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",151771141
3125,3374,12,23,53255,344681.76,Ausgaben für Aufträge und Dienstleistungen,Bundesministerium für Digitales und Verkehr,122353255,Bundesministerium für Digitales und Verkehr zweidrei fünfdreizweifünffünf ,Bundesministerium für Digitales und Verkehr zweidrei fünfdreizweifünffünf  Ausgaben für Aufträge und Dienstleistungen,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),121553202
3127,1522,8,2,69805,343902.08,Abgeltung von Schäden im Zusammenhang mit dem Aufenthalt und Abzug der Westgruppe der Truppen,Bundesministerium der Finanzen,080269805,Bundesministerium der Finanzen nullzwei sechsneunachtnullfünf ,Bundesministerium der Finanzen nullzwei sechsneunachtnullfünf  Abgeltung von Schäden im Zusammenhang mit dem Aufenthalt und Abzug der Westgruppe der Truppen,Abgeltung von Schäden im Zusammenhang mit dem Aufenthalt und Abzug der Westgruppe der Truppen,080269805
3128,2421,11,6,54411,343045.35,"Forschung, Untersuchungen und Ähnliches",Bundesministerium für Arbeit und Soziales,110654411,Bundesministerium für Arbeit und Soziales nullsechs fünfvierviereinseins ,"Bundesministerium für Arbeit und Soziales nullsechs fünfvierviereinseins  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",110654411
3130,71,2,1,52901,342898.58,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Deutscher Bundestag,020152901,Deutscher Bundestag nulleins fünfzweineunnulleins ,Deutscher Bundestag nulleins fünfzweineunnulleins  Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,,
3131,1552,8,11,68157,342000.4,Pensionszahlungen an ehemalige Bedienstete der Deutschen Zündwaren-Monopolgesellschaft,Bundesministerium der Finanzen,081168157,Bundesministerium der Finanzen einseins sechsachteinsfünfsieben ,Bundesministerium der Finanzen einseins sechsachteinsfünfsieben  Pensionszahlungen an ehemalige Bedienstete der Deutschen Zündwaren-Monopolgesellschaft,Pensionszahlungen an ehemalige Bedienstete der Deutschen Zündwaren-Monopolgesellschaft,081168157
3132,645,5,12,82311,341815.08,Energie Contracting,Auswärtiges Amt,051282311,Auswärtiges Amt einszwei achtzweidreieinseins ,Auswärtiges Amt einszwei achtzweidreieinseins  Energie Contracting,,
3133,3060,12,11,11101,341365.7,"Gebühren, sonstige Entgelte",Bundesministerium für Digitales und Verkehr,121111101,Bundesministerium für Digitales und Verkehr einseins einseinseinsnulleins ,"Bundesministerium für Digitales und Verkehr einseins einseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",121311101
3134,193,3,12,53999,340715.77,Vermischte Verwaltungsausgaben,Bundesrat,031253999,Bundesrat einszwei fünfdreineunneunneun ,Bundesrat einszwei fünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,031253999
3135,4075,16,6,89102,340364.57,"Zuschüsse für Investitionen im Rahmen des Programms ""Altersgerecht Umbauen"" der KfW-Bankengruppe","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160689102,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs achtneuneinsnullzwei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs achtneuneinsnullzwei  Zuschüsse für Investitionen im Rahmen des Programms ""Altersgerecht Umbauen"" der KfW-Bankengruppe",,
3139,4534,20,12,52501,339965.31,Aus- und Fortbildung,Bundesrechnungshof,201252501,Bundesrechnungshof einszwei fünfzweifünfnulleins ,Bundesrechnungshof einszwei fünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,201252501
3140,2104,10,10,12901,339236.64,"Ablieferung der Zinseinkünfte des Zweckvermögens, das von der Landwirtschaftlichen Rentenbank verwaltet wird",Bundesministerium für Ernährung und Landwirtschaft,101012901,Bundesministerium für Ernährung und Landwirtschaft einsnull einszweineunnulleins ,"Bundesministerium für Ernährung und Landwirtschaft einsnull einszweineunnulleins  Ablieferung der Zinseinkünfte des Zweckvermögens, das von der Landwirtschaftlichen Rentenbank verwaltet wird","Ablieferung der Zinseinkünfte des Zweckvermögens, das von der Landwirtschaftlichen Rentenbank verwaltet wird",101012901
3141,4193,16,13,71101,339105.64,"Kleine Neu-, Um- und Erweiterungsbauten","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161371101,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei siebeneinseinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei siebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",161671101
3142,714,6,1,88224,339000.0,Beteiligung des Bundes an der Sanierung und Modernisierung des Olympiastadions in Berlin sowie am Umbau des Zentralstadions in Leipzig,Bundesministerium des Innern und für Heimat,060188224,Bundesministerium des Innern und für Heimat nulleins achtachtzweizweivier ,Bundesministerium des Innern und für Heimat nulleins achtachtzweizweivier  Beteiligung des Bundes an der Sanierung und Modernisierung des Olympiastadions in Berlin sowie am Umbau des Zentralstadions in Leipzig,,
3143,4060,16,6,18212,337928.73,Tilgungsbeträge aus Darlehen in sonstigen Bereichen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160618212,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs einsachtzweieinszwei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs einsachtzweieinszwei  Tilgungsbeträge aus Darlehen in sonstigen Bereichen",,
3144,2680,12,1,81101,337493.19,Erwerb von Fahrzeugen,Bundesministerium für Digitales und Verkehr,120181101,Bundesministerium für Digitales und Verkehr nulleins achteinseinsnulleins ,Bundesministerium für Digitales und Verkehr nulleins achteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,121281101
3145,2066,10,4,13201,336800.69,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium für Ernährung und Landwirtschaft,100413201,Bundesministerium für Ernährung und Landwirtschaft nullvier einsdreizweinulleins ,Bundesministerium für Ernährung und Landwirtschaft nullvier einsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,100413201
3146,4840,60,2,27101,336628.0,Erstattung von Reisekosten für die Teilnahme an Sitzungen der Ratsgremien aus dem Gemeinschaftshaushalt der EU,Allgemeine Finanzverwaltung,600227101,Allgemeine Finanzverwaltung nullzwei zweisiebeneinsnulleins ,Allgemeine Finanzverwaltung nullzwei zweisiebeneinsnulleins  Erstattung von Reisekosten für die Teilnahme an Sitzungen der Ratsgremien aus dem Gemeinschaftshaushalt der EU,,
