,index,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,id,id_nlp_help,id_nlp,2012 id,2012 Zweck,Ist 2012,2013 id,2013 Zweck,Ist 2013,2014 id,2014 Zweck,Ist 2014,2015 id,2015 Zweck,Ist 2015,2016 id,2016 Zweck,Ist 2016,2017 id,2017 Zweck,Ist 2017,2018 id,2018 Zweck,Ist 2018,2019 id,2019 Zweck,Ist 2019,2020 id,2020 Zweck,Ist 2020,2021 id,2021 Zweck,Ist 2021,2022 id,2022 Zweck,Ist 2022
1274,2028,9,13,51831,15003.52,Mieten und Pachten,518310913,51831091315,fünfeinsachtdreieinsnullneuneinsdreieinsfünf  Mieten und Pachten,518010503,Mieten und Pachten,45418110.09,518010501,Mieten und Pachten,852942.04,518010513,Mieten und Pachten,131274.95,518010405,Mieten und Pachten,54611.04,518010513,Mieten und Pachten,160301.39,518310913,Mieten und Pachten,9305.68,518010513,Mieten und Pachten,107788.08,518011912,Mieten und Pachten,314726.83,518010513,Mieten und Pachten,130613.01,518310512,Mieten und Pachten,3080464.13,518011413,Mieten und Pachten,958781.08
1275,448,4,52,81201,14753.17,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812010452,81201045215,"achteinszweinulleinsnullvierfünfzweieinsfünf  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812010801,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",491052.81,812010708,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",425531.47,812010814,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",395227.21,812010401,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",797776.41,812011517,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2948497.1,812010455,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1133306.49,812010813,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",27541550.23,812010212,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",4924550.89,812011408,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",95800359.33,812010455,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",600640.65,812011220,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",5481130.05
1276,4607,19,11,52601,14465.68,Gerichts- und ähnliche Kosten,526011911,52601191114,fünfzweisechsnulleinseinsneuneinseinseinsvier  Gerichts- und ähnliche Kosten,526010914,Gerichts- und ähnliche Kosten,337232.08,526011402,Gerichts- und ähnliche Kosten,1939486.46,526011402,Gerichts- und ähnliche Kosten,1938101.0,526010711,Gerichts- und ähnliche Kosten,1439103.55,526011111,Gerichts- und ähnliche Kosten,432097.92,526011111,Gerichts- und ähnliche Kosten,431612.53,526013011,Gerichts- und ähnliche Kosten,93597.23,526011711,Gerichts- und ähnliche Kosten,212952.97,526011211,Gerichts- und ähnliche Kosten,4931228.35,526011611,Gerichts- und ähnliche Kosten,773576.28,526011211,Gerichts- und ähnliche Kosten,8494021.66
1277,4457,17,3,11101,14081.0,"Gebühren, sonstige Entgelte",111011703,11101170314,"einseinseinsnulleinseinssiebennulldreieinsvier  Gebühren, sonstige Entgelte",111011510,"Gebühren, sonstige Entgelte",84033579.41,111010706,"Gebühren, sonstige Entgelte",4034872.49,111010717,"Gebühren, sonstige Entgelte",6804468.47,111011017,"Gebühren, sonstige Entgelte",9136046.69,111011410,"Gebühren, sonstige Entgelte",134121.0,111011713,"Gebühren, sonstige Entgelte",2803688.19,111011410,"Gebühren, sonstige Entgelte",130833.51,111011603,"Gebühren, sonstige Entgelte",8843312.1,111011713,"Gebühren, sonstige Entgelte",1380962.23,111011603,"Gebühren, sonstige Entgelte",14370774.72,111010453,"Gebühren, sonstige Entgelte",613982.99
1278,1510,7,14,51901,13696.67,Unterhaltung der Grundstücke und baulichen Anlagen,519010714,51901071414,fünfeinsneunnulleinsnullsiebeneinsviereinsvier  Unterhaltung der Grundstücke und baulichen Anlagen,519011401,Unterhaltung der Grundstücke und baulichen Anlagen,1403581.49,519010706,Unterhaltung der Grundstücke und baulichen Anlagen,479343.41,519010401,Unterhaltung der Grundstücke und baulichen Anlagen,805565.43,519010401,Unterhaltung der Grundstücke und baulichen Anlagen,1813662.48,519010412,Unterhaltung der Grundstücke und baulichen Anlagen,1489361.91,519010714,Unterhaltung der Grundstücke und baulichen Anlagen,104275.7,519010719,Unterhaltung der Grundstücke und baulichen Anlagen,141325.85,519010714,Unterhaltung der Grundstücke und baulichen Anlagen,118679.73,519011512,Unterhaltung der Grundstücke und baulichen Anlagen,63757.01,519010719,Unterhaltung der Grundstücke und baulichen Anlagen,16670.35,519010634,Unterhaltung der Grundstücke und baulichen Anlagen,40827.13
1279,1560,7,17,45301,13500.57,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010717,45301071714,"vierfünfdreinulleinsnullsiebeneinssiebeneinsvier  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010701,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",873592.98,453010401,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",98907.48,453010815,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",1142900.1,453010401,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",188108.36,453010718,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",323931.53,453010714,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",260269.77,453010717,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",11820.91,453010714,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",376890.03,453010717,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",4335.74,453010816,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",483792.85,453010412,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",176171.29
1280,174,2,17,45301,13432.0,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010217,45301021713,"vierfünfdreinulleinsnullzweieinssiebeneinsdrei  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010710,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",134115.07,453010703,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",346868.21,453011203,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",760381.45,453010718,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",321118.62,453010432,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",36701.02,453013012,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",318292.81,453011218,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",1036782.11,453010312,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",19491.43,453010213,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",12970.37,453010513,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",213560.16,453010912,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",1013422.17
1281,4290,16,13,12401,12817.15,"Einnahmen aus Vermietung, Verpachtung und Nutzung",124011613,12401161313,"einszweiviernulleinseinssechseinsdreieinsdrei  Einnahmen aus Vermietung, Verpachtung und Nutzung",124011602,"Einnahmen aus Vermietung, Verpachtung und Nutzung",37236.36,124011506,"Einnahmen aus Vermietung, Verpachtung und Nutzung",83088.41,124011018,"Einnahmen aus Vermietung, Verpachtung und Nutzung",63304.95,124011018,"Einnahmen aus Vermietung, Verpachtung und Nutzung",66303.78,124011614,"Einnahmen aus Vermietung, Verpachtung und Nutzung",182598.0,124011614,"Einnahmen aus Vermietung, Verpachtung und Nutzung",223243.5,124011601,"Einnahmen aus Vermietung, Verpachtung und Nutzung",37236.36,124010112,"Einnahmen aus Vermietung, Verpachtung und Nutzung",15650.0,124011603,"Einnahmen aus Vermietung, Verpachtung und Nutzung",5761.92,124011603,"Einnahmen aus Vermietung, Verpachtung und Nutzung",5541.32,124011613,"Einnahmen aus Vermietung, Verpachtung und Nutzung",7924.58
1282,178,2,17,54501,12751.74,"Konferenzen, Tagungen, Messen und Ausstellungen",545010217,54501021713,"fünfvierfünfnulleinsnullzweieinssiebeneinsdrei  Konferenzen, Tagungen, Messen und Ausstellungen",545011009,"Konferenzen, Tagungen, Messen und Ausstellungen",91379.86,545010628,"Konferenzen, Tagungen, Messen und Ausstellungen",232636.82,545012011,"Konferenzen, Tagungen, Messen und Ausstellungen",373802.39,545010111,"Konferenzen, Tagungen, Messen und Ausstellungen",890656.18,545310916,"Konferenzen, Tagungen, Messen und Ausstellungen",33190.16,545010911,"Konferenzen, Tagungen, Messen und Ausstellungen",2052507.77,545010431,"Konferenzen, Tagungen, Messen und Ausstellungen",20688.41,545012111,"Konferenzen, Tagungen, Messen und Ausstellungen",36900.92,545012311,"Konferenzen, Tagungen, Messen und Ausstellungen",730324.4,545011716,"Konferenzen, Tagungen, Messen und Ausstellungen",53162.58,545011716,"Konferenzen, Tagungen, Messen und Ausstellungen",330467.62
1283,497,4,54,53999,12494.67,Vermischte Verwaltungsausgaben,539990454,53999045412,fünfdreineunneunneunnullvierfünfviereinszwei  Vermischte Verwaltungsausgaben,539550407,Vermischte Verwaltungsausgaben,8098.25,539991401,Vermischte Verwaltungsausgaben,532289.84,539990718,Vermischte Verwaltungsausgaben,294097.14,539990408,Vermischte Verwaltungsausgaben,94404.73,539991412,Vermischte Verwaltungsausgaben,6499015.14,539091219,Vermischte Verwaltungsausgaben,414124.28,539992312,Vermischte Verwaltungsausgaben,944163.96,539990455,Vermischte Verwaltungsausgaben,101500.71,539991412,Vermischte Verwaltungsausgaben,504459.33,539990454,Vermischte Verwaltungsausgaben,15015.65,539990454,Vermischte Verwaltungsausgaben,3008933.81
1284,194,3,12,41101,12276.0,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,411010312,41101031212,viereinseinsnulleinsnulldreieinszweieinszwei  Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,411010301,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,12276.0,411010301,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,12276.0,411010312,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,12276.0,411010312,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,12276.0,411010312,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,12276.0,411010312,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,12276.0,411010312,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,12276.0,411010312,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,12276.0,411010312,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,12276.0,411010312,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,12276.0,411010312,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,12276.0
1285,3980,15,12,71101,12177.07,"Kleine Neu-, Um- und Erweiterungsbauten",711011512,71101151212,"siebeneinseinsnulleinseinsfünfeinszweieinszwei  Kleine Neu-, Um- und Erweiterungsbauten",711011511,"Kleine Neu-, Um- und Erweiterungsbauten",299335.51,711011212,"Kleine Neu-, Um- und Erweiterungsbauten",81191.4,711010112,"Kleine Neu-, Um- und Erweiterungsbauten",159285.48,711011012,"Kleine Neu-, Um- und Erweiterungsbauten",1209779.24,711011512,"Kleine Neu-, Um- und Erweiterungsbauten",190242.73,711011215,"Kleine Neu-, Um- und Erweiterungsbauten",1662269.46,711011218,"Kleine Neu-, Um- und Erweiterungsbauten",810476.38,711010432,"Kleine Neu-, Um- und Erweiterungsbauten",1219069.43,711010621,"Kleine Neu-, Um- und Erweiterungsbauten",2641.8,711011612,"Kleine Neu-, Um- und Erweiterungsbauten",1411417.4,711011218,"Kleine Neu-, Um- und Erweiterungsbauten",171577.69
1286,2127,9,15,53939,12049.38,Vermischte Verwaltungsausgaben,539390915,53939091512,fünfdreineundreineunnullneuneinsfünfeinszwei  Vermischte Verwaltungsausgaben,539991510,Vermischte Verwaltungsausgaben,250817.26,539390915,Vermischte Verwaltungsausgaben,25143.21,539190512,Vermischte Verwaltungsausgaben,601304.89,539991510,Vermischte Verwaltungsausgaben,213677.44,539390915,Vermischte Verwaltungsausgaben,1361.63,539390915,Vermischte Verwaltungsausgaben,7996.83,539991512,Vermischte Verwaltungsausgaben,229988.53,539391512,Vermischte Verwaltungsausgaben,25875.74,539991514,Vermischte Verwaltungsausgaben,163074.72,539390915,Vermischte Verwaltungsausgaben,6951.71,539390915,Vermischte Verwaltungsausgaben,9228.8
1287,3382,12,19,68703,12000.0,Zusammenarbeit europäischer meereskundlicher Institutionen im Hinblick auf Aufbau und Betrieb eines operationellen ozeanographischen Beobachtungssystems (EuroGOOS),687031219,68703121912,sechsachtsiebennulldreieinszweieinsneuneinszwei  Zusammenarbeit europäischer meereskundlicher Institutionen im Hinblick auf Aufbau und Betrieb eines operationellen ozeanographischen Beobachtungssystems (EuroGOOS),687031208,Zusammenarbeit europäischer meereskundlicher Institutionen im Hinblick auf Aufbau und Betrieb eines operationellen ozeanographischen Beobachtungssystems (EuroGOOS),10644.0,687031208,Zusammenarbeit europäischer meereskundlicher Institutionen im Hinblick auf Aufbau und Betrieb eines operationellen ozeanographischen Beobachtungssystems (EuroGOOS),10644.0,687031208,Zusammenarbeit europäischer meereskundlicher Institutionen im Hinblick auf Aufbau und Betrieb eines operationellen ozeanographischen Beobachtungssystems (EuroGOOS),10644.0,687031208,Zusammenarbeit europäischer meereskundlicher Institutionen im Hinblick auf Aufbau und Betrieb eines operationellen ozeanographischen Beobachtungssystems (EuroGOOS),10644.0,687031219,Zusammenarbeit europäischer meereskundlicher Institutionen im Hinblick auf Aufbau und Betrieb eines operationellen ozeanographischen Beobachtungssystems (EuroGOOS),12000.0,687031219,Zusammenarbeit europäischer meereskundlicher Institutionen im Hinblick auf Aufbau und Betrieb eines operationellen ozeanographischen Beobachtungssystems (EuroGOOS),12000.0,687031219,Zusammenarbeit europäischer meereskundlicher Institutionen im Hinblick auf Aufbau und Betrieb eines operationellen ozeanographischen Beobachtungssystems (EuroGOOS),12000.0,687031219,Zusammenarbeit europäischer meereskundlicher Institutionen im Hinblick auf Aufbau und Betrieb eines operationellen ozeanographischen Beobachtungssystems (EuroGOOS),12000.0,687031219,Zusammenarbeit europäischer meereskundlicher Institutionen im Hinblick auf Aufbau und Betrieb eines operationellen ozeanographischen Beobachtungssystems (EuroGOOS),12000.0,687031219,Zusammenarbeit europäischer meereskundlicher Institutionen im Hinblick auf Aufbau und Betrieb eines operationellen ozeanographischen Beobachtungssystems (EuroGOOS),12000.0,687031219,Zusammenarbeit europäischer meereskundlicher Institutionen im Hinblick auf Aufbau und Betrieb eines operationellen ozeanographischen Beobachtungssystems (EuroGOOS),12000.0
1288,4385,16,16,12401,11746.51,"Einnahmen aus Vermietung, Verpachtung und Nutzung",124011616,12401161612,"einszweiviernulleinseinssechseinssechseinszwei  Einnahmen aus Vermietung, Verpachtung und Nutzung",124011211,"Einnahmen aus Vermietung, Verpachtung und Nutzung",215612.28,124011511,"Einnahmen aus Vermietung, Verpachtung und Nutzung",6432.2,124011613,"Einnahmen aus Vermietung, Verpachtung und Nutzung",15735.86,124011613,"Einnahmen aus Vermietung, Verpachtung und Nutzung",13840.89,124011616,"Einnahmen aus Vermietung, Verpachtung und Nutzung",12458.0,124011516,"Einnahmen aus Vermietung, Verpachtung und Nutzung",261084.2,124011616,"Einnahmen aus Vermietung, Verpachtung und Nutzung",11746.51,124011616,"Einnahmen aus Vermietung, Verpachtung und Nutzung",11746.51,124011616,"Einnahmen aus Vermietung, Verpachtung und Nutzung",11746.51,124011616,"Einnahmen aus Vermietung, Verpachtung und Nutzung",11746.51,124011616,"Einnahmen aus Vermietung, Verpachtung und Nutzung",11746.51
1289,2638,11,5,16203,11716.83,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,162031105,16203110512,einssechszweinulldreieinseinsnullfünfeinszwei  Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,162031102,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,322644.14,162031102,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,278004.11,162031105,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,228239.92,162031105,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,182879.93,162031105,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,139114.68,182031105,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,1453198.26,162031105,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,89209.66,162031105,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,52148.99,162031105,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,42662.16,162031105,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,29421.59,162031105,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,16570.6
1290,55,1,13,51801,11654.8,Mieten und Pachten,518010113,51801011312,fünfeinsachtnulleinsnulleinseinsdreieinszwei  Mieten und Pachten,518011001,Mieten und Pachten,689947.86,518011701,Mieten und Pachten,276059.22,518010113,Mieten und Pachten,321813.33,518010201,Mieten und Pachten,11729374.95,518011017,Mieten und Pachten,331268.46,518010912,Mieten und Pachten,813051.17,518011017,Mieten und Pachten,328344.68,518010113,Mieten und Pachten,319239.38,518010113,Mieten und Pachten,310598.36,518011512,Mieten und Pachten,390911.86,518010813,Mieten und Pachten,21512450.85
1291,4559,17,14,11101,11615.0,"Gebühren, sonstige Entgelte",111011714,11101171412,"einseinseinsnulleinseinssiebeneinsviereinszwei  Gebühren, sonstige Entgelte",111011104,"Gebühren, sonstige Entgelte",1210002.5,111011107,"Gebühren, sonstige Entgelte",1767998.75,111011114,"Gebühren, sonstige Entgelte",1023902.83,111010717,"Gebühren, sonstige Entgelte",9312194.72,111010718,"Gebühren, sonstige Entgelte",106772252.19,111011018,"Gebühren, sonstige Entgelte",11983412.08,111011712,"Gebühren, sonstige Entgelte",187623.16,111011712,"Gebühren, sonstige Entgelte",181866.37,111011114,"Gebühren, sonstige Entgelte",1131583.94,111010717,"Gebühren, sonstige Entgelte",8110513.71,111011413,"Gebühren, sonstige Entgelte",169756.18
1292,446,4,52,53999,11610.75,Vermischte Verwaltungsausgaben,539990452,53999045212,fünfdreineunneunneunnullvierfünfzweieinszwei  Vermischte Verwaltungsausgaben,539490628,Vermischte Verwaltungsausgaben,120423.51,539990814,Vermischte Verwaltungsausgaben,252000.32,539990624,Vermischte Verwaltungsausgaben,712128.88,539990624,Vermischte Verwaltungsausgaben,621407.11,539990455,Vermischte Verwaltungsausgaben,112055.79,539990453,Vermischte Verwaltungsausgaben,1122972.57,539990621,Vermischte Verwaltungsausgaben,426184.09,539990212,Vermischte Verwaltungsausgaben,1458882.88,539990453,Vermischte Verwaltungsausgaben,721577.22,539990621,Vermischte Verwaltungsausgaben,703811.63,539990712,Vermischte Verwaltungsausgaben,243433.45
1293,317,4,32,12401,11571.21,"Einnahmen aus Vermietung, Verpachtung und Nutzung",124010432,12401043212,"einszweiviernulleinsnullvierdreizweieinszwei  Einnahmen aus Vermietung, Verpachtung und Nutzung",124010408,"Einnahmen aus Vermietung, Verpachtung und Nutzung",3116.61,124010403,"Einnahmen aus Vermietung, Verpachtung und Nutzung",56763.1,124010201,"Einnahmen aus Vermietung, Verpachtung und Nutzung",1238133.59,124010406,"Einnahmen aus Vermietung, Verpachtung und Nutzung",2131.0,124011218,"Einnahmen aus Vermietung, Verpachtung und Nutzung",20844856.95,124010432,"Einnahmen aus Vermietung, Verpachtung und Nutzung",66425.2,124010432,"Einnahmen aus Vermietung, Verpachtung und Nutzung",68045.2,124010432,"Einnahmen aus Vermietung, Verpachtung und Nutzung",62645.2,124010432,"Einnahmen aus Vermietung, Verpachtung und Nutzung",19345.2,124010624,"Einnahmen aus Vermietung, Verpachtung und Nutzung",64376.0,124010624,"Einnahmen aus Vermietung, Verpachtung und Nutzung",63252.89
1294,2749,11,12,51811,11238.94,Mieten und Pachten,518111112,51811111211,fünfeinsachteinseinseinseinseinszweieinseins  Mieten und Pachten,518111101,Mieten und Pachten,4220.41,518111221,Mieten und Pachten,1758.77,518111112,Mieten und Pachten,4628.61,518111116,Mieten und Pachten,22214.15,518111116,Mieten und Pachten,27919.44,518111116,Mieten und Pachten,26765.24,518111112,Mieten und Pachten,5032.75,518111112,Mieten und Pachten,5111.82,518111116,Mieten und Pachten,26529.03,518111112,Mieten und Pachten,5117.46,518111112,Mieten und Pachten,9716.57
1295,1072,6,19,45301,10878.62,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010619,45301061911,"vierfünfdreinulleinsnullsechseinsneuneinseins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010610,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",3087568.21,453011106,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",96570.63,453010634,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",680279.01,453010815,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",1106293.08,453010634,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",557059.77,453010634,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",592285.95,453010634,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",759198.65,453010634,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",870925.74,453110612,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",9789.81,453010634,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",578082.91,453010634,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",1011849.51
1296,4728,22,12,52701,10762.59,Dienstreisen,527012212,52701221211,fünfzweisiebennulleinszweizweieinszweieinseins  Dienstreisen,527111212,Dienstreisen,2986.49,527411216,Dienstreisen,63458.83,527211616,Dienstreisen,106975.04,527411216,Dienstreisen,98353.22,527010212,Dienstreisen,1168466.75,527011222,Dienstreisen,120890.82,527011613,Dienstreisen,2220711.7,527010212,Dienstreisen,1223906.9,527012012,Dienstreisen,1261128.91,527011222,Dienstreisen,18032.67,527011213,Dienstreisen,818402.09
1297,744,5,14,51401,10728.26,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514010514,51401051411,"fünfeinsviernulleinsnullfünfeinsviereinseins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514010501,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",184371.99,514011205,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",1728113.84,514011713,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",250519.73,514010405,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",19885.2,514110512,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",176547.5,514011515,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",1885577.76,514010510,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",4812478.18,514110625,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",10481399.22,514010622,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",51329.45,514710915,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",12166.27,514010624,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",10509997.79
1298,3306,12,17,42729,10224.28,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427291217,42729121710,"vierzweisiebenzweineuneinszweieinssiebeneinsnull  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427991701,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",211664.98,427091205,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",2171425.64,427291616,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",826678.04,427091216,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1787080.57,427091213,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1786702.27,427091217,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",2160228.38,427291017,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",98445.98,427291218,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",887579.38,427091217,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1251655.88,427091412,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",268017.74,427091219,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1872589.99
