,id,Zweckbestimmung,Ist 2023,2014 Zweck,Ist 2014
1473,532021012,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),8237531.11,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT) ,7074169.19
1474,532031012,Sonstige Dienstleistungsaufträge an Dritte,86735.93,Sonstige Dienstleistungsaufträge an Dritte ,102947.66
1475,539991012,Vermischte Verwaltungsausgaben,478016.01,Vermischte Verwaltungsausgaben ,746809.48
1476,811011012,Erwerb von Fahrzeugen,243977.62,Erwerb von Fahrzeugen ,262596.66
1477,812011012,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",167138.17,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT) ",717045.16
1478,812021012,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",5306790.37,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik ",893070.6
1479,812061012,Beschaffung von Fernmeldegeräten,112498.6,Beschaffung von Fernmeldegeräten ,8156.61
1480,111011013,"Gebühren, sonstige Entgelte",80772.0,"Gebühren, sonstige Entgelte ",40667.98
1481,119011013,Einnahmen aus Veröffentlichungen,19649.88,Einnahmen aus Veröffentlichungen ,25012.73
1482,119091013,Vermischte Einnahmen,3972839.51,Vermischte Einnahmen ,3261947.39
1483,125011013,Einnahmen aus Versuchseinrichtungen,474702.21,Einnahmen aus Versuchseinrichtungen ,368906.47
1484,132011013,Erlöse aus der Veräußerung von beweglichen Sachen,51948.32,Erlöse aus der Veräußerung von beweglichen Sachen ,55485.21
1485,261011013,Erstattung von Verwaltungsausgaben,511453.93,Erstattung von Verwaltungsausgaben ,521348.01
1486,381011013,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,3205135.43,Leistungen von Bundesbehörden zur Durchführung von Aufträgen ,1728712.87
1487,518021013,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,18633831.87,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,14409790.96
1488,427291013,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",5992081.07,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",3539925.23
1489,428211013,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,84033.41,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,126533.08
1490,527211013,Dienstreisen,231114.76,Dienstreisen ,202493.05
1491,547211013,Nicht aufteilbare sächliche Verwaltungsausgaben,785964.56,Nicht aufteilbare sächliche Verwaltungsausgaben ,1320469.52
1492,812211013,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",170603.34,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT) ",303425.5
1493,422011013,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,12226646.83,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,10394741.3
1494,427091013,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",5979618.81,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",3085375.56
1495,428011013,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,38712508.26,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,31949269.86
1496,453011013,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",14532.3,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen ",32767.47
1497,511011013,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",2718171.36,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ",1846840.27
1498,514011013,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",670902.63,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl. ",503008.78
1499,517011013,"Bewirtschaftung der Grundstücke, Gebäude und Räume",9631786.73,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",8688314.52
1500,518011013,Mieten und Pachten,1584876.72,Mieten und Pachten ,1888820.06
1501,519011013,Unterhaltung der Grundstücke und baulichen Anlagen,599175.8,Unterhaltung der Grundstücke und baulichen Anlagen ,350554.92
1502,523011013,Wissenschaftliche Sammlungen und Bibliotheken,71681.32,Wissenschaftliche Sammlungen und Bibliotheken ,147118.88
1503,525011013,Aus- und Fortbildung,213482.81,Aus- und Fortbildung ,169427.7
1504,527011013,Dienstreisen,627068.22,Dienstreisen ,393992.62
1505,532011013,Aufträge und Dienstleistungen im Bereich Informationstechnik,82305.46,Aufträge und Dienstleistungen im Bereich Informationstechnik ,19639.94
1506,539991013,Vermischte Verwaltungsausgaben,45108.52,Vermischte Verwaltungsausgaben ,590069.91
1507,544011013,"Forschung, Untersuchungen und Ähnliches",1948373.17,"Forschung, Untersuchungen und Ähnliches ",1338584.85
1508,684091013,"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",7678.02,"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs ",7592.21
1509,687091013,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,15616.93,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs ,13632.52
1510,711011013,"Kleine Neu-, Um- und Erweiterungsbauten",860113.48,"Kleine Neu-, Um- und Erweiterungsbauten ",1402632.61
1511,712011013,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,98993.96,Baumaßnahmen von mehr als 2 000 000 € im Einzelfall ,506259.45
1512,811011013,Erwerb von Fahrzeugen,606158.05,Erwerb von Fahrzeugen ,196425.65
1513,812011013,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1805555.29,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT) ",1260195.4
1514,812021013,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",1018229.17,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik ",464950.75
1515,812051013,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Neu- und Erweiterungsbauten",39525.39,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Neu- und Erweiterungsbauten ",65866.5
1516,111011014,"Gebühren, sonstige Entgelte",170215.0,"Gebühren, sonstige Entgelte ",209645.0
1517,119091014,Vermischte Einnahmen,6546572.58,Vermischte Einnahmen ,8282376.83
1518,124011014,"Einnahmen aus Vermietung, Verpachtung und Nutzung",62493.03,"Einnahmen aus Vermietung, Verpachtung und Nutzung ",444727.94
1519,125011014,Einnahmen aus Versuchseinrichtungen,967342.65,Einnahmen aus Versuchseinrichtungen ,971355.96
1520,132011014,Erlöse aus der Veräußerung von beweglichen Sachen,128757.98,Erlöse aus der Veräußerung von beweglichen Sachen ,304692.35
1521,261011014,Erstattung von Verwaltungsausgaben,944710.7,Erstattung von Verwaltungsausgaben ,856187.32
1522,381011014,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,1675797.85,Leistungen von Bundesbehörden zur Durchführung von Aufträgen ,1826859.76
1523,518021014,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,37592326.32,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,37254579.84
1524,427291014,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",4748207.48,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",2043624.62
1525,527211014,Dienstreisen,207290.5,Dienstreisen ,201491.92
1526,547211014,Nicht aufteilbare sächliche Verwaltungsausgaben,2495639.2,Nicht aufteilbare sächliche Verwaltungsausgaben ,2823724.2
1527,812211014,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",179080.98,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT) ",140545.04
1528,422011014,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,8788360.87,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,5701484.14
1529,427091014,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",3861752.95,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",2870432.18
1530,428011014,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,29716011.58,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,27200795.05
1531,453011014,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",50648.62,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen ",94942.77
1532,511011014,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",4721578.23,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ",1990098.33
1533,514011014,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",570893.01,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl. ",373435.39
1534,517011014,"Bewirtschaftung der Grundstücke, Gebäude und Räume",15019459.4,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",11923422.58
1535,519011014,Unterhaltung der Grundstücke und baulichen Anlagen,8671664.64,Unterhaltung der Grundstücke und baulichen Anlagen ,1361297.91
1536,523011014,Wissenschaftliche Sammlungen und Bibliotheken,110600.13,Wissenschaftliche Sammlungen und Bibliotheken ,122064.97
1537,525011014,Aus- und Fortbildung,167438.3,Aus- und Fortbildung ,122501.45
1538,527011014,Dienstreisen,351296.06,Dienstreisen ,279789.5
1539,532011014,Aufträge und Dienstleistungen im Bereich Informationstechnik,1259528.95,Aufträge und Dienstleistungen im Bereich Informationstechnik ,50923.84
1540,539991014,Vermischte Verwaltungsausgaben,312172.74,Vermischte Verwaltungsausgaben ,1267207.24
1541,544011014,"Forschung, Untersuchungen und Ähnliches",4091262.02,"Forschung, Untersuchungen und Ähnliches ",2993721.46
1542,684091014,"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",5620.0,"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs ",4051.0
1543,811011014,Erwerb von Fahrzeugen,699122.64,Erwerb von Fahrzeugen ,395433.35
1544,812011014,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",4585362.61,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT) ",602145.63
1545,812021014,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",1631155.83,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik ",232276.46
1546,812051014,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Neu- und Erweiterungsbauten",6227000.0,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Neu- und Erweiterungsbauten ",1356584.26
1547,119091015,Vermischte Einnahmen,1641569.48,Vermischte Einnahmen ,893647.26
1548,124011015,"Einnahmen aus Vermietung, Verpachtung und Nutzung",262450.15,"Einnahmen aus Vermietung, Verpachtung und Nutzung ",263121.08
1549,125011015,Einnahmen aus Versuchseinrichtungen,386123.05,Einnahmen aus Versuchseinrichtungen ,369915.64
1550,132011015,Erlöse aus der Veräußerung von beweglichen Sachen,170232.16,Erlöse aus der Veräußerung von beweglichen Sachen ,39099.92
1551,261011015,Erstattung von Verwaltungsausgaben,92149.21,Erstattung von Verwaltungsausgaben ,25439.75
1552,381011015,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,667668.09,Leistungen von Bundesbehörden zur Durchführung von Aufträgen ,401090.67
1553,518021015,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,11057874.8,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,10558826.28
1554,427291015,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1425834.19,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",790600.11
1555,527211015,Dienstreisen,74424.57,Dienstreisen ,45538.63
1556,547211015,Nicht aufteilbare sächliche Verwaltungsausgaben,532143.54,Nicht aufteilbare sächliche Verwaltungsausgaben ,340180.12
1557,812211015,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",75550.72,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT) ",39499.7
1558,422011015,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,5446582.69,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,5509785.52
1559,427091015,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",4427357.43,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",3025597.3
1560,428011015,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,27612362.7,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,19246886.46
1561,453011015,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",2855.71,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen ",49646.17
1562,511011015,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1346140.4,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ",1084585.92
1563,517011015,"Bewirtschaftung der Grundstücke, Gebäude und Räume",6330725.3,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",4164040.77
1564,519011015,Unterhaltung der Grundstücke und baulichen Anlagen,92071.69,Unterhaltung der Grundstücke und baulichen Anlagen ,199357.58
1565,523011015,Wissenschaftliche Sammlungen und Bibliotheken,133347.78,Wissenschaftliche Sammlungen und Bibliotheken ,155191.35
1566,525011015,Aus- und Fortbildung,334549.23,Aus- und Fortbildung ,121825.24
1567,527011015,Dienstreisen,180675.98,Dienstreisen ,244154.74
1568,532011015,Aufträge und Dienstleistungen im Bereich Informationstechnik,630088.09,Aufträge und Dienstleistungen im Bereich Informationstechnik ,14958.09
1569,539991015,Vermischte Verwaltungsausgaben,1011887.07,Vermischte Verwaltungsausgaben ,190635.41
1570,544011015,"Forschung, Untersuchungen und Ähnliches",1719541.01,"Forschung, Untersuchungen und Ähnliches ",1292610.61
1571,684091015,"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",4837.0,"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs ",2039.0
1572,687091015,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,9350.0,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs ,12790.75
1573,711011015,"Kleine Neu-, Um- und Erweiterungsbauten",298430.86,"Kleine Neu-, Um- und Erweiterungsbauten ",213534.08
1574,811011015,Erwerb von Fahrzeugen,195701.68,Erwerb von Fahrzeugen ,74003.81
1575,812011015,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2014625.14,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT) ",1215589.68
1576,812021015,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",705863.7,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik ",343536.65
1577,119011016,Einnahmen aus Veröffentlichungen,1271.07,Einnahmen aus Veröffentlichungen ,30693.63
1578,119091016,Vermischte Einnahmen,7452972.4,Vermischte Einnahmen ,16684612.69
1579,124011016,"Einnahmen aus Vermietung, Verpachtung und Nutzung",56201.5,"Einnahmen aus Vermietung, Verpachtung und Nutzung ",70645.23
1580,125011016,Einnahmen aus Versuchseinrichtungen,502690.45,Einnahmen aus Versuchseinrichtungen ,305207.03
1581,132011016,Erlöse aus der Veräußerung von beweglichen Sachen,47378.11,Erlöse aus der Veräußerung von beweglichen Sachen ,24538.62
1582,232011016,Erstattungen von Verwaltungskosten durch die Freie und Hansestadt Hamburg,529152.0,Erstattungen von Verwaltungskosten durch die Freie und Hansestadt Hamburg ,676987.02
1583,261011016,Erstattung von Verwaltungsausgaben,873659.73,Erstattung von Verwaltungsausgaben ,351828.01
1584,381011016,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,2591685.26,Leistungen von Bundesbehörden zur Durchführung von Aufträgen ,2609183.33
1585,518021016,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,15230741.52,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,12983756.08
1586,427291016,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",7846243.27,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",7266051.21
1587,428211016,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,3223336.08,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,1190706.42
1588,527211016,Dienstreisen,485321.29,Dienstreisen ,492764.09
1589,547211016,Nicht aufteilbare sächliche Verwaltungsausgaben,2247373.51,Nicht aufteilbare sächliche Verwaltungsausgaben ,9581087.16
1590,812211016,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",84622.71,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT) ",257407.35
1591,422011016,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,10940133.25,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,8755291.77
1592,427091016,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",10819409.25,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",7204913.89
1593,428011016,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,32810723.48,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,22973428.11
1594,453011016,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",78794.19,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen ",31525.72
1595,511011016,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1459922.66,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ",1120788.95
1596,514011016,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",399656.13,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl. ",325188.99
1597,517011016,"Bewirtschaftung der Grundstücke, Gebäude und Räume",6170310.56,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",4029004.64
1598,518011016,Mieten und Pachten,266322.11,Mieten und Pachten ,181633.95
1599,519011016,Unterhaltung der Grundstücke und baulichen Anlagen,581825.61,Unterhaltung der Grundstücke und baulichen Anlagen ,296724.58
1600,523011016,Wissenschaftliche Sammlungen und Bibliotheken,59836.16,Wissenschaftliche Sammlungen und Bibliotheken ,75532.24
1601,527011016,Dienstreisen,930760.86,Dienstreisen ,678418.6
1602,532011016,Aufträge und Dienstleistungen im Bereich Informationstechnik,173179.13,Aufträge und Dienstleistungen im Bereich Informationstechnik ,41967.44
1603,539991016,Vermischte Verwaltungsausgaben,329138.6,Vermischte Verwaltungsausgaben ,175264.55
1604,544011016,"Forschung, Untersuchungen und Ähnliches",2113800.64,"Forschung, Untersuchungen und Ähnliches ",1285351.12
1605,684091016,"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",32102.03,"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs ",7294.9
1606,687091016,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,17149.63,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs ,10507.66
1607,711011016,"Kleine Neu-, Um- und Erweiterungsbauten",355946.12,"Kleine Neu-, Um- und Erweiterungsbauten ",372865.66
1608,712011016,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,28555.32,Baumaßnahmen von mehr als 2 000 000 € im Einzelfall ,1112329.42
1609,811011016,Erwerb von Fahrzeugen,479364.79,Erwerb von Fahrzeugen ,152473.32
1610,812011016,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1287344.2,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT) ",754179.88
1611,812021016,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",1482648.54,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik ",585809.35
1612,812051016,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Neu- und Erweiterungsbauten",703873.57,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Neu- und Erweiterungsbauten ",109955.3
1613,111011017,"Gebühren, sonstige Entgelte",10152653.64,"Gebühren, sonstige Entgelte ",8195020.52
1614,119091017,Vermischte Einnahmen,3103385.93,Vermischte Einnahmen ,737723.96
1615,261011017,Erstattung von Verwaltungsausgaben,132739.11,Erstattung von Verwaltungsausgaben ,2776.51
1616,518021017,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,10862279.82,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,2678825.12
1617,685011017,Wissenschaftliche Erarbeitung von Analysemethoden und Modellvorhaben auf dem Gebiet des gesundheitlichen Verbraucherschutzes und des Verkehrs mit Tierarzneimitteln,1058088.43,Wissenschaftliche Erarbeitung von Analysemethoden und Modellvorhaben auf dem Gebiet des gesundheitlichen Verbraucherschutzes und des Verkehrs mit Tierarzneimitteln ,667432.8
1618,427291017,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",381774.78,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",671460.33
1619,428211017,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1315939.84,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,516456.02
1620,547211017,Nicht aufteilbare sächliche Verwaltungsausgaben,1330945.02,Nicht aufteilbare sächliche Verwaltungsausgaben ,126726.39
1621,422011017,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,19623197.78,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,8353216.72
1622,427091017,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",4233683.39,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",3673952.18
1623,428011017,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,31835235.2,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,11600653.92
1624,453011017,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",7478.5,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen ",22413.99
1625,511011017,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",3272745.98,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ",1353284.49
1626,517011017,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2523995.56,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",969188.89
1627,518011017,Mieten und Pachten,1031063.64,Mieten und Pachten ,483909.48
1628,525011017,Aus- und Fortbildung,461066.97,Aus- und Fortbildung ,189557.01
1629,527011017,Dienstreisen,532124.79,Dienstreisen ,386313.44
1630,532011017,Aufträge und Dienstleistungen im Bereich Informationstechnik,1512058.26,Aufträge und Dienstleistungen im Bereich Informationstechnik ,411506.67
1631,539991017,Vermischte Verwaltungsausgaben,3086497.24,Vermischte Verwaltungsausgaben ,2571215.18
1632,547011017,Nicht aufteilbare sächliche Verwaltungsausgaben,1549077.55,Nicht aufteilbare sächliche Verwaltungsausgaben ,1080482.3
1633,712011017,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,33238.47,Baumaßnahmen von mehr als 2 000 000 € im Einzelfall ,1083893.98
